osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
86772180,0,0.4452,6,0.39111749517535704,0.4924,174.68,178.8,174.68,0.0,0.39012861382873476,0.3333333333333333,0.5977109755274012,0.49214607303651825,0.6625441025835579,0.0,high,1.0
"[881656434, 237649291, 885509902]",0,0.8094,6,0.03774672709765133,0.0224,17.48,17.48,17.65,0.0,0.7904803781466417,0.3333333333333333,0.05766555511245099,0.02191095547773887,0.06616335976326872,0.0,low,1.0
295215807,0,1.0,11,0.1092831209912136,0.3684,52.48,52.48,53.79,0.0,1.0,0.8888888888888888,0.16699237386822025,0.36808404202101047,0.19894533176524148,0.0,medium,0.9999
"[1427229761, 1427229762, 1427229770, 295215796, 1122460245]",0,0.8449,8,0.019111261339979785,0.5,14.92,14.92,18.04,0.0,0.8295042321644498,0.5555555555555556,0.029185559456678247,0.4997498749374687,0.056451306953981574,0.0,low,0.9804
"[295215808, 1122460246]",0,0.6217,11,0.1092831209912136,0.3684,71.17,71.17,75.73,0.0,0.5841486204243157,0.8888888888888888,0.16699237386822025,0.36808404202101047,0.2698509048142949,0.0,medium,0.9523
11297310,66,0.7442,9,0.10106837006076554,0.236,45.22,45.22,47.73,0.5546218487394958,0.71880839837309,0.6666666666666666,0.1544380286291642,0.2356178089044522,0.17140255700140372,0.0,low,1.0
86772180,1,0.6412,6,0.18953116607184314,0.5,68.26,70.25,68.26,0.008403361344537815,0.6055842585467737,0.3333333333333333,0.2896329348823576,0.4997498749374687,0.2588110322849881,0.0,medium,0.9996
"[1221715066, 18596059]",0,0.8015,7,1.4120299399198712e-05,0.4605,8.14,8.14,32.23,0.0,0.7817961965483126,0.4444444444444444,5.1779751516364626e-21,0.46023011505752875,0.030729542091885133,0.0,low,0.9997
"[1446575233, 246638756, 1522867686, 1433174504, 1335771615]",0,0.5544,8,0.2636007753918904,0.6905,166.85,166.85,169.11,0.0,0.5101681873144993,0.5555555555555556,0.40283118702646226,0.6903451725862931,0.6328388785614022,0.0,high,1.0
"[12372966, 1426923359]",0,0.4692,8,0.35823787261118933,0.3884,126.9,126.98,126.9,0.0,0.41651093767175995,0.5555555555555556,0.5474620834434747,0.38809404702351175,0.4812777419477219,0.0,high,1.0
