osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,pedestrian_priority_score,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
27880296,0,1.0,7,0.3812138694567432,0.5,80.95,80.95,81.61,,0.0,1.0,0.23076923076923078,0.5169098806316633,0.49994999499949994,0.07709718083887235,0.6906077348066298,low,0.9993
27889556,0,0.6397,6,0.2250631718238267,0.5,32.34,32.34,38.02,0.485,0.0,0.5495123780945237,0.15384615384615385,0.305175612644124,0.49994999499949994,0.030674612269844914,0.5414364640883977,low,0.6411
28810207,0,1.0,10,0.14611135559019778,0.5,13.54,13.54,22.42,,0.0,1.0,0.46153846153846156,0.198120022948249,0.49994999499949994,0.012720605088242035,0.6906077348066298,low,1.0
23002421,0,0.8936,9,0.14611135559019778,0.5,11.35,11.35,15.66,0.485,0.0,0.8669667416854213,0.38461538461538464,0.198120022948249,0.49994999499949994,0.0106291542516617,0.5414364640883977,low,0.9998
28810207,0,1.0,12,0.14611135559019778,0.5,18.91,24.38,18.91,,0.0,1.0,0.6153846153846154,0.198120022948249,0.49994999499949994,0.017848957139582858,0.6906077348066298,low,1.0
23002421,0,0.946,7,0.09145132869226401,0.5,140.42,140.42,157.35,0.485,0.0,0.932483120780195,0.23076923076923078,0.12400315405906676,0.49994999499949994,0.13389105355642142,0.5414364640883977,low,1.0
186287608,0,0.8343,7,0.048449528370792604,0.2188,50.69,50.69,53.94,0.6925,0.0,0.7928232058014504,0.23076923076923078,0.06569438662328324,0.21872187218721872,0.04819886927954772,1.0,low,1.0
1482615735,0,1.0,6,0.048449528370792604,0.2188,48.39,48.39,50.7,0.6525,0.0,1.0,0.15384615384615385,0.06569438662328324,0.21872187218721872,0.04600236840094737,0.9116022099447513,low,1.0
1388121067,0,1.0,6,0.2425210725460212,1.0,84.99,86.11,84.99,0.495,0.0,1.0,0.15384615384615385,0.32884784649288124,1.0,0.08095538238215295,0.56353591160221,low,0.9938
44289287,0,0.6179,6,0.33977160892489944,0.3532,32.21,32.21,33.76,0.5075,0.0,0.5222555638909727,0.15384615384615385,0.4607157884471586,0.35313531353135313,0.03055046222018489,0.5911602209944751,medium,0.7653
115489483,0,0.7986,10,0.12250990075242232,0.5,124.51,132.84,124.51,0.4725,0.0,0.7481870467616905,0.46153846153846156,0.16611736885018663,0.49994999499949994,0.11869699747879901,0.5138121546961325,low,0.8552
"[196678826, 115489483]",0,0.8617,11,0.11207622420899968,0.5,167.69,167.69,172.89,0.4725,0.0,0.8270817704426106,0.5384615384615384,0.15196970957725964,0.49994999499949994,0.1599339139735656,0.5138121546961325,low,0.8696
28797567,0,0.694,10,0.26671082232209414,0.5,227.69,227.69,231.28,,0.0,0.6174043510877718,0.46153846153846156,0.36164820562850947,0.49994999499949994,0.21723393689357479,0.6906077348066298,medium,0.995
196678826,0,0.8204,12,0.17296304580304492,0.5,224.17,224.17,228.98,0.4725,0.0,0.7754438609652413,0.6153846153846154,0.2345298697028938,0.49994999499949994,0.21387233554893423,0.5138121546961325,medium,0.9744
196678826,0,0.8515,12,0.13221743934382338,0.5,322.02,322.02,324.1,0.4725,0.0,0.8143285821455363,0.6153846153846154,0.1792804133243332,0.49994999499949994,0.3073191229276492,0.5138121546961325,medium,0.9848
196678826,0,0.8515,12,0.13221743934382338,0.5,322.02,322.02,324.1,0.4725,0.0,0.8143285821455363,0.6153846153846154,0.1792804133243332,0.49994999499949994,0.3073191229276492,0.5138121546961325,medium,0.9848
"[398948258, 196678826]",0,0.8376,11,0.09645353795122948,0.5,210.01,217.77,210.01,0.4725,0.0,0.7969492373093272,0.5384615384615384,0.13078595510845686,0.49994999499949994,0.20034953013981208,0.5138121546961325,low,0.6159
661300510,0,0.7133,11,0.25091517938479,0.5,263.4,266.44,263.4,0.5525,0.0,0.6415353838459615,0.5384615384615384,0.3402299286344167,0.49994999499949994,0.2513370005348002,0.6906077348066298,medium,0.9978
260660825,0,0.9993,8,0.04682315953062413,0.5,51.85,51.85,59.18,,0.0,0.9991247811952987,0.3076923076923077,0.063489093780722,0.49994999499949994,0.049306669722667895,0.6906077348066298,low,1.0
"[769579733, 769579734]",0,0.8866,7,0.043493757307694336,0.3513,6.29,6.29,11.12,0.6075,0.0,0.8582145536384097,0.23076923076923078,0.05897455395993081,0.35123512351235125,0.0057968523187409285,0.8121546961325967,low,1.0
260660816,0,0.8559,8,0.011150512855510468,0.5,53.76,53.76,61.11,,0.0,0.8198299574893723,0.3076923076923077,0.015118373409754382,0.49994999499949994,0.051130720452288184,0.6906077348066298,low,1.0
196679282,0,0.6528,10,0.39883733596535087,0.5,125.21,132.87,125.21,0.5525,0.0,0.5658914728682171,0.46153846153846156,0.5408066152423217,0.49994999499949994,0.1193654977461991,0.6906077348066298,medium,0.9995
260660842,0,0.7164,7,0.1996641643575586,0.139,44.8,46.63,44.8,,0.0,0.6454113528382095,0.23076923076923078,0.27073554714968284,0.13891389138913893,0.04257391702956682,0.6906077348066298,low,0.9998
260660843,0,0.6571,9,0.2942226187825517,0.5435,75.71,78.66,75.71,0.5525,0.0,0.5712678169542386,0.38461538461538464,0.3989531307609682,0.5434543454345434,0.07209297883719154,0.6906077348066298,medium,0.928
67623854,0,0.7379,10,0.13776510270375855,0.5,136.65,136.65,137.24,0.5075,0.0,0.6722930732683171,0.46153846153846156,0.18680282890340746,0.49994999499949994,0.13029070211628085,0.5911602209944751,low,0.6402
1451368045,0,1.0,10,0.15578893156384288,0.5,85.4,85.4,86.0,,0.0,1.0,0.46153846153846156,0.2112424392789821,0.49994999499949994,0.08134693253877304,0.6906077348066298,low,1.0
196679282,0,0.6528,10,0.39883733596535087,0.5,125.21,132.87,125.21,0.5525,0.0,0.5658914728682171,0.46153846153846156,0.5408066152423217,0.49994999499949994,0.1193654977461991,0.6906077348066298,medium,0.9995
23198503,0,0.5499,8,0.5145671343048335,0.4087,110.13,112.26,110.13,0.6925,0.0,0.43723430857714435,0.3076923076923077,0.6977317171292213,0.40864086408640865,0.1049640919856368,1.0,medium,0.9957
23198527,0,0.5636,9,0.42383702365724046,0.5,171.54,174.67,171.54,0.5925,0.0,0.4543635908977244,0.38461538461538464,0.5747052186658104,0.49994999499949994,0.1636106654442662,0.7790055248618785,medium,0.9999
260660819,0,0.8575,6,0.14722978186006777,0.002,56.38,56.44,56.38,,0.0,0.8218304576144035,0.15384615384615385,0.19963656543661917,0.0019001900190019003,0.05363282145312859,0.6906077348066298,low,1.0
260660836,0,0.6863,7,0.16827305441520307,0.1599,128.88,128.88,129.21,0.6075,0.0,0.607776944236059,0.23076923076923078,0.228170423933993,0.15981598159815982,0.12287034914813967,0.8121546961325967,low,0.9998
552544591,0,0.9915,6,0.5186585125685689,0.1995,77.16,77.16,77.38,,0.0,0.9893723430857715,0.15384615384615385,0.703279466802224,0.19941994199419943,0.07347772939109176,0.6906077348066298,low,0.9989
177574113,0,1.0,6,0.022855530663054607,0.5,770.76,774.95,770.76,,0.0,1.0,0.15384615384615385,0.03098992195120025,0.49994999499949994,0.7358659943463978,0.6906077348066298,medium,0.5169
177574113,0,1.0,6,0.022855530663054607,0.5,646.98,651.27,646.98,,0.0,1.0,0.15384615384615385,0.03098992195120025,0.49994999499949994,0.6176560470624188,0.6906077348066298,low,0.9658
177574113,0,1.0,8,0.022855530663054607,0.5,523.34,527.79,523.34,,0.0,1.0,0.3076923076923077,0.03098992195120025,0.49994999499949994,0.49957979983191997,0.6906077348066298,low,0.9928
177574113,0,1.0,6,0.022855530663054607,0.5,274.21,279.3,274.21,,0.0,1.0,0.15384615384615385,0.03098992195120025,0.49994999499949994,0.26166055466422183,0.6906077348066298,low,1.0
446503922,0,0.5238,10,0.43904789867746763,0.5,189.36,192.66,189.36,,0.0,0.40460115028757193,0.46153846153846156,0.5953305731258268,0.49994999499949994,0.18062877225150895,0.6906077348066298,medium,0.9908
214203367,0,0.618,12,0.45196021131981773,0.5,151.13,151.13,159.33,,0.0,0.5223805951487872,0.6153846153846154,0.61283916647058,0.49994999499949994,0.14411910764764307,0.6906077348066298,medium,0.9973
214203367,0,0.6415,8,0.4309516090844084,0.5,109.12,112.1,109.12,,0.0,0.5517629407351837,0.3076923076923077,0.5843523195772485,0.49994999499949994,0.10399954159981666,0.6906077348066298,medium,0.9988
661525403,0,0.7391,7,0.23844687141685797,0.5,136.28,142.37,136.28,,0.0,0.6737934483620904,0.23076923076923078,0.32332338834575647,0.49994999499949994,0.1299373519749408,0.6906077348066298,low,0.8965
28797628,0,0.6197,11,0.3514831288547619,0.5,80.95,91.03,80.95,,0.0,0.5245061265316329,0.5384615384615384,0.4765961536133798,0.49994999499949994,0.07709718083887235,0.6906077348066298,medium,0.999
27875225,0,0.5692,8,0.3887255034692575,0.5,201.74,201.74,211.47,,0.0,0.46136534133533386,0.3076923076923077,0.52709536397013,0.49994999499949994,0.1924516769806708,0.6906077348066298,medium,0.9999
446503922,0,0.6753,9,0.29180703933943675,0.5,202.99,212.04,202.99,,0.0,0.5940235058764691,0.38461538461538464,0.3956776990600094,0.49994999499949994,0.193645427458171,0.6906077348066298,medium,0.9934
1374703403,0,1.0,7,0.1341105979591683,0.5,242.06,249.6,242.06,0.5525,0.0,1.0,0.23076923076923078,0.18184746271752056,0.49994999499949994,0.23095729238291698,0.6906077348066298,low,1.0
214203282,0,0.811,8,0.17590641146688482,0.5,89.62,102.8,89.62,,0.0,0.7636909227306826,0.3076923076923077,0.23852095897562867,0.49994999499949994,0.08537703415081367,0.6906077348066298,low,0.9986
28892855,0,0.6236,10,0.4286138737077459,0.5,20.39,24.85,20.39,,0.0,0.5293823455863966,0.46153846153846156,0.5811824414004003,0.49994999499949994,0.019262357704943087,0.6906077348066298,medium,0.9986
28892855,0,0.594,12,0.4973864368322323,0.3086,63.85,68.62,63.85,,0.0,0.49237309327331824,0.6153846153846154,0.674435360097066,0.30853085308530853,0.06076667430666973,0.6906077348066298,medium,0.9998
214203351,0,0.4616,14,0.5169042900602395,0.3817,55.92,59.79,55.92,,0.0,0.32683170792698174,0.7692307692307693,0.700900809362207,0.3816381638163816,0.05319352127740852,0.6906077348066298,medium,0.8467
28892855,0,0.594,12,0.4973864368322323,0.3086,63.85,68.62,63.85,,0.0,0.49237309327331824,0.6153846153846154,0.674435360097066,0.30853085308530853,0.06076667430666973,0.6906077348066298,medium,0.9998
28892855,0,0.5562,10,0.49652552675763173,0.2946,109.27,114.04,109.27,,0.0,0.44511127781945486,0.46153846153846156,0.6732679995459323,0.29452945294529453,0.10414279165711667,0.6906077348066298,medium,0.9998
214203342,0,0.4033,14,0.6738434786397184,0.261,92.52,97.06,92.52,,0.0,0.25393848462115526,0.7692307692307693,0.913704240382099,0.2609260926092609,0.08814653525861411,0.6906077348066298,high,0.9968
28797632,0,0.3767,16,0.547731126110833,0.3773,90.72,94.38,90.72,,0.0,0.2206801700425106,0.9230769230769231,0.7427007991444389,0.37723772377237724,0.08642753457101383,0.6906077348066298,high,0.9915
28797632,0,0.3939,12,0.5627309964565518,0.5,67.88,69.73,67.88,,0.0,0.24218554638659662,0.6153846153846154,0.7630400394789584,0.49994999499949994,0.06461532584613035,0.6906077348066298,high,0.8633
214203351,0,0.4616,14,0.5169042900602395,0.3817,55.92,59.79,55.92,,0.0,0.32683170792698174,0.7692307692307693,0.700900809362207,0.3816381638163816,0.05319352127740852,0.6906077348066298,medium,0.8467
"[214203356, 214203300, 214203351]",0,0.3644,14,0.6335030163114294,0.5,109.81,112.11,109.81,,0.0,0.20530132533133283,0.7692307692307693,0.859004143675271,0.49994999499949994,0.10465849186339676,0.6906077348066298,high,0.9998
28797632,0,0.329,14,0.5955312145781033,0.3792,127.19,131.49,127.19,,0.0,0.16104026006501626,0.7692307692307693,0.8075158585375749,0.3791379137913791,0.12125639850255941,0.6906077348066298,high,0.9992
28797632,0,0.3767,16,0.547731126110833,0.3773,90.72,94.38,90.72,,0.0,0.2206801700425106,0.9230769230769231,0.7427007991444389,0.37723772377237724,0.08642753457101383,0.6906077348066298,high,0.9915
214203342,0,0.4033,14,0.6738434786397184,0.261,92.52,97.06,92.52,,0.0,0.25393848462115526,0.7692307692307693,0.913704240382099,0.2609260926092609,0.08814653525861411,0.6906077348066298,high,0.9968
"[214203329, 214203357, 214203342]",0,0.3694,14,0.6802317216037768,0.5,132.07,135.49,132.07,,0.0,0.2115528882220555,0.7692307692307693,0.9223664491856818,0.49994999499949994,0.12591680036672015,0.6906077348066298,high,1.0
214203281,0,0.481,9,0.4266144664432157,0.4858,138.28,139.43,138.28,,0.0,0.3510877719429857,0.38461538461538464,0.5784713229745354,0.48574857485748574,0.1318473527389411,0.6906077348066298,medium,0.9989
214203356,0,0.5728,8,0.50265179324852,0.3397,161.75,162.77,161.75,,0.0,0.4658664666166541,0.3076923076923077,0.681574978449057,0.33963396339633967,0.1542612117044847,0.6906077348066298,medium,0.9997
"[214203300, 214203356, 214203351]",0,0.3644,14,0.6335030163114294,0.5,109.81,112.11,109.81,,0.0,0.20530132533133283,0.7692307692307693,0.859004143675271,0.49994999499949994,0.10465849186339676,0.6906077348066298,high,0.9998
214203356,0,0.5728,8,0.50265179324852,0.3397,161.75,162.77,161.75,,0.0,0.4658664666166541,0.3076923076923077,0.681574978449057,0.33963396339633967,0.1542612117044847,0.6906077348066298,medium,0.9997
214203341,0,0.5621,12,0.4460607993051052,0.5,147.15,147.15,157.06,,0.0,0.45248812203050764,0.6153846153846154,0.6048397934070764,0.49994999499949994,0.14031820612728246,0.6906077348066298,medium,0.9917
28022748,0,0.6512,8,0.3142080283262193,0.5,129.94,129.94,140.32,,0.0,0.5638909727431858,0.3076923076923077,0.4260525681910039,0.49994999499949994,0.12388264955305983,0.6906077348066298,medium,0.9707
214203357,0,0.6848,8,0.35034606434552834,0.308,150.85,158.48,150.85,,0.0,0.6059014753688421,0.3076923076923077,0.4750543383979067,0.30793079307930793,0.14385170754068302,0.6906077348066298,medium,0.9083
201800357,0,0.3412,8,0.6031207088815519,0.5,165.42,176.04,165.42,,0.0,0.17629407351837958,0.3076923076923077,0.817806917399918,0.49994999499949994,0.15776606310642524,0.6906077348066298,high,0.9823
214203358,0,0.5172,14,0.45826031234580783,0.5,173.18,173.18,182.32,,0.0,0.39634908727181795,0.7692307692307693,0.621381858236975,0.49994999499949994,0.16517686607074644,0.6906077348066298,medium,0.5839
201800357,0,0.5542,11,0.42972958858470234,0.2724,190.6,197.13,190.6,,0.0,0.4426106526631658,0.5384615384615384,0.5826953073455179,0.2723272327232723,0.1818129727251891,0.6906077348066298,medium,0.9996
201800357,0,0.3412,8,0.6031207088815519,0.5,165.42,176.04,165.42,,0.0,0.17629407351837958,0.3076923076923077,0.817806917399918,0.49994999499949994,0.15776606310642524,0.6906077348066298,high,0.9823
214203341,0,0.7739,12,0.22140841320637625,0.5,156.97,156.97,164.66,,0.0,0.7173043260815204,0.6153846153846154,0.3002199022165204,0.49994999499949994,0.14969630987852398,0.6906077348066298,medium,0.8001
214203341,0,0.5621,12,0.4460607993051052,0.5,147.15,147.15,157.06,,0.0,0.45248812203050764,0.6153846153846154,0.6048397934070764,0.49994999499949994,0.14031820612728246,0.6906077348066298,medium,0.9917
214203358,0,0.7563,16,0.23402698202774702,0.5,123.78,123.78,132.68,,0.0,0.6952988247061765,0.9230769230769231,0.3173301903736968,0.49994999499949994,0.11799984719993889,0.6906077348066298,medium,0.9934
214203358,0,0.5172,14,0.45826031234580783,0.5,173.18,173.18,182.32,,0.0,0.39634908727181795,0.7692307692307693,0.621381858236975,0.49994999499949994,0.16517686607074644,0.6906077348066298,medium,0.5839
28813514,0,0.8298,12,0.18697139102156857,0.5,112.95,112.95,119.51,,0.0,0.7871967991997998,0.6153846153846154,0.25352464055901586,0.49994999499949994,0.10765719306287724,0.6906077348066298,low,0.9273
28813514,0,0.583,12,0.4157909162412639,0.5,98.47,98.47,108.49,,0.0,0.4786196549137284,0.6153846153846154,0.5637950101960675,0.49994999499949994,0.09382878753151502,0.6906077348066298,medium,0.9997
214203358,0,0.5348,10,0.454559151233902,0.5,77.7,77.7,86.07,,0.0,0.41835458864716185,0.46153846153846156,0.6163632278330585,0.49994999499949994,0.07399342959737185,0.6906077348066298,medium,0.9996
214203358,0,0.7563,16,0.23402698202774702,0.5,123.78,123.78,132.68,,0.0,0.6952988247061765,0.9230769230769231,0.3173301903736968,0.49994999499949994,0.11799984719993889,0.6906077348066298,medium,0.9934
214203341,0,0.7739,12,0.22140841320637625,0.5,156.97,156.97,164.66,,0.0,0.7173043260815204,0.6153846153846154,0.3002199022165204,0.49994999499949994,0.14969630987852398,0.6906077348066298,medium,0.8001
"[28022653, 859282149, 28022767]",0,0.652,10,0.29793880676875767,0.5,154.08,165.32,154.08,,0.0,0.5648912228057015,0.46153846153846156,0.40399213702153036,0.49994999499949994,0.14693635877454353,0.6906077348066298,medium,0.9958
214203358,0,0.5348,10,0.454559151233902,0.5,77.7,77.7,86.07,,0.0,0.41835458864716185,0.46153846153846156,0.6163632278330585,0.49994999499949994,0.07399342959737185,0.6906077348066298,medium,0.9996
28797623,0,0.6111,10,0.3334212405875682,0.5,91.2,91.2,101.58,,0.0,0.5137534383595899,0.46153846153846156,0.4521049361631876,0.49994999499949994,0.08688593475437391,0.6906077348066298,medium,0.9976
28797623,0,0.5095,10,0.4411564495216607,0.5,136.64,138.58,136.64,,0.0,0.38672168042010496,0.46153846153846156,0.5981896859974148,0.49994999499949994,0.13028115211246086,0.6906077348066298,medium,0.9972
214203367,0,0.618,12,0.45196021131981773,0.5,151.13,151.13,159.33,,0.0,0.5223805951487872,0.6153846153846154,0.61283916647058,0.49994999499949994,0.14411910764764307,0.6906077348066298,medium,0.9973
214203283,0,0.7552,6,0.16380836320301534,0.4387,155.19,155.19,162.3,,0.0,0.6939234808702174,0.15384615384615385,0.22211647643370536,0.43864386438643865,0.1479964091985637,0.6906077348066298,low,0.9972
395173882,0,0.7761,6,0.17082846512697367,0.0859,209.46,214.84,209.46,,0.0,0.7200550137534384,0.15384615384615385,0.2316354613924629,0.0858085808580858,0.199824279929712,0.6906077348066298,low,0.9997
27875229,0,0.6367,9,0.31898873772085584,0.0859,186.48,186.48,194.72,,0.0,0.54576144036009,0.38461538461538464,0.4325350240460147,0.0858085808580858,0.17787837115134847,0.6906077348066298,medium,0.9277
395173882,0,0.7761,6,0.17082846512697367,0.0859,209.46,214.84,209.46,,0.0,0.7200550137534384,0.15384615384615385,0.2316354613924629,0.0858085808580858,0.199824279929712,0.6906077348066298,low,0.9997
27875232,0,0.732,11,0.2538188873761342,0.5,49.35,49.35,49.81,0.5525,0.0,0.6649162290572643,0.5384615384615384,0.3441672436468808,0.49994999499949994,0.04691916876766752,0.6906077348066298,low,0.5617
27875232,0,0.7036,10,0.21951182864156668,0.4144,207.93,207.93,208.66,0.5525,0.0,0.6294073518379595,0.46153846153846156,0.29764820736921044,0.41434143414341434,0.19836312934525177,0.6906077348066298,medium,0.9017
172906540,0,0.7489,9,0.2502866427845573,0.5,129.29,131.9,129.29,,0.0,0.6860465116279069,0.38461538461538464,0.33937765746963133,0.49994999499949994,0.12326189930475973,0.6906077348066298,low,0.6171
335710023,0,1.0,8,0.007902017250740181,0.0283,73.73,75.94,73.73,,0.0,1.0,0.3076923076923077,0.010713539813981937,0.028202820282028203,0.07020207808083125,0.6906077348066298,low,1.0
72136968,0,0.8303,11,0.10377280386595295,0.5,45.9,45.9,47.85,0.5125,0.0,0.7878219554888722,0.5384615384615384,0.14071059479404632,0.49994999499949994,0.043624417449766986,0.6022099447513811,low,0.9979
335710026,0,0.7962,11,0.04157827458318867,0.2273,70.42,70.42,71.6,,0.0,0.7451862965741436,0.5384615384615384,0.0563772339436641,0.22722272227222723,0.06704102681641073,0.6906077348066298,low,1.0
214203279,0,0.7934,8,0.1476069468765988,0.2254,57.78,57.78,62.15,0.5925,0.0,0.7416854213553387,0.3076923076923077,0.2001479865182812,0.22532253225322532,0.0549698219879288,0.7790055248618785,low,1.0
335710023,0,0.7445,6,0.2597552760060753,0.4987,44.6,44.6,55.23,,0.0,0.680545136284071,0.15384615384615385,0.35221675556135823,0.49864986498649866,0.04238291695316679,0.6906077348066298,low,0.9941
261273571,0,0.4929,6,0.27586644223964224,0.3477,35.13,35.13,36.25,0.5925,0.0,0.36596649162290573,0.15384615384615385,0.3740628698637689,0.34763476347634764,0.03333906333562534,0.7790055248618785,low,0.5973
214203276,0,0.7283,6,0.23544937178059555,0.5884,182.28,188.32,182.28,,0.0,0.6602900725181295,0.15384615384615385,0.31925889551352493,0.5883588358835884,0.17386736954694784,0.6906077348066298,low,0.6705
172906540,0,0.6883,9,0.2868112497784119,0.2433,127.55,129.51,127.55,,0.0,0.6102775693923481,0.38461538461538464,0.3889036028711467,0.24322432243224323,0.12160019864007947,0.6906077348066298,low,0.519
398401292,0,0.7329,6,0.24433826040757792,0.5618,163.41,168.75,163.41,,0.0,0.6660415103775943,0.15384615384615385,0.33131188250101395,0.5617561756175617,0.15584651233860494,0.6906077348066298,low,0.7956
"[47088313, 201418140]",0,1.0,5,0.11719625923484638,0.5,338.72,338.72,341.85,0.515,0.0,1.0,0.07692307692307693,0.15891227778029587,0.49994999499949994,0.3232676293070518,0.6077348066298343,low,0.9998
514121071,0,1.0,6,0.0009104312625869331,0.5,211.25,211.46,211.25,0.485,0.0,1.0,0.15384615384615385,0.0012332213542230622,0.49994999499949994,0.20153373061349228,0.5414364640883977,low,1.0
222518491,0,1.0,7,9.498799650422e-07,0.5,148.52,148.52,149.42,0.5925,0.0,1.0,0.23076923076923078,2.1535194498837838e-21,0.49994999499949994,0.14162655665062268,0.7790055248618785,low,1.0
4361930,0,1.0,8,9.498799650422e-07,0.5,205.23,205.23,206.56,0.525,0.0,1.0,0.3076923076923077,2.1535194498837838e-21,0.49994999499949994,0.19578462831385135,0.6298342541436465,low,1.0
4361931,0,1.0,6,0.0009104312625869331,0.5,65.81,65.81,68.09,0.485,0.0,1.0,0.15384615384615385,0.0012332213542230622,0.49994999499949994,0.06263847505539004,0.5414364640883977,low,1.0
222518491,0,1.0,7,9.498799650422e-07,0.5,122.68,123.86,122.68,0.5925,0.0,1.0,0.23076923076923078,2.1535194498837838e-21,0.49994999499949994,0.11694934677973873,0.7790055248618785,low,1.0
1380366539,0,1.0,7,9.498799650422e-07,0.5,113.71,113.71,114.32,0.525,0.0,1.0,0.23076923076923078,2.1535194498837838e-21,0.49994999499949994,0.10838299335319734,0.6298342541436465,low,1.0
222518490,0,1.0,6,0.0009104312625869331,0.5,28.07,28.07,31.08,0.555,0.0,1.0,0.15384615384615385,0.0012332213542230622,0.49994999499949994,0.02659676063870426,0.696132596685083,low,1.0
708990963,0,1.0,6,0.11719625923484638,0.5,83.09,83.09,83.94,0.485,0.0,1.0,0.15384615384615385,0.15891227778029587,0.49994999499949994,0.07914088165635268,0.5414364640883977,low,1.0
238733141,0,0.6842,11,0.18715620777875447,0.4081,78.1,89.62,78.1,0.6525,0.0,0.6051512878219555,0.5384615384615384,0.2537752448879608,0.40804080408040805,0.0743754297501719,0.9116022099447513,low,0.9931
238733141,0,0.7013,12,0.08827473272954088,0.7619,166.13,166.13,166.5,0.6525,0.0,0.6265316329082271,0.6153846153846154,0.11969581357929183,0.7618761876187619,0.15844411337764536,0.9116022099447513,low,0.8465
238733142,0,0.7205,12,0.08464611125475333,0.7051,113.29,116.65,113.29,,0.0,0.6505376344086021,0.6153846153846154,0.11477554409977817,0.7050705070507051,0.10798189319275729,0.6906077348066298,low,0.581
238733144,0,1.0,10,0.006960052706128168,0.5,73.86,73.86,75.48,,0.0,1.0,0.46153846153846156,0.009436272556473398,0.49994999499949994,0.07032622813049126,0.6906077348066298,low,1.0
27162454,0,0.9891,12,0.006960052706128168,0.5,18.75,18.75,19.34,0.5075,0.0,0.9863715928982244,0.6153846153846154,0.009436272556473398,0.49994999499949994,0.017696157078462834,0.5911602209944751,low,1.0
238733142,0,0.7205,12,0.08464611125475331,0.7051,113.29,116.65,113.29,,0.0,0.6505376344086021,0.6153846153846154,0.11477554409977814,0.7050705070507051,0.10798189319275729,0.6906077348066298,low,0.581
238733240,0,1.0,10,0.006960052706128168,0.5,38.52,38.52,39.54,,0.0,1.0,0.46153846153846156,0.009436272556473398,0.49994999499949994,0.03657651463060586,0.6906077348066298,low,1.0
27162454,0,0.928,10,0.02658728996073003,0.0004,100.25,100.25,100.32,0.5075,0.0,0.9099774943735933,0.46153846153846156,0.036050042304017926,0.00030003000300030005,0.0955286882114753,0.5911602209944751,low,1.0
238733143,0,0.7904,12,0.1440950840475884,0.3071,124.72,129.09,124.72,,0.0,0.7379344836209052,0.6153846153846154,0.19538603721773307,0.307030703070307,0.11889754755901903,0.6906077348066298,low,0.9849
238733240,0,1.0,10,0.006960052706128168,0.5,38.52,38.52,39.54,,0.0,1.0,0.46153846153846156,0.009436272556473398,0.49994999499949994,0.03657651463060586,0.6906077348066298,low,1.0
335706993,0,0.9802,8,0.006960052706128168,0.5,16.83,16.83,18.76,0.5075,0.0,0.9752438109527382,0.3076923076923077,0.009436272556473398,0.49994999499949994,0.015862556345022538,0.5911602209944751,low,1.0
1388122048,0,0.9806,10,0.06114647906358279,0.5,72.14,72.14,73.44,0.6525,0.0,0.9757439359839959,0.46153846153846156,0.08291095754717195,0.49994999499949994,0.068683627473451,0.9116022099447513,low,1.0
1388122048,0,0.9913,10,0.00025663371903850103,0.5,54.61,115.13,54.61,0.6525,0.0,0.9891222805701424,0.46153846153846156,0.0003466973335574169,0.49994999499949994,0.05194247077698832,0.9116022099447513,low,1.0
238731520,0,0.9923,10,0.00025663371903850103,0.5,51.19,104.43,51.19,0.5925,0.0,0.9903725931482871,0.46153846153846156,0.0003466973335574169,0.49994999499949994,0.04867636947054779,0.7790055248618785,low,1.0
1388121072,0,0.9089,7,0.02658728996073003,0.5864,42.47,53.67,42.47,0.5075,0.0,0.8860965241310328,0.23076923076923078,0.036050042304017926,0.5863586358635864,0.04034876613950646,0.5911602209944751,low,1.0
243982301,0,0.8644,7,0.02658728996073003,0.5864,25.06,36.94,25.06,,0.0,0.8304576144036007,0.23076923076923078,0.036050042304017926,0.5863586358635864,0.0237222094888838,0.6906077348066298,low,1.0
246292517,0,1.0,5,0.020212104552802545,0.5,190.38,197.59,190.38,0.26,0.0,1.0,0.07692307692307693,0.027405539038296865,0.49994999499949994,0.18160287264114908,0.04419889502762435,low,0.9933
246292516,0,1.0,6,0.03180282944595436,0.0662,144.08,144.08,149.47,0.495,0.0,1.0,0.15384615384615385,0.04312211083655897,0.0661066106610661,0.13738635495454202,0.56353591160221,low,1.0
"[1395318813, 827659510]",0,1.0,6,0.02658728996073003,1.0,183.94,183.94,185.57,0.455,0.0,1.0,0.15384615384615385,0.036050042304017926,1.0,0.17545267018106808,0.4751381215469614,low,0.9992
23009302,0,0.8371,11,0.02975197364499679,0.5,80.96,81.31,80.96,0.5525,0.0,0.796324081020255,0.5384615384615384,0.04034123019787899,0.49994999499949994,0.07710673084269234,0.6906077348066298,low,0.9999
23009302,0,0.7999,11,0.241430409220698,0.5,56.82,57.0,56.82,0.5525,0.0,0.7498124531132784,0.5384615384615384,0.32736894947667294,0.49994999499949994,0.054053021621208654,0.6906077348066298,low,0.9216
254195600,0,0.9854,12,0.3579352934648304,0.9504,57.01,62.07,57.01,,0.0,0.9817454363590898,0.6153846153846154,0.48534503768086906,0.9503950395039504,0.054234471693788686,0.6906077348066298,medium,0.6648
