osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,pedestrian_priority_score,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
449991621,0,0.4212,8,0.18775829674773536,0.2142,171.4,171.4,173.79,0.6525,0.0,0.29354326864396435,0.5,0.26037993298021483,0.21412141214121413,0.5019043712645025,0.8268156424581006,medium,0.9994
422439069,0,0.3685,7,0.3911175313954626,0.236,143.57,143.57,148.52,0.6525,0.0,0.22922006590992308,0.4,0.5424027671937838,0.2359235923592359,0.4203679831243407,0.8268156424581006,medium,0.8094
918438451,0,0.3546,7,0.2538152262550717,0.1058,200.11,200.11,201.62,0.6525,0.0,0.21225436348102042,0.4,0.3519890625649928,0.10571057105710571,0.5860189851166061,0.8268156424581006,medium,0.9479
237795736,0,0.3942,8,0.19360989988201927,0.1434,106.05,106.05,192.91,0.6525,0.0,0.2605883070914195,0.5,0.26849505843041865,0.14331433143314332,0.3104418141333645,0.8268156424581006,medium,0.9999
1352761260,0,0.5481,8,0.15187467004829663,0.1434,65.28,65.28,164.43,0.6525,0.0,0.44843158794092525,0.5,0.2106157699651053,0.14331433143314332,0.19099378881987575,0.8268156424581006,low,0.555
848503522,0,0.4904,7,0.3292326759055683,0.2144,107.91,110.02,107.91,0.6525,0.0,0.3780056145490052,0.4,0.4565795569993202,0.21432143214321434,0.3158912457517871,0.8268156424581006,medium,0.9999
848503523,0,0.4802,7,0.3015923589280699,0.203,112.98,112.98,126.79,0.6525,0.0,0.3655559624069327,0.4,0.41824738808621964,0.20292029202920295,0.33074534161490676,0.8268156424581006,medium,0.9999
237659851,0,0.4829,9,0.17052712653830993,0.5,117.98,123.28,117.98,0.425,0.0,0.36885145856218726,0.6,0.23648338622296192,0.49994999499949994,0.34539435134184926,0.3184357541899442,high,0.5031
1409614871,0,0.4425,8,0.188761703035851,0.5,153.28,153.28,155.56,0.6525,0.0,0.31954107164652756,0.5,0.2617714777789169,0.49994999499949994,0.448816360014063,0.8268156424581006,medium,0.9977
1352761260,0,0.4066,8,0.19215080572387744,0.1646,54.78,54.78,98.15,0.6525,0.0,0.2757231783229586,0.5,0.2664715561755226,0.1645164516451645,0.1602308683932966,0.8268156424581006,medium,0.989
"[1409614869, 1409614870]",0,0.4579,8,0.13950412277403576,0.4081,39.05,39.42,39.05,0.425,0.0,0.33833760527279383,0.5,0.19346003661912034,0.40804080408040805,0.11414508379233561,0.3184357541899442,medium,1.0
"[532436408, 1409614863]",0,0.4071,8,0.201651986588503,0.4325,8.98,8.98,11.97,0.425,0.0,0.2763334553887465,0.5,0.27964799225160797,0.43244324432443243,0.02604593929450369,0.3184357541899442,medium,0.9999
1409614862,0,0.3793,7,0.23819181065960515,0.0563,105.15,113.26,105.15,0.4875,0.0,0.24240205053094108,0.4,0.33032218348786313,0.056205620562056205,0.3078049923825149,0.4581005586592179,medium,0.9988
532436407,0,1.0,8,0.2664278360858405,0.0119,99.99,99.99,101.52,0.425,0.0,1.0,0.5,0.3694804933203509,0.011801180118011803,0.2926872143443103,0.3184357541899442,medium,0.7321
552124698,0,0.6805,8,0.27171179323700634,0.1255,38.66,44.65,38.66,0.6925,0.0,0.6100329549615525,0.5,0.376808395464634,0.12541254125412543,0.1130024610336341,0.9162011173184358,low,0.9892
243716768,0,0.4181,7,0.3653417319245723,0.0072,96.05,96.05,102.53,0.6125,0.0,0.2897595508360796,0.4,0.506656350103389,0.0071007100710071,0.2811437946794796,0.7374301675977655,medium,0.9999
243716770,0,0.3999,8,0.35051957305111464,0.2316,8.81,8.81,12.37,0.4875,0.0,0.26754546564140114,0.5,0.48610067058434714,0.23152315231523155,0.025547872963787646,0.4581005586592179,medium,0.9998
"[237960945, 243716771, 1408645398]",0,0.5272,7,0.21252242772353536,0.1769,60.82,60.82,61.02,0.495,0.0,0.4229220065909923,0.4,0.2947233470707005,0.17681768176817683,0.17792687214344308,0.4748603351955308,medium,0.9995
237960949,0,0.4965,7,0.13703758877310893,0.4317,0.92,0.92,5.15,0.4475,0.0,0.3854509947516172,0.4,0.19003939574765702,0.4316431643164316,0.002431735614672448,0.36871508379888274,medium,0.9957
"[295124089, 450140252]",0,0.7278,7,0.05300725497341684,0.0488,96.52,106.83,96.52,0.4425,0.0,0.6677651653850848,0.4,0.0735043736762299,0.048704870487048704,0.2825208015938122,0.35754189944134085,medium,0.6561
1112404106,0,0.8004,8,0.12756550688762178,0.3778,64.79,65.72,64.79,0.4475,0.0,0.7563773953374833,0.5,0.17690331474363682,0.37773777377737777,0.1895581858666354,0.36871508379888274,medium,0.9054
237506930,0,0.3886,8,0.19940363724509746,0.0932,69.05,69.05,111.27,0.6075,0.0,0.2537532039545954,0.5,0.27652993442046075,0.0931093109310931,0.20203914215399035,0.7262569832402236,medium,0.9995
237506950,0,0.6537,8,0.2633787062564416,0.0693,16.76,26.49,16.76,0.6925,0.0,0.5773221042353228,0.5,0.3652518963851695,0.0692069206920692,0.04883979842962616,0.9162011173184358,low,0.9983
237655875,0,0.4051,7,0.21592538051995178,0.0778,72.86,72.86,132.84,0.6125,0.0,0.273892347125595,0.4,0.2994426330869113,0.0777077707770777,0.2132016875659205,0.7374301675977655,medium,0.9984
591636792,0,0.4109,7,0.3698298079372275,0.113,112.6,112.6,116.39,0.4475,0.0,0.2809715610887343,0.4,0.5128805076610606,0.11291129112911291,0.32963201687565913,0.36871508379888274,high,0.7434
4751998,0,0.362,8,0.4291193407557264,0.0806,99.57,103.42,99.57,0.5325,0.0,0.2212864640546808,0.5,0.5951044701658209,0.08050805080508051,0.29145669752724707,0.5586592178770949,high,0.6484
86301093,0,0.4238,8,0.31525965825342694,0.0147,169.09,169.09,169.12,,0.0,0.29671670938606126,0.5,0.4372014842621784,0.014601460146014602,0.495136528770655,0.4581005586592179,high,0.9007
4746923,0,0.4174,8,0.18280290561394455,0.0734,61.71,61.71,102.9,0.6075,0.0,0.28890516294397656,0.5,0.25350769305165005,0.07330733073307331,0.18053439587483883,0.7262569832402236,medium,0.9958
86301093,19,0.4366,8,0.3286689267525198,0.0734,170.59,170.59,173.45,,0.20652173913043478,0.31233980227023067,0.5,0.45579773789873373,0.07330733073307331,0.49953123168873775,0.4581005586592179,medium,0.9907
237522635,0,0.8715,7,0.04920860600069857,0.0031,10.25,33.16,10.25,0.655,0.0,0.843158794092518,0.4,0.06823632793774029,0.0030003000300030005,0.029766787765147074,0.8324022346368716,low,1.0
237522639,0,0.7939,7,0.10107837263463793,0.0049,41.6,41.6,59.48,0.385,0.0,0.748443793482241,0.4,0.14017040371964615,0.0048004800480048,0.12161607875307627,0.229050279329609,low,0.9259
4751998,0,0.4203,8,0.30275525624925875,0.0838,137.6,144.18,137.6,0.5325,0.0,0.2924447699255462,0.5,0.4198601183809081,0.0837083708370837,0.4028770655103714,0.5586592178770949,medium,0.9133
238866888,0,0.4314,8,0.25435556110860985,0.0838,25.54,25.54,25.78,0.385,0.0,0.3059929207860369,0.5,0.3527384102259593,0.0837083708370837,0.0745634595101371,0.229050279329609,medium,0.9999
903019486,0,0.3689,8,0.21295896574651169,0.0827,101.33,101.33,131.01,0.5675,0.0,0.2297082875625534,0.5,0.29532874711901913,0.0826082608260826,0.29661314895113083,0.6368715083798884,medium,0.9999
"[1408687436, 903019487]",2,0.413,8,0.1904388233334532,0.0184,5.85,5.85,6.62,0.385,0.021739130434782608,0.28353472476504327,0.5,0.26409734323797124,0.018301830183018303,0.01687565920543771,0.229050279329609,medium,0.9999
"[1112801401, 1408687439]",17,0.441,7,0.21236991517124945,0.1304,18.09,18.09,18.2,0.385,0.18478260869565216,0.3177102404491639,0.4,0.29451183947763093,0.13031303130313032,0.05273643501699284,0.229050279329609,medium,0.9822
1408525899,28,0.5411,8,0.06588827585575521,0.0343,100.94,107.03,100.94,0.3225,0.30434782608695654,0.4398877090198951,0.5,0.0913680424842588,0.0342034203420342,0.2954705261924293,0.08938547486033527,medium,0.8993
129169442,0,0.4453,7,0.19274295273382164,0.0874,111.54,116.48,111.54,,0.0,0.3229586232149395,0.4,0.2672927580172036,0.08730873087308731,0.3265264268135474,0.4581005586592179,medium,0.9999
"[1408548657, 889215507, 450139789]",0,0.6085,6,0.0623529502259133,0.213,74.96,74.96,146.85,0.4425,0.0,0.5221530574880997,0.3,0.08646517905775628,0.21292129212921293,0.2193542716512363,0.35754189944134085,medium,0.954
4746243,0,0.4161,8,0.20416697316730134,0.2142,145.9,147.56,145.9,0.6525,0.0,0.28731844257292816,0.5,0.28313582817010197,0.21412141214121413,0.4271944216570959,0.8268156424581006,medium,0.9999
493086069,0,0.3929,8,0.19707995477226928,0.0639,172.86,183.17,172.86,0.6125,0.0,0.25900158672037105,0.5,0.27330740303193246,0.0638063806380638,0.5061818821047697,0.7374301675977655,medium,0.9982
"[237960944, 542841016]",0,0.4764,7,0.30090362218177313,0.1641,1.06,1.06,7.16,0.6125,0.0,0.3609178567069449,0.4,0.4172922335806762,0.164016401640164,0.002841907887026837,0.7374301675977655,medium,0.846
"[1409636114, 553586755, 237960950]",0,0.5449,7,0.17500112394685655,0.0893,38.82,39.35,38.82,0.425,0.0,0.4445258147198829,0.4,0.24268801927839312,0.0892089208920892,0.11347122934489626,0.3184357541899442,medium,0.9976
1007205016,0,0.8517,9,0.0135138767708435,0.5,48.74,48.74,49.66,0.385,0.0,0.8189918222873185,0.6,0.018734131878987786,0.49994999499949994,0.1425348646431501,0.229050279329609,medium,0.6951
1007205017,0,1.0,8,0.0135138767708435,0.5,64.47,64.47,66.64,0.385,0.0,1.0,0.5,0.018734131878987786,0.49994999499949994,0.18862064924411107,0.229050279329609,low,0.9677
1408579952,0,1.0,8,0.009637890972967352,0.5,71.99,71.99,73.31,,0.0,1.0,0.5,0.013358833816019839,0.49994999499949994,0.2106527598734325,0.4581005586592179,low,0.9992
68506257,4,0.7104,7,0.2003604261144251,0.7743,56.19,56.19,59.02,0.425,0.043478260869565216,0.6465275234956671,0.4,0.27785682920908056,0.7742774277427743,0.16436188913629435,0.3184357541899442,medium,0.9998
"[1408604729, 307933383]",28,0.4297,8,0.3565819046847191,0.186,46.16,46.16,46.17,0.425,0.30434782608695654,0.30391797876235815,0.5,0.49450803871893617,0.18591859185918594,0.13497597562404778,0.3184357541899442,medium,0.9991
1370026143,0,0.7238,7,0.1669391409821342,0.0034,180.55,180.55,248.14,0.425,0.0,0.6628829488587819,0.4,0.23150749291070147,0.0033003300330033004,0.5287120590648071,0.3184357541899442,medium,0.9999
518532065,0,0.55,8,0.14768117879755008,0.3252,104.62,109.94,104.62,0.425,0.0,0.45075064079091914,0.5,0.20480014870829819,0.32513251325132514,0.306252197351459,0.3184357541899442,medium,0.9994
546578348,0,0.4262,8,0.1771343435560274,0.2585,227.16,232.23,227.16,0.5325,0.0,0.2996460393018431,0.5,0.2456464127893664,0.25842584258425844,0.6652701277393647,0.5586592178770949,high,0.9612
68506248,0,0.4574,8,0.28052700110734297,0.1221,102.65,108.06,102.65,0.425,0.0,0.3377273282070059,0.5,0.38903350986418744,0.122012201220122,0.30048048751904366,0.3184357541899442,medium,0.9149
550090167,0,0.4094,7,0.19473589180351084,0.0133,12.82,12.82,16.13,0.425,0.0,0.2791407298913707,0.4,0.2700566075459566,0.013201320132013201,0.037296378764795496,0.3184357541899442,medium,0.9995
68506248,0,0.4362,8,0.2001691704774733,0.0552,259.22,266.55,259.22,0.425,0.0,0.3118515806176003,0.5,0.2775915918969619,0.0551055105510551,0.7591995781085199,0.3184357541899442,high,0.9999
263405142,0,0.426,8,0.3789386638718422,0.0632,227.34,232.31,227.34,0.6525,0.0,0.2994019284755279,0.5,0.5255128593296394,0.0631063106310631,0.6657974920895346,0.8268156424581006,high,0.9764
518534108,0,0.4442,8,0.27265753044606755,0.4953,175.05,215.66,175.05,0.6525,0.0,0.3216160136702062,0.5,0.37811996357995814,0.49524952495249525,0.5125981483651705,0.8268156424581006,medium,0.6574
518534109,0,0.5161,7,0.21400554301470365,0.3794,123.27,306.59,123.27,0.425,0.0,0.40937385573050167,0.4,0.29678016233461185,0.3793379337933794,0.36089300363295435,0.3184357541899442,medium,0.9326
237912795,0,0.6715,6,0.1227471160636552,0.3794,180.02,282.93,180.02,0.6525,0.0,0.5990479677773709,0.3,0.1702210697062886,0.3793379337933794,0.5271592640337512,0.8268156424581006,medium,0.9923
238179170,0,0.7489,8,0.14552912355586983,0.058,131.68,131.68,133.88,0.425,0.0,0.6935188575613329,0.5,0.20181563354873736,0.057905790579057904,0.3855326379936716,0.3184357541899442,medium,0.9996
1408555555,0,0.5407,7,0.30896144395732605,0.058,74.72,74.72,74.78,0.5625,0.0,0.4393994873672647,0.4,0.42846698912431214,0.057905790579057904,0.2186511191843431,0.6256983240223464,medium,0.9993
"[238179176, 1408555557]",0,0.5799,7,0.23304375352877715,0.29,118.0,118.0,124.84,0.5625,0.0,0.48724520932503357,0.4,0.3231827503303549,0.2899289928992899,0.345452947380757,0.6256983240223464,medium,0.9999
"[1166331434, 1223353347, 1408555556, 265867645]",0,0.7533,7,0.14836483212756146,0.0486,112.7,118.74,112.7,0.6525,0.0,0.698889295740266,0.4,0.20574825342595876,0.0485048504850485,0.329924997070198,0.8268156424581006,low,0.9886
"[476908429, 651533775]",0,0.507,7,0.29426213265140333,0.29,161.47,161.47,168.58,0.6525,0.0,0.3982668131331625,0.4,0.4080816771778688,0.2899289928992899,0.4728114379467947,0.8268156424581006,medium,0.9986
489437008,0,0.583,5,0.23688725250758658,0.4621,185.72,185.72,197.48,0.5625,0.0,0.4910289271329183,0.2,0.32851299499408254,0.4620462046204621,0.5438591351224656,0.6256983240223464,medium,0.9929
4746940,0,0.7228,4,0.1709900682779479,0.2637,42.85,120.3,42.85,0.6525,0.0,0.6616623947272061,0.1,0.2371254034970465,0.2636263626362636,0.12527833118481188,0.8268156424581006,low,1.0
226319966,0,0.7546,6,0.13260075695867266,0.1641,94.93,165.68,94.93,0.425,0.0,0.7004760161113146,0.3,0.18388630471442308,0.164016401640164,0.2778624165006445,0.3184357541899442,medium,0.9435
"[552862146, 895250500]",0,0.7036,5,0.2493565593133068,0.7267,21.46,21.46,21.48,0.6525,0.0,0.638227755400952,0.2,0.34580569012110496,0.7266726672667266,0.06260986757295206,0.8268156424581006,low,0.9687
263405131,0,0.7449,5,0.15467090246083343,0.1093,100.49,100.49,111.35,0.6525,0.0,0.68863664103503,0.2,0.21449364348026453,0.1092109210921092,0.2941521153170045,0.8268156424581006,low,0.9989
"[651533776, 1408524829]",0,0.6853,7,0.035403311754454325,0.082,44.88,44.88,46.4,0.3225,0.0,0.6158916147931162,0.4,0.04909085752316824,0.0819081908190819,0.13122582913395053,0.08938547486033527,medium,0.9053
"[544614096, 1409296657]",0,0.8141,6,0.12501596833614428,0.106,183.24,183.24,192.23,0.425,0.0,0.7730989869400708,0.3,0.17336756142773757,0.1059105910591059,0.5365932262979022,0.3184357541899442,medium,0.9996
4753802,0,0.4563,8,0.33654125214467223,0.0116,146.72,146.72,169.31,0.5325,0.0,0.3363847186622726,0.5,0.4667152431833706,0.0115011501150115,0.42959685925231444,0.5586592178770949,medium,0.8746
518534108,0,0.5038,8,0.3002798591084527,0.0116,81.3,81.3,133.52,0.6525,0.0,0.3943610399121202,0.5,0.4164271859219341,0.0115011501150115,0.23792921598499936,0.8268156424581006,medium,0.9967
269871711,0,0.4526,7,0.3441753663006579,0.46,228.21,236.69,228.21,0.6925,0.0,0.3318686683754425,0.4,0.47730239215012676,0.45994599459945995,0.6683464197820227,0.9162011173184358,high,0.9759
454019112,0,0.3774,8,0.3118856679679251,0.0432,239.73,249.85,239.73,0.6525,0.0,0.24008299768094715,0.5,0.4325223640610496,0.043104310431043104,0.702097738192898,0.8268156424581006,high,0.96
263405142,0,0.5455,8,0.29324038912550904,0.0021,142.42,148.51,142.42,0.6525,0.0,0.4452581471988283,0.5,0.40666470191480175,0.002000200020002,0.4169987108871439,0.8268156424581006,medium,0.9999
"[915744533, 1206073030]",0,0.5355,8,0.3017682983673243,0.0396,33.6,33.6,33.91,0.425,0.0,0.43305260588307093,0.5,0.4184913845754591,0.039503950395039504,0.09817766318996833,0.3184357541899442,medium,1.0
651543579,0,0.4305,8,0.3086105536255193,0.0175,122.05,122.05,127.82,0.6125,0.0,0.3048944220676187,0.5,0.42798036708304754,0.017401740174017404,0.3573186452595804,0.7374301675977655,medium,0.9997
"[1409641088, 651543581]",0,0.4242,8,0.24355887388622188,0.2102,3.32,3.32,8.93,0.425,0.0,0.29720493103869156,0.5,0.33776533887343435,0.21012101210121012,0.009463260283604827,0.3184357541899442,medium,1.0
"[1409296659, 446416743]",0,0.6892,6,0.10853580865758475,0.2533,119.14,119.14,123.82,0.425,0.0,0.6206517759062615,0.3,0.1505125317611933,0.25322532253225327,0.3487929215984999,0.3184357541899442,medium,0.999
237566139,0,0.3845,7,0.22495854830648138,0.1962,0.92,0.92,6.71,0.425,0.0,0.24874893201513487,0.4,0.31197001885081255,0.19611961196119615,0.002431735614672448,0.3184357541899442,medium,1.0
"[1409302776, 1409302777, 544301150]",0,0.5508,8,0.16611551129618676,0.1962,120.47,125.29,120.47,0.465,0.0,0.4517270840961796,0.5,0.23036526605891525,0.19611961196119615,0.35268955818586656,0.40782122905027945,medium,0.9998
237566140,0,0.4252,8,0.36913096982971183,0.0035,183.79,183.79,190.6,0.465,0.0,0.29842548517026735,0.5,0.5119113443767896,0.0034003400340034007,0.5382046173678658,0.40782122905027945,high,0.9987
269871711,0,0.4066,8,0.41387770292120896,0.1119,140.39,140.39,144.77,0.6925,0.0,0.2757231783229586,0.5,0.5739670484618422,0.11181118111811181,0.4110512129380053,0.9162011173184358,medium,0.9797
902150219,0,0.5055,8,0.3193715527458477,0.0751,121.45,126.3,121.45,0.425,0.0,0.3964359819357988,0.5,0.4429039454302119,0.075007500750075,0.3555607640923473,0.3184357541899442,medium,0.6931
902150220,0,0.6617,8,0.0018169652707878733,0.0751,103.32,103.32,108.3,0.3225,0.0,0.5870865372879287,0.5,0.0025126106950328205,0.075007500750075,0.30244345482245394,0.08938547486033527,medium,0.9997
237566137,0,0.4248,7,0.19854039028762774,0.2533,9.01,9.01,12.56,0.425,0.0,0.297937263517637,0.4,0.27533276550903374,0.25322532253225327,0.026133833352865343,0.3184357541899442,medium,0.9999
"[237566141, 544614095]",0,0.8166,6,0.0615898408510686,0.2533,14.57,14.57,111.84,0.425,0.0,0.7761503722690102,0.3,0.0854068830375069,0.25322532253225327,0.042423532169225356,0.3184357541899442,low,0.9992
251684608,0,0.3901,8,0.21520647641165147,0.2621,127.19,127.19,131.63,0.465,0.0,0.255584035151959,0.5,0.29844564185362976,0.26202620262026205,0.37237782725887725,0.40782122905027945,medium,0.7155
"[1408936324, 1408936325]",0,0.3959,8,0.19500502402489533,0.2661,104.41,110.16,104.41,0.425,0.0,0.2626632491150982,0.5,0.27042984573198997,0.26602660266026606,0.30563693894292737,0.3184357541899442,medium,0.9074
251684604,0,0.5306,8,0.16616754734833547,0.4996,161.66,161.66,162.17,0.425,0.0,0.42707189063834977,0.5,0.23043743074292228,0.49954995499549953,0.4733681003164185,0.3184357541899442,high,0.8232
1408936326,0,0.4367,8,0.26827047690265815,0.2456,163.09,169.72,163.09,0.5325,0.0,0.31246185768338824,0.5,0.3720359060927127,0.24552455245524554,0.47755771709832406,0.5586592178770949,high,0.5799
"[238179161, 1408936331]",0,0.6612,7,0.19860555870559812,0.152,2.37,2.37,5.69,0.425,0.0,0.5864762602221408,0.4,0.27542314243226057,0.15191519151915192,0.006679948435485761,0.3184357541899442,medium,0.6973
"[1408524832, 1408524831]",0,0.8305,8,0.29240747306430626,0.0661,34.36,34.36,38.03,0.3225,0.0,0.7931160746979129,0.5,0.4055095965238451,0.06600660066006601,0.10040431266846359,0.08938547486033527,medium,0.9975
"[237519389, 1408936333]",0,0.538,7,0.13059153307555038,0.2107,2.33,2.33,4.91,0.385,0.0,0.4361039912120103,0.4,0.18109987106625694,0.21062106210621062,0.006562756357670221,0.229050279329609,medium,0.99
237519391,15,0.6653,9,0.16175399126142295,0.2302,93.53,93.53,112.31,0.6525,0.16304347826086957,0.5914805321616013,0.6,0.22431661897478294,0.2301230123012301,0.2737606937771006,0.8268156424581006,low,0.991
294798016,0,0.4612,8,0.33273198234223395,0.1828,170.98,180.05,170.98,0.6925,0.0,0.34236543390699375,0.5,0.46143246825638595,0.18271827182718273,0.5006738544474393,0.9162011173184358,medium,0.9915
1370026144,0,0.4749,7,0.3361642463563413,0.1987,198.23,198.23,251.04,0.6525,0.0,0.3590870255095814,0.4,0.46619240368151965,0.1986198619861986,0.5805109574592756,0.8268156424581006,medium,0.8386
"[450137744, 1408524833]",0,0.5371,8,0.03573701221010967,0.3296,97.94,105.07,97.94,0.2825,0.0,0.43500549249359216,0.5,0.04955364028513775,0.32953295329532956,0.28668112035626386,0.0,medium,0.9975
1408524834,0,0.8121,8,0.05343534283829335,0.5,116.38,124.0,116.38,0.6525,0.0,0.7706578786769194,0.5,0.0740980548687956,0.49994999499949994,0.3407066682292276,0.8268156424581006,low,0.9632
1511153990,0,0.4447,8,0.34458229983222116,0.3415,268.46,275.54,268.46,0.6525,0.0,0.3222262907359941,0.5,0.47786673607139896,0.3414341434143415,0.7862709480839094,0.8268156424581006,high,0.9999
1511153991,0,0.5549,8,0.1725928176434923,0.5,207.44,215.55,207.44,0.6525,0.0,0.45673135603564013,0.5,0.23934812979412287,0.49994999499949994,0.6074944333763037,0.8268156424581006,medium,0.9881
"[1108365352, 4747009]",0,0.5938,7,0.25406393899894314,0.6931,91.54,91.54,98.88,0.465,0.0,0.5042109117539363,0.4,0.35233398259310544,0.6930693069306931,0.26793038790577756,0.40782122905027945,medium,0.9789
"[237725944, 1218655149]",0,0.8131,4,0.08659426706768333,0.4602,71.02,71.02,95.16,0.515,0.0,0.7718784328084951,0.1,0.12008354358704819,0.46014601460146015,0.20781085198640567,0.5195530726256984,low,0.9961
1408604728,1,0.7899,7,0.1459880093482469,0.7743,60.34,60.34,60.62,0.425,0.010869565217391304,0.743561576955938,0.4,0.20245202595044315,0.7742774277427743,0.17652056720965661,0.3184357541899442,medium,0.9974
"[1408524848, 579981381]",0,0.5353,8,0.1250945389676402,0.4741,41.53,41.53,42.98,0.3225,0.0,0.4328084950567558,0.5,0.17347652482061623,0.4740474047404741,0.12141099261689907,0.08938547486033527,medium,0.9995
803424578,0,0.4726,7,0.31417534955966453,0.058,21.85,21.85,23.89,0.425,0.0,0.3562797510069572,0.4,0.435697742317501,0.057905790579057904,0.06375249033165357,0.3184357541899442,medium,1.0
483469232,31,0.75,7,0.24035936549791184,0.2489,51.65,51.65,51.75,0.3225,0.33695652173913043,0.6948614671060661,0.4,0.33332819381176865,0.24882488248824886,0.1510605883042306,0.08938547486033527,low,0.9544
545084610,43,1.0,8,0.24035936549791184,0.2489,36.11,39.8,36.11,0.425,0.4673913043478261,1.0,0.5,0.33332819381176865,0.24882488248824886,0.10553146607289345,0.3184357541899442,low,1.0
237645196,0,0.4545,8,0.31413201032737387,0.2579,26.82,27.17,26.82,0.4075,0.0,0.3341877212254364,0.5,0.43563763856492527,0.25782578257825783,0.07831360600023438,0.27932960893854747,medium,0.9968
"[1408604731, 579981380]",0,0.5244,8,0.22232603649768584,0.0473,59.65,59.65,86.44,0.425,0.0,0.41950445502258027,0.5,0.30831919648858597,0.047204720472047206,0.17449900386733852,0.3184357541899442,medium,1.0
"[20475905, 545937947, 1447821758]",0,1.0,6,0.11636363000575627,0.3446,28.4,28.4,57.33,0.425,0.0,1.0,0.3,0.1613683179080728,0.34453445344534456,0.08294269307394818,0.3184357541899442,low,0.9998
"[237910179, 1218655150]",0,0.76,5,0.1297638187675786,0.0852,204.65,209.85,204.65,0.425,0.0,0.7070670084218236,0.2,0.17995197957533104,0.0851085108510851,0.5993202859486698,0.3184357541899442,medium,0.9999
308861420,0,0.8445,8,0.029820742013759418,0.0935,116.81,120.99,116.81,0.425,0.0,0.8102038325399732,0.5,0.0413488332025467,0.09340934093409341,0.3419664830657447,0.3184357541899442,medium,0.6321
1080039482,3,0.7004,8,0.2756458846639152,0.0902,93.41,101.62,93.41,0.5275,0.03260869565217391,0.6343219821799098,0.5,0.3822642756276082,0.09010901090109011,0.273409117543654,0.547486033519553,medium,0.993
1157644013,0,1.0,8,0.0013528463887632514,0.8805,70.85,70.85,72.81,0.425,0.0,1.0,0.5,0.001868960935299228,0.8804880488048804,0.2073127856556896,0.3184357541899442,low,0.7702
545084605,0,0.7392,7,0.0013528463887632514,0.9234,39.0,39.0,41.99,0.4025,0.0,0.6816794824850482,0.4,0.001868960935299228,0.9233923392339234,0.11399859369506618,0.2681564245810057,medium,0.9811
"[1433116796, 237517573]",0,0.6735,7,0.1546380918665599,0.0419,83.7,83.7,86.17,0.6525,0.0,0.6014890760405224,0.4,0.21444814106280471,0.0418041804180418,0.24496074065393175,0.8268156424581006,low,0.9883
404402525,0,0.6975,9,0.2664278360858405,0.0119,64.64,64.64,67.49,0.6925,0.0,0.63078237519834,0.6,0.3694804933203509,0.011801180118011803,0.1891187155748271,0.9162011173184358,low,0.9479
545901477,0,0.4588,9,0.16074688595578585,0.0928,110.54,114.71,110.54,0.6525,0.0,0.339436103991212,0.6,0.22291994430131995,0.0927092709270927,0.3235966248681589,0.8268156424581006,medium,0.9993
1389749366,0,0.6625,6,0.26728924514249663,0.1621,86.98,86.98,88.21,,0.0,0.5880629805931893,0.3,0.37067511339254106,0.16201620162016203,0.254570491034806,0.4581005586592179,medium,0.9983
49303587,0,0.6504,6,0.11193579641683997,0.1621,83.72,87.15,83.72,0.535,0.0,0.5732942756011229,0.3,0.15522770580193765,0.16201620162016203,0.2450193366928395,0.564245810055866,low,0.5605
237960948,0,0.9076,8,0.0059537739078221056,0.3544,94.13,95.23,94.13,0.425,0.0,0.887220798242402,0.5,0.008249623319202846,0.35433543354335434,0.2755185749443337,0.3184357541899442,low,0.8102
570380997,0,0.9133,7,0.01413840029478825,0.5,71.41,71.48,71.41,0.4425,0.0,0.8941779567923838,0.4,0.019600234146539334,0.49994999499949994,0.20895347474510717,0.35754189944134085,low,0.9778
4753802,0,0.4511,7,0.5398055119035571,0.6642,126.77,143.62,126.77,0.5325,0.0,0.33003783717807883,0.4,0.748606364237334,0.6641664166416642,0.37114731044181404,0.5586592178770949,high,1.0
237912795,0,0.6944,6,0.22009324440225603,0.75,3.21,202.7,3.21,0.6525,0.0,0.6269986573904553,0.3,0.3052227137738788,0.7499749974997499,0.009140982069612093,0.8268156424581006,low,0.9852
4753802,0,0.5318,8,0.2814400112718528,0.0045,138.76,144.34,138.76,0.5325,0.0,0.42853655559624076,0.5,0.39029969143055154,0.0044004400440044,0.4062756357670221,0.5586592178770949,medium,0.9991
263405142,0,0.4761,7,0.15551032608937654,0.0045,180.64,188.37,180.64,0.6525,0.0,0.3605516904674722,0.4,0.21565777370153358,0.0044004400440044,0.5289757412398921,0.8268156424581006,medium,0.9999
294798017,0,0.4109,8,0.2741759392648365,0.0601,126.84,130.35,126.84,0.5325,0.0,0.2809715610887343,0.5,0.3802257246451288,0.060006000600060005,0.3713523965779913,0.5586592178770949,medium,0.9902
546578350,0,0.4111,7,0.2384700968587059,0.2585,262.44,266.07,262.44,0.5325,0.0,0.2812156719150494,0.4,0.3307081166013943,0.25842584258425844,0.7686335403726707,0.5586592178770949,high,0.9997
31029327,0,0.4697,7,0.2915122375632551,0.0452,22.1,22.1,22.63,,0.0,0.35274014402538756,0.4,0.4042680652320284,0.0451045104510451,0.0644849408180007,0.4581005586592179,medium,0.9994
