risk_probability,risk_class,osmid,shap_Lighting_high,shap_Visibility_high,shap_Connectivity_high,shap_Enclosure_high,shap_Land Use_high,shap_Transit Proximity_high,shap_Pedestrian Priority_high,shap_Lighting_low,shap_Visibility_low,shap_Connectivity_low,shap_Enclosure_low,shap_Land Use_low,shap_Transit Proximity_low,shap_Pedestrian Priority_low,shap_Lighting_medium,shap_Visibility_medium,shap_Connectivity_medium,shap_Enclosure_medium,shap_Land Use_medium,shap_Transit Proximity_medium,shap_Pedestrian Priority_medium
0.9816,medium,"[620654185, 1092589334]",-0.05074616538066162,0.06157579937215984,0.006750365613978513,0.08101901174757505,-0.013946034871412731,-0.3850479175290388,0.0,-0.002696355853425224,-0.14876592796684043,-0.010125962107332045,-0.09242506071492369,0.003979313211981821,0.04324154851521749,0.0,0.05344252123408624,0.08719012859468037,0.0033755964933532834,0.011406048967348537,0.009966721659430786,0.3418063690138212,0.0
1.0,medium,1370026144,0.0062023572534802285,-0.2381371621067359,0.01687182645775612,-0.06691773556674067,-0.077421770785388,0.04067392361372171,0.0,-0.02339388351313923,-0.02979968057662363,-0.00947656948405716,-0.015426216847474786,0.059495867748636785,-0.18819196221141193,0.0,0.017191526259658987,0.26793684268335916,-0.007395256973699237,0.0823439524142153,0.017925903036750963,0.14751803859768994,0.0
1.0,medium,"[237566138, 294798014]",0.0041014569032008785,-0.07760394872944415,-0.006575186561709542,-0.017471882599154116,0.03681006166359191,-0.2580064315718582,0.0,-0.03136735905410668,-0.17219060811315484,0.008673489594550481,-0.05974647003960473,-0.018922953436056447,0.06676277617547768,0.0,0.0272659021509057,0.24979455684259852,-0.0020983030328411544,0.07721835263875829,-0.017887108227535982,0.19124365539638002,0.0
0.9977,medium,526132001,0.004769014431704487,0.04590596107740989,0.011277660341506894,0.06787797013034384,-0.0731697139218787,-0.37309903225260677,0.0,-0.02617405709093376,-0.1657585838937761,-0.00922530789346283,-0.0893011275431927,0.03565016670831457,0.048016464829249594,0.0,0.021405042659229184,0.11985262281636633,-0.0020523524480441716,0.02142315741284858,0.037519547213564125,0.3250825674233573,0.0
0.8415,high,237566140,0.03370581714160931,0.15484636211231353,0.06770599796435142,0.10068892402247208,-0.00037396160550010396,0.16620200239913496,0.0,-0.02027027088763675,-0.08728553783026655,-0.008699538883191396,-0.03617125158791224,0.022463540628412857,-0.07682938635815584,0.0,-0.013435546253972627,-0.06756082428204693,-0.05900645908116021,-0.06451767243455991,-0.022089579022912684,-0.08937261604097918,0.0
0.5194,medium,550092215,0.023231849383753955,0.10666434078926096,0.04944202011416446,0.1599799485566076,-0.09880242979705234,-0.07867827981925711,0.0,-0.022339915779477415,-0.09739951950178131,-0.006513927494281384,-0.06628599337914909,0.0323009127202424,-0.0465540014843024,0.0,-0.0008919336042765708,-0.00926482128747961,-0.042928092619883035,-0.09369395517745854,0.06650151707680993,0.12523228130355965,0.0
0.9836,high,237912796,0.031258496212754824,0.26471730842823954,0.043750891455019106,0.13433567299021207,-0.08201261329153688,0.2728460238964615,0.0,-0.018741810182411618,-0.09136506868869901,-0.007502658890725867,-0.03682036909216274,0.0344154918074942,-0.08677802987224485,0.0,-0.012516686030343241,-0.1733522397395408,-0.0362482325642936,-0.09751530389804952,0.04759712148404225,-0.186067994024217,0.0
0.8662,high,454019112,0.030012852158936593,0.1509810572072105,-0.009134277058979658,0.04406428743786393,0.28420587604221753,0.04736290723229469,0.0,-0.022189969838899745,-0.08117230436922017,0.004556821082967703,-0.02989686546518802,-0.021602839275301246,-0.056487287053108376,0.0,-0.007822882320036958,-0.06980875283799058,0.004577455976011696,-0.014167421972675958,-0.26260303676691626,0.00912437982081362,0.0
0.9996,high,1409641087,0.024313723830255894,0.2701177641378462,0.027546884603436347,-0.01325339967697944,0.1454633431725558,0.22666869174495663,0.0,-0.018153695118068927,-0.07757350662561309,-0.004574673047109578,-0.019435480733498996,-0.014413369718598957,-0.0726417196758603,0.0,-0.006160028712186946,-0.1925442575122328,-0.022972211556326727,0.03268888041047863,-0.1310499734539568,-0.15402697206909605,0.0
1.0,medium,237912794,0.0033867835231249643,-0.1516732322511685,-0.03179455868325946,-0.10040149960775953,-0.0036276412747701433,-0.03463618823107754,0.0,-0.026859247713054465,-0.056057854340170146,0.03177935084341233,-0.0006958120813153187,0.031125746299517136,-0.1860845650939725,0.0,0.02347246418992978,0.2077310865913388,1.5207839847111715e-05,0.10109731168907518,-0.0274981050247466,0.22072075332505042,0.0
1.0,medium,"[1409641084, 1409641085]",0.0046450164103997715,0.06278702101793275,-0.009125525140756508,0.0054894499255874335,-0.004272397985401837,-0.37822811574911347,0.0,-0.022997820116638264,-0.2551600063706785,0.006881051745225564,-0.048017637854422826,0.01427717963076203,0.09822481408511344,0.0,0.018352803706238513,0.19237298535274613,0.0022444733955310006,0.042528187928835656,-0.010004781645359881,0.2800033016640003,0.0
0.7556,low,"[237923125, 237529478]",0.0030428936846277135,-0.10132750758739463,0.009722085416757884,-0.04795178350890417,-0.011450420147210516,-0.17078181786555308,0.0,-0.03202740934077268,0.05702948582403014,-0.01837438889515795,0.07532009159980244,0.10900970750347695,0.3578271960639501,0.0,0.028984515656145217,0.044298021763364386,0.008652303478399948,-0.027368308090898366,-0.0975592873562666,-0.18704537819839703,0.0
0.9994,medium,237923126,0.0036391446464433055,-0.07098198727197076,-0.006053492325294916,0.00037034069013514373,-0.012688682075157946,-0.23303186821451033,0.0,-0.03687535765530292,-0.20455160735802996,0.008534301637960005,-0.1406231388487508,0.0433504192355366,0.12401691697959338,0.0,0.03323621300886018,0.275533594630001,-0.0024808093126648754,0.14025279815861608,-0.030661737160378663,0.1090149512349173,0.0
0.9939,high,"[1409614857, 237659850]",0.028507447946091283,0.3162088731818492,0.0351371570318085,0.1488768004717521,-0.044781196942989085,0.19119879413944496,0.0,-0.018799275408352023,-0.09217897093761533,-0.0077794368085071265,-0.042210618487678944,0.02747327735307374,-0.07329742062967026,0.0,-0.009708172537739465,-0.22402990224423436,-0.027357720223301626,-0.10666618198407368,0.017307919589914796,-0.11790137350977511,0.0
0.9957,high,1409614855,0.02602019854518349,0.24066111297183143,0.027251066440284247,0.259941856092163,-0.05283828002002822,0.17588437054524156,0.0,-0.019950158054658204,-0.08239990874594594,-0.006743388611460429,-0.062397569114769104,0.029866396125568934,-0.06516781651748516,0.0,-0.006070040490525341,-0.15826120422588535,-0.02050767782882373,-0.19754428697739365,0.022971883894459512,-0.11071655402775629,0.0
0.9952,medium,237529479,0.005349575765495745,0.08209324605140546,0.005641336445867274,0.08693832895820616,-0.07241156089367116,-0.42152780183582317,0.0,-0.025150212028612284,-0.18817337769083267,-0.008654857819011708,-0.10196193046195659,0.035523534240228076,0.08162439887483694,0.0,0.019800636263116747,0.10608013163942767,0.0030135213731446488,0.015023601503750879,0.03688802665344328,0.3399034029609867,0.0
0.9978,high,552124695,0.025900776707257323,0.23407066132871684,0.024923108388598524,0.2417082612829897,0.006955622873718995,0.14550396203306507,0.0,-0.020056079164005133,-0.07764190694460188,-0.006671913199201199,-0.05751805443956797,0.014097770573982631,-0.05900226174535634,0.0,-0.005844697543251884,-0.15642875438411435,-0.018251195189397107,-0.1841902068434212,-0.021053393447701185,-0.08650170028770829,0.0
0.8765,high,237529479,0.03603035471464753,0.2948398076414412,0.06928094805867023,0.021896298460453174,-0.09200173694655829,0.22771531960630984,0.0,-0.018922011572143613,-0.10221953830614265,-0.007491047270243874,-0.023959297878765568,0.03520331218092851,-0.08940386207238267,0.0,-0.01710834314250366,-0.1926202693352989,-0.06178990078842669,0.0020629994183119435,0.056798424765629484,-0.13831145753392735,0.0
0.9999,medium,449991620,0.006794729872371445,0.0264265695826871,0.015582864623830104,-0.0983147560009072,-0.07666673571431878,-0.1924495976367966,0.0,-0.02570616734051428,-0.17785616599301862,-0.008143983164020617,-0.016522043164951622,0.05068569515410902,-0.029249780113371197,0.0,0.018911437468142597,0.15142959641033116,-0.007438881459809709,0.11483679916585846,0.025981040560209244,0.22169937775016724,0.0
1.0,medium,243591204,0.005885850718964775,0.08457623419770638,0.013778497264767493,-0.011609377536621118,-0.06337229176587468,-0.3479721480901627,0.0,-0.02156277694850845,-0.2667803768236346,-0.010403229470198434,-0.04049161370987024,0.049440285743702225,0.08300528519751246,0.0,0.015676926229543642,0.18220414262592863,-0.003375267794568957,0.052100991246491625,0.01393200602217276,0.26496686289265053,0.0
1.0,medium,449991637,0.004842181141602876,0.0647054596123845,0.013332291343678627,-0.0018572654572809651,-0.0166971477159104,-0.3830452754009582,0.0,-0.022633894949260915,-0.2662962131377868,-0.01182388535569889,-0.041860430393429855,0.0247429166465009,0.11107911453868786,0.0,0.01779171380765797,0.20159075352540254,-0.0015084059879796451,0.04371769585071084,-0.008045768930590514,0.2719661608622702,0.0
0.992,high,243591204,0.030983540720850113,0.33900974125922095,0.04077085221961317,0.0293454770532079,-0.030703027121951772,0.26380988875516515,0.0,-0.017462651273540276,-0.09648691097181321,-0.007112335014948506,-0.022893704997575533,0.024904049983667468,-0.08774089264453978,0.0,-0.013520889447309878,-0.24252283028740726,-0.033658517204664534,-0.006451772055632195,0.005798977138284443,-0.17606899611062507,0.0
0.9978,high,1112893304,0.028014432365514805,0.2964740226348724,0.03020027892503949,-0.028264195256969167,0.0036043513914175533,0.34900752138416413,0.0,-0.015530377822888353,-0.09374625725675081,-0.006000232110502174,-0.013185532750448484,0.01600459467139518,-0.09433463964955537,0.0,-0.012484054542626508,-0.20272776537812143,-0.024200046814536993,0.04144972800741797,-0.019608946062812417,-0.2546728817346086,0.0
0.9246,high,243591201,0.02959381189730311,0.39844178535120134,0.05952820422873825,0.3933176342721728,-0.043556006852786974,-0.23143487234380686,0.0,-0.019082345681376484,-0.14059049095936396,-0.009159235515244092,-0.12304061410746953,0.02972998466668591,0.05535025667801838,0.0,-0.010511466215926663,-0.2578512943918374,-0.05036896871349436,-0.27027702016470323,0.013826022186100857,0.17608461566578834,0.0
1.0,medium,243591204,0.005616979982683304,0.046830358981339665,0.011444314440339637,-0.04176328681526731,-0.03317890702866315,-0.30769419996141795,0.0,-0.023459434764464493,-0.28904712639079283,-0.011933636102749494,-0.024394527545605456,0.0436073835120002,0.09843576107850788,0.0,0.017842454781781175,0.24221676740945278,0.0004893216624095448,0.0661578143608724,-0.010428476483337508,0.20925843888290951,0.0
1.0,medium,"[1409614856, 1409614854]",0.00428606447162385,-0.043047389833446,0.0113271934347162,0.012060109183422929,-0.020199609479695874,-0.28317266002348795,0.0,-0.03015317175215558,-0.20570724971438115,-0.014765676347624813,-0.11048776925562336,0.04720627564757919,0.10712055114530625,0.0,0.02586710728053175,0.24875463954782748,0.0034384829129087482,0.09842766007220075,-0.027006666167883105,0.17605210887818204,0.0
0.9515,medium,"[237923111, 545902693, 1436366175]",0.0030048399580186666,-0.07814861073275059,0.010310479063277277,-0.0755774924753404,-0.032451137487680234,-0.1458846282824119,0.0,-0.04594677136169284,-0.18654162209526504,-0.06523088607390404,0.004951030400766374,0.10495655010623159,0.029480819345783123,0.0,0.04294193140367419,0.26469023282801585,0.054920407010626594,0.07062646207457371,-0.07250541261855156,0.11640380893662869,0.0
0.9982,medium,237529477,0.006727076028924708,-0.15783782447079436,0.01747751352201819,-0.04215450151908205,-0.033014114346296114,-0.10815709677022106,0.0,-0.02452332189137879,-0.08733279801708012,-0.00856839801072473,-0.04141987033532569,0.026085155797919417,-0.07103321246055201,0.0,0.017796245862454083,0.24517062248787488,-0.008909115511293347,0.08357437185440789,0.00692895854837677,0.17919030923077336,0.0
0.9892,high,237795732,0.030551758229997145,0.14798875178789778,0.04064330641140983,0.037941159716480766,0.17153833986789127,0.24178386253953696,0.0,-0.020093277121099692,-0.07449665419559784,-0.0047111067302495185,-0.02534716038448377,-0.007283848143117974,-0.07486039834420113,0.0,-0.010458481108897327,-0.07349209759230008,-0.035932199681160376,-0.012593999331997148,-0.16425449172477352,-0.166923464195336,0.0
1.0,medium,237529475,0.005442512082982728,0.04863786910566406,0.011739937851981574,-0.022278604834802953,-0.041647577347389234,-0.3206396823872847,0.0,-0.024429244852255373,-0.30040085203813266,-0.012787254678595199,-0.03546641000546614,0.051009617545350855,0.11528403536798576,0.0,0.018986732769272874,0.2517629829324685,0.001047316826613326,0.05774501484026855,-0.009362040197961873,0.20535564701929854,0.0
1.0,medium,403600282,0.005560591000639284,0.060097550331249264,0.011796429989605055,-0.02580229285262896,-0.0473427080923802,-0.3230553421447035,0.0,-0.024533070523828998,-0.31721798104851423,-0.01216895988631658,-0.03041993297282248,0.05492625639079546,0.12262503382066545,0.0,0.018972479523189728,0.2571204307172644,0.0003725298967112295,0.05622222582545094,-0.007583548298415831,0.2004303083240375,0.0
1.0,high,450610285,0.019911625821442944,0.3268197633435607,0.0163904098631516,0.18566663015127535,-0.046532488272375994,0.1789597971019572,0.0,-0.01682904951656415,-0.08278867423090058,-0.006391744408877018,-0.05992703942524896,0.02585238029703303,-0.06670831763419222,0.0,-0.0030825763048783206,-0.2440310891126601,-0.009998665454274868,-0.12573959072602667,0.020680107975342914,-0.11225147946776523,0.0
1.0,high,591631503,0.018506417278936114,0.3352683437708808,0.018556294908199957,0.1495098451168698,0.0004773593713687796,0.15893462633067199,0.0,-0.01583397756763097,-0.07618686511903497,-0.005454703677958467,-0.05755336640501257,0.01304936242308134,-0.06481289457219422,0.0,-0.002672439711305208,-0.259081478651846,-0.013101591230241596,-0.09195647871185753,-0.013526721794450313,-0.09412173175847804,0.0
1.0,high,237529489,0.015577417813231353,0.1781816890774868,-0.010494186694779422,0.0923850697927587,-0.005438945040731049,0.4110424032887308,0.0,-0.012662859614575674,-0.0751626046466694,0.0038944221875372095,-0.0494785738347935,0.012216021017039464,-0.08559885002728802,0.0,-0.0029145581986558394,-0.10301908443081717,0.006599764507242572,-0.04290649595796488,-0.006777075976308132,-0.32544355326144253,0.0
0.9987,high,591631503,0.02698777766183287,0.3030884456144664,0.028591532317156148,0.038533489737617554,-0.0007784525208368448,0.28354128792196387,0.0,-0.01657161757525645,-0.08851324422987178,-0.006391562675698676,-0.02525748125136214,0.015431862782070302,-0.08549040196863116,0.0,-0.0104161600865766,-0.21457520138459446,-0.0221999696414574,-0.013276008486255118,-0.014653410261233075,-0.19805088595333237,0.0
0.8114,high,34609520,0.031898964860675845,0.23589185583908817,-0.01028952483163733,0.2332676464448307,-0.08467881546915562,0.0865891217985883,0.0,-0.021079361975120087,-0.09863443249413506,0.004751339130470964,-0.0641208502718735,0.03523467196932143,-0.06294381127741369,0.0,-0.010819602885556001,-0.13725742334495333,0.00553818570116639,-0.1691467961729574,0.04944414349983411,-0.023645310521174526,0.0
0.9759,high,34609521,0.02929204852315123,0.28929069137215463,-0.010763915745773905,0.2930790295667844,0.016562800854600202,0.03966408912941169,0.0,-0.02051415761819933,-0.09659103702745735,0.005715027013147897,-0.07424164987675264,0.018361682104140773,-0.039522309513629256,0.0,-0.008777890904951846,-0.1926996543446971,0.005048888732626142,-0.21883737969003156,-0.03492448295874088,-0.00014177961578219073,0.0
0.9827,medium,"[881640722, 246638751]",0.007971867878900842,0.073240243435163,-0.03622881432666645,0.09843713429789816,-0.13303250301012007,-0.3117871677040158,0.0,-0.025570861554700015,-0.13534045852684023,0.005301039901583976,-0.09249833639186668,0.03703932475715575,0.0042768468969761,0.0,0.017598993675799132,0.0621002150916776,0.030927774425082877,-0.005938797906031098,0.09599317825296488,0.3075103208070403,0.0
1.0,high,"[246638757, 729397991, 1223891464, 729397994, 1216280203, 548391756]",0.015545924443177483,0.2087938683315876,0.015011322856981573,0.10235488442127431,-0.04971727186246752,0.3892646427332259,0.0,-0.013692846805640875,-0.07698550777224901,-0.004956702761389833,-0.051948499849087525,0.027415168149994854,-0.08662405588037747,0.0,-0.0018530776375365599,-0.13180836055933862,-0.010054620095591743,-0.05040638457218648,0.022302103712472883,-0.3026405868528483,0.0
1.0,medium,"[1408640352, 246638755]",0.0031097919275760097,-0.14209994125694272,-0.007004681053635354,-0.10384833308818846,0.13247167522391037,-0.2013750115454686,0.0,-0.036253908406622376,-0.021833580165789217,0.015730380442817184,0.059879636571469816,-0.3463807549822894,0.12210994125990315,0.0,0.033144116479046144,0.16393352142273154,-0.00872569938918212,0.04396869651671816,0.21390907975837853,0.0792650702855649,0.0
0.9997,medium,4745952,0.008142636625723294,-0.04039077938942183,-0.021215168923290017,-0.14596474659275457,-0.09234727470747565,-0.026647980969972427,0.0,-0.024429293309045058,-0.11269478529991227,0.004277781752688359,-0.016133296505568377,0.04603907866636249,-0.10385193021604118,0.0,0.016286656683321923,0.15308556468933343,0.01693738717060124,0.1620980430983226,0.04630819604111267,0.1304999111860131,0.0
1.0,medium,"[237649293, 1223827918]",0.0031402390261518615,-0.14702216523155234,-0.047236881361046076,-0.12134002133310408,-0.030746735510691556,0.02445901641278288,0.0,-0.027292992291369042,-0.0343049785716676,0.05384085043288506,0.053179835361139516,0.06013497959130411,-0.31234558814473756,0.0,0.024152753265217146,0.18132714380321974,-0.006603969071839171,0.06816018597196441,-0.029388244080612615,0.2878865717319543,0.0
1.0,low,"[237649292, 601740758, 906750214]",0.001492543614742263,-0.09887733341798133,-0.01571759354902233,-0.0701488949622382,-0.01771186736433031,-0.11778340433017004,0.0,-0.01716225682445395,0.18603215820612246,0.05590210487293191,0.12169421709956837,0.09777340602378098,0.3489672282462615,0.0,0.01566971320971168,-0.08715482478814168,-0.04018451132391001,-0.05154532213733076,-0.08006153865945106,-0.23118382391609174,0.0
0.9722,high,237667612,0.029880446393606354,0.32816491320399677,-0.0087422155932971,0.27952093175610065,-0.06011823875489038,0.08477527545734577,0.0,-0.02045039727181233,-0.10115628735635955,0.005794015373883405,-0.07084180802719209,0.033313179136900704,-0.05345114677417015,0.0,-0.00943004912179432,-0.22700862584763706,0.0029482002194138185,-0.2086791237289086,0.026805059617989777,-0.031324128683175426,0.0
0.8461,medium,237667620,0.0031772105065579204,-0.07449240869058818,-0.005556042502104926,-0.06852653059540177,-0.02236982865109043,-0.15097895005209427,0.0,-0.04698578608268113,-0.18440939904863174,0.005370783720801985,0.0006177584846892492,0.09324082377942093,0.07926223502106769,0.0,0.04380857557612312,0.25890180773922034,0.000185258781303467,0.0679087721107128,-0.07087099512833016,0.07171671503102695,0.0
0.5095,medium,"[1363539842, 450145189]",0.003938518444815832,-0.03347106909153877,-0.02234371771696462,-0.0903533413513228,0.014201019455616134,-0.19071795973148456,0.0,-0.039748922949908394,-0.1603002301273136,0.11716793699130548,0.12873460486084984,-0.041108059481671566,0.2789847873730499,0.0,0.03581040450509252,0.1937712992188521,-0.09482421927434131,-0.0383812635095273,0.02690704002605545,-0.08826682764156552,0.0
0.962,high,1112893304,0.0345897967416315,0.33866144042517893,-0.005816855303597721,-0.008089101681119973,-0.03327187857211916,0.31714480313338445,0.0,-0.01749919904955438,-0.10429493704991322,0.0037206782885215745,-0.015825799985370488,0.02669110993445349,-0.0995842970568869,0.0,-0.017090597692076853,-0.23436650337526543,0.0020961770150763406,0.0239149016664906,0.0065807686376659,-0.21756050607649735,0.0
0.9999,medium,1112893305,0.0029280768960117387,-0.10250485354791157,-0.005269570542829331,-0.00047126746396013684,-0.024563078023529982,-0.18886585193021954,0.0,-0.0355601164376563,-0.15724820569792633,0.010440069394462109,-0.12643797388216094,0.06188414946401012,0.040268988171886996,0.0,0.0326320395416447,0.25975305924583797,-0.005170498851632534,0.12690924134612133,-0.03732107144047983,0.1485968637583327,0.0
1.0,high,4744944,0.01841073704306409,0.19331212030595527,-0.01048214061718609,0.1485228018771748,0.035663497460453705,0.29582643239761963,0.0,-0.012771710531810393,-0.06501214844582094,0.0034149508455066525,-0.06069300516319989,-0.0009902289681581874,-0.07074030265526712,0.0,-0.005639026511253517,-0.1282999718601342,0.007067189771679201,-0.0878297967139749,-0.03467326849229542,-0.22508612974235234,0.0
0.8782,medium,1408598863,0.014915064907870451,-0.19291104498283926,-0.05320800604309393,-0.18055478179009263,0.1121648950264798,0.10265931842962238,0.0,-0.022849590741934434,-0.057414450141653625,0.007613557838031906,-0.0042964521515697586,-0.024537740595002962,-0.10530776912662021,0.0,0.00793452583406401,0.2503254951244926,0.04559444820506158,0.18485123394166225,-0.08762715443147692,0.002648450696997713,0.0
1.0,high,422439069,0.017748623233480518,0.3029944063268059,0.015970267519749014,0.12583153902796082,0.019610099058437132,0.19909850339281457,0.0,-0.01380349313428604,-0.07110895140947604,-0.00451009340876838,-0.05474325846979229,0.005707791366250822,-0.06833443986267797,0.0,-0.0039451300991945465,-0.23188545491732965,-0.011460174110980359,-0.07108828055816827,-0.025317890424687725,-0.1307640635301364,0.0
0.9958,medium,449991638,0.005741310280733519,0.022861637319946008,0.014081456778393616,-0.08341056107313471,0.06902166741332809,-0.34285130737917624,0.0,-0.02581719517610616,-0.15568282335212816,-0.008616071860898479,-0.03207518432271471,-0.0239257860086777,0.0393246158286506,0.0,0.020075884895372473,0.13282118603218238,-0.0054653849174951825,0.11548574539584947,-0.045095881404650456,0.3035266915505256,0.0
0.979,medium,237659859,0.009712882990721025,-0.21486272740774684,-0.04019500395799676,0.03312736190602235,-0.09879612873904187,0.013302308557909502,0.0,-0.021216201127805763,-0.07053543806882291,0.004437022094668815,-0.05656142599117662,0.03211139075278338,-0.09502779257838355,0.0,0.011503318137084634,0.2853981654765699,0.03575798186332786,0.023434064085154346,0.06668473798625835,0.08172548402047408,0.0
1.0,high,449991637,0.01891531178682674,0.423453045612268,0.019580226532320093,0.10234441750888808,-0.022274187420088378,0.13922133491742905,0.0,-0.015712974278118692,-0.08912469816440437,-0.007209908787679394,-0.04833691166434334,0.020669729122047422,-0.06707768114625147,0.0,-0.0032023375087082834,-0.3343283474478641,-0.01237031774464105,-0.054007505844545035,0.0016044582980403906,-0.07214365377117803,0.0
1.0,medium,237655872,0.005771614485909321,-0.10137247809021319,0.017277930915862872,-0.12435294839678807,-0.033001285917588316,-0.08305841842548253,0.0,-0.026632817340526443,-0.10179166150423077,-0.013529812245306026,-0.00618941435203515,0.038647255052761495,-0.09729599360613762,0.0,0.020861202854617303,0.2031641395944442,-0.0037481186705566813,0.13054236274882328,-0.005645969135172936,0.18035441203162011,0.0
0.9996,high,591637631,0.023060702875100578,0.29739752685335874,0.016034883539728456,0.23015386496797585,-0.04031592384825684,0.15456881047620194,0.0,-0.017880616651156506,-0.0835622549742986,-0.006651196639977922,-0.06278875736031228,0.025442234614294422,-0.061351853907299025,0.0,-0.005180086223943656,-0.21383527187906007,-0.009383686899750625,-0.1673651076076634,0.014873689233962553,-0.09321695656890266,0.0
1.0,high,868722652,0.018897625076092023,0.3599883444885621,-0.011139884176580312,0.17234165055636894,0.07534447449590874,0.0658209180490601,0.0,-0.01633816058178742,-0.074548338142448,0.003218562054808678,-0.05996903364447103,-0.008488098357380508,-0.05066737624747164,0.0,-0.002559464494304692,-0.28544000634611394,0.007921322121771858,-0.11237261691189779,-0.06685637613852807,-0.01515354180158834,0.0
1.0,medium,1408598861,0.00495250401379576,0.025940841940689564,-0.00928511506752805,-0.05187415261859249,0.058386273732907404,-0.34683208984743535,0.0,-0.025716954670572195,-0.2324268908649346,0.00868357417120352,-0.01947509987208769,-0.02708304902822017,0.08922600680889262,0.0,0.020764450656776512,0.20648604892424477,0.0006015408963242555,0.07134925249068005,-0.0313032247046872,0.25760608303854254,0.0
1.0,high,449991621,0.016540098815194915,0.30803693521636266,0.018295284595921914,0.0006754570000279576,-0.014588817819906593,0.35228622323260167,0.0,-0.013800185045244509,-0.0911468033330104,-0.006384649297715928,-0.02224624148913452,0.018376672700463857,-0.09159123845410837,0.0,-0.00273991376995035,-0.21689013188335216,-0.011910635298205829,0.021570784489106667,-0.0037878548805570095,-0.2606949847784933,0.0
1.0,high,422439069,0.017522721375452605,0.3403106826369757,-0.010877823485226517,0.15535118140676216,-0.003618883912148518,0.18256555450744394,0.0,-0.01344828688264478,-0.07702369589494742,0.0036207158459111155,-0.0631664475435615,0.014608047730292163,-0.07138277817379941,0.0,-0.004074434492807963,-0.2632869867420281,0.007257107639315186,-0.09218473386320078,-0.010989163818143813,-0.11118277633364465,0.0
1.0,high,918438451,0.013743870734863183,0.30384886007922435,-0.012364105701444658,0.059424550405130144,-0.041829688419008235,0.3584299448469084,0.0,-0.011434709102673024,-0.0927191043421723,0.0034967754847335733,-0.03625855823544288,0.025953830771883478,-0.09583067949507873,0.0,-0.0023091616321901376,-0.2111297557370517,0.008867330216711135,-0.023165992169687073,0.01587585764712498,-0.26259926535182926,0.0
0.9723,high,237795736,0.03287053578074407,0.38277320621393507,0.056714423273722794,0.05736216793793558,-0.03570634688942914,0.15950560173340364,0.0,-0.018915262819896354,-0.10328704056061316,-0.007839754051312129,-0.030928401086345113,0.028478903806083505,-0.07430089020666665,0.0,-0.013955272960847573,-0.2794861656533219,-0.048874669222410815,-0.026433766851590865,0.0072274430833453585,-0.08520471152673725,0.0
1.0,medium,1352761260,0.0056492802982947635,-0.031090520924598734,0.016314875556929898,-0.08215543925859434,-0.03434840261278438,-0.1930753987067705,0.0,-0.026667491165328648,-0.15635264241870553,-0.009263182406127545,-0.022982439789629276,0.037217787519325786,-0.02874447563666532,0.0,0.02101821086703378,0.1874431633433045,-0.007051693150802316,0.10513787904822378,-0.00286938490654114,0.22181987434343622,0.0
0.9935,high,848503522,0.02715582867463616,0.2425719136291686,-0.011709581759191377,0.26737814277753047,-0.0084633715556599,0.15781466682142542,0.0,-0.020286726635866184,-0.08398177296798992,0.003584784131913753,-0.06336902564737928,0.019794051767805448,-0.06253375556723371,0.0,-0.006869102038770072,-0.1585901406611787,0.008124797627277663,-0.20400911713015146,-0.011330680212145885,-0.09528091125419197,0.0
0.9914,high,848503523,0.028497198006501353,0.253601824776715,-0.01050437378700025,0.23166194785163194,-0.012235913997763394,0.1816641447219949,0.0,-0.02015706829058895,-0.08566928448121398,0.003287119915557765,-0.056359615304848294,0.020528902732721753,-0.06842249949037821,0.0,-0.00834012971591254,-0.1679325402955011,0.007217253871442338,-0.1753023325467839,-0.008292988734958609,-0.11324164523161681,0.0
0.9994,high,237659851,0.025242063532321776,0.26048358439339075,0.07438803095614226,-0.007776520010577326,0.12836053241031367,0.1999705899845375,0.0,-0.018742984563440403,-0.07571183873417937,-0.013055736566638701,-0.020193239807872833,-0.01100127877208968,-0.06808736647452887,0.0,-0.006499078968881189,-0.18477174565921098,-0.06133229438950332,0.027969759818450547,-0.11735925363822367,-0.1318832235100084,0.0
1.0,high,1409614871,0.017148116577008495,0.2845501228897386,0.018426977336073402,0.005076699070060722,0.06499307793387324,0.29105600019799804,0.0,-0.015424800714997682,-0.077456779540192,-0.004834880009818256,-0.022513885185048516,-0.009513781426827487,-0.07704831804186596,0.0,-0.0017233158620106465,-0.20709334334954663,-0.013592097326255303,0.017437186114987728,-0.05547929650704596,-0.21400768215613225,0.0
0.9659,medium,1352761260,0.009802184037384955,0.135764284569877,0.010114141016520063,-0.0742757402268535,-0.08588371407144729,-0.2801367296225276,0.0,-0.023317576613726833,-0.15986956050126577,-0.00947802117105332,-0.03720675473881159,0.03072189700451445,-0.007642428897821549,0.0,0.01351539257634192,0.024105275931388788,-0.0006361198454670446,0.11148249496566492,0.05516181706693276,0.287779158520349,0.0
0.9977,medium,"[1409614869, 1409614870]",0.006774571902570005,0.05599734203810289,0.01613372131064611,-0.12385069574560796,0.040190136180057276,-0.31169498141397856,0.0,-0.02495871477020374,-0.17986622614525422,-0.008262914217080782,-0.015737443706864144,-0.006908174720767567,0.028941028686969406,0.0,0.01818414286763345,0.12386888410715174,-0.007870807093565359,0.13958813945247267,-0.03328196145928933,0.28275395272700965,0.0
