osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
93601149,7,0.3897,6,0.5405685724999671,0.412,196.25,201.42,196.25,0.6363636363636364,0.198765918340554,0.13333333333333333,0.7366903174988347,0.412,0.4632325141776937,high,1.0
"[1334350032, 136124305, 437157175, 164369276, 164369278]",0,0.8855,9,0.043188754232195495,0.6679,17.49,39.87,17.49,0.0,0.8496783510568465,0.3333333333333333,0.05885791125546274,0.6679,0.04083175803402646,low,1.0
29975021,0,0.9958,7,0.008339734169116219,0.0,159.53,159.53,159.92,0.0,0.994486018117369,0.2,0.011365443211929383,0.0,0.3764650283553875,medium,0.9374
321307751,0,0.8413,6,0.06243070525586342,0.0,147.92,147.92,148.62,0.0,0.7916502560063017,0.13333333333333333,0.08508096551732294,0.0,0.3490311909262759,high,1.0
29975021,0,0.7009,6,0.24308336884207396,0.0,136.31,143.81,136.31,0.0,0.6073257187869239,0.13333333333333333,0.33127557405488034,0.0,0.3215973534971644,high,1.0
4078617,0,0.9731,4,0.0,0.5,284.62,288.3,284.62,0.0,0.9646842588945778,0.0,0.0,0.5,0.6720463137996219,high,1.0
809156092,0,0.8105,6,0.12831738755179325,0.0,9.77,9.77,161.14,0.0,0.751214388867008,0.13333333333333333,0.1748717587094972,0.0,0.022589792060491488,high,0.92
1117989730,0,0.7341,6,0.22431130235965271,0.1368,38.65,38.65,236.5,0.0,0.6509124327162924,0.13333333333333333,0.30569288145940027,0.1368,0.09083175803402645,high,1.0
1117989730,0,0.6784,6,0.2061744978182677,0.1272,14.33,14.33,224.25,0.0,0.5777865301299724,0.13333333333333333,0.28097592791136905,0.1272,0.03336483931947069,high,1.0
"[104864857, 4298506, 104864835]",0,0.9835,5,0.0,0.5,251.57,260.28,251.57,0.0,0.9783379283182356,0.06666666666666667,0.0,0.5,0.5939508506616256,high,0.999
104864829,0,0.9527,5,0.021709964317731575,0.5,195.53,202.71,195.53,0.0,0.9379020611789417,0.06666666666666667,0.029586478607427774,0.5,0.4615311909262759,high,0.8671
4298493,0,1.0,6,0.0,,174.88,179.73,174.88,0.0,1.0,0.13333333333333333,0.0,0.2432,0.4127362948960302,medium,0.9776
"[309138951, 309138954, 1520686384, 1051498486, 246706748]",0,0.9829,6,0.0,0.5437,154.04,159.44,154.04,0.0,0.9775502166207166,0.13333333333333333,0.0,0.5437,0.36349243856332697,medium,1.0
"[1520686382, 246709233, 1520686389, 318996251, 319256925, 318996254]",0,1.0,6,0.0,,205.32,205.32,211.9,0.0,1.0,0.13333333333333333,0.0,0.2432,0.48466446124763696,high,0.7676
"[246709239, 1520686383]",0,1.0,6,0.0,,195.35,195.35,199.72,0.0,1.0,0.13333333333333333,0.0,0.2432,0.4611058601134215,medium,0.6068
131450470,0,1.0,6,0.0,,75.23,75.23,76.61,0.0,1.0,0.13333333333333333,0.0,0.2432,0.17726843100189035,medium,0.9999
121477437,0,0.6657,7,0.28976581790766387,0.4987,241.92,242.73,241.92,0.0,0.5611132991991596,0.2,0.39489471503584206,0.4987,0.5711483931947069,high,1.0
131553934,0,1.0,7,0.0,,303.5,304.11,303.5,0.0,1.0,0.2,0.0,0.2432,0.7166587901701323,high,1.0
11341864,0,0.6883,6,0.24757500081512265,0.4992,136.75,136.75,136.82,0.0,0.5907837731390311,0.13333333333333333,0.3373967989144949,0.4992,0.3226370510396975,high,1.0
131451851,0,0.8173,8,0.0006448681069822941,0.0,39.31,39.31,45.45,0.0,0.7601417881055532,0.26666666666666666,0.0008788303920085692,0.0,0.09239130434782608,medium,1.0
131451842,0,0.6935,8,0.0791326452161063,0.0,18.53,18.53,32.82,0.0,0.5976106078508598,0.26666666666666666,0.1078424764117776,0.0,0.04328922495274102,medium,0.9868
429692900,0,0.5641,8,0.24484676352076276,0.0,91.35,91.35,176.95,0.0,0.4277274517526585,0.26666666666666666,0.3336787396323966,0.0,0.21535916824196596,high,1.0
980937716,0,0.4059,8,0.47245078764615545,0.2549,102.24,102.24,134.46,0.0,0.2200341341735591,0.26666666666666666,0.6438589634317707,0.2549,0.24109168241965973,high,1.0
14567301,0,0.6197,8,0.3286981696884574,0.096,123.59,123.59,136.95,0.0,0.5007220690560588,0.26666666666666666,0.4479519737324172,0.096,0.2915406427221172,high,1.0
429692900,1,0.7143,8,0.0870854136525908,0.2632,97.31,97.31,103.91,0.09090909090909091,0.6249179466981751,0.26666666666666666,0.11868056024150087,0.2632,0.22944234404536862,medium,0.9964
367214521,0,0.7196,8,0.06622206711463335,0.3365,35.8,40.63,35.8,0.0,0.6318760666929237,0.26666666666666666,0.09024785777406873,0.3365,0.08409735349716445,medium,1.0
980937716,0,1.0,8,0.0,,21.07,21.07,108.62,0.0,1.0,0.26666666666666666,0.0,0.2432,0.04929111531190926,low,1.0
320362511,1,0.4868,8,0.20249620821913478,0.4107,75.77,88.38,75.77,0.09090909090909091,0.32624392805566493,0.26666666666666666,0.275963131255237,0.4107,0.17854442344045368,high,1.0
367214521,3,0.7011,8,0.22525204691307746,0.1032,96.81,96.81,101.47,0.2727272727272727,0.6075882893527634,0.26666666666666666,0.30697493417020194,0.1032,0.22826086956521738,high,0.9887
14567301,0,1.0,8,0.0,,157.74,157.74,163.53,0.0,1.0,0.26666666666666666,0.0,0.2432,0.37223534971644606,medium,1.0
367214521,0,0.7256,8,0.07134720014826956,0.3196,199.47,199.47,213.83,0.0,0.6397531836681107,0.26666666666666666,0.09723242194196335,0.3196,0.4708412098298676,high,1.0
367214521,0,0.6634,8,0.11134346855129196,0.0808,105.75,105.75,115.5,0.0,0.5580937376920047,0.26666666666666666,0.15173959303466125,0.0808,0.24938563327032134,high,1.0
417988255,0,0.5821,8,0.35280423458856613,0.4586,132.17,132.17,144.09,0.0,0.45135880267821965,0.26666666666666666,0.48080387358071947,0.4586,0.3118147448015122,high,1.0
131443340,0,0.9998,9,0.0,0.0,27.2,27.2,30.02,0.0,0.9997374294341604,0.3333333333333333,0.0,0.0,0.06377599243856331,low,1.0
4259117,0,0.9662,7,0.009700503436898347,0.774,29.67,29.67,44.29,0.0,0.9556255743731127,0.2,0.013219908297254213,0.774,0.06961247637051039,low,1.0
131553944,0,1.0,7,0.0,,302.98,304.65,302.98,0.0,1.0,0.2,0.0,0.2432,0.7154300567107751,high,1.0
1331948137,0,1.0,6,0.0,,324.38,325.91,324.38,0.0,1.0,0.13333333333333333,0.0,0.2432,0.7659971644612475,high,1.0
44335077,0,0.5536,6,0.3302485913967479,0.0374,122.91,123.11,122.91,0.0,0.41394249704608105,0.13333333333333333,0.45006489837998853,0.0374,0.2899338374291115,high,1.0
8029226,0,0.3451,7,0.638763818714402,0.4815,193.3,202.25,193.3,0.0,0.14021268215833005,0.2,0.8705114288076923,0.4815,0.4562618147448015,high,1.0
8817179,0,0.9113,7,0.0020454097357320627,0.5,136.27,145.03,136.27,0.0,0.883549954050151,0.2,0.002787497505937145,0.5,0.3215028355387523,medium,1.0
136024060,0,0.6895,7,0.08774550084940032,0.1829,144.43,153.2,144.43,0.0,0.5923591965340684,0.2,0.11958013130673247,0.1829,0.3407844990548204,high,1.0
136024053,0,0.5505,7,0.3143812411926575,0.5,54.28,61.38,54.28,0.0,0.40987265327556777,0.2,0.42844077175779705,0.5,0.12776465028355385,high,1.0
230989052,0,0.6721,8,0.1773954147111197,0.5,40.57,42.26,40.57,0.0,0.569515557306026,0.26666666666666666,0.24175560888046294,0.5,0.09536862003780718,medium,0.9991
33872609,0,1.0,6,0.0,,92.56,162.11,92.56,0.0,1.0,0.13333333333333333,0.0,0.2432,0.21821833648393194,medium,1.0
136024094,0,0.8729,12,0.17579024896620912,0.5,96.83,103.4,96.83,0.0,0.8331364054089537,0.5333333333333333,0.23956807870868904,0.5,0.22830812854442342,low,0.9998
275600095,0,0.6424,12,0.19921319872588708,0.1824,75.58,81.68,75.58,0.0,0.5305238282788498,0.5333333333333333,0.27148902486250465,0.1824,0.1780954631379962,medium,0.9999
136024094,0,0.8655,12,0.10696922013512493,0.4992,138.47,138.47,155.01,0.0,0.8234212944728895,0.5333333333333333,0.14577833923919564,0.4992,0.3267013232514177,low,0.9994
275600095,0,0.6202,8,0.25953499245337475,0.1393,66.66,66.66,74.79,0.0,0.5013784954706577,0.26666666666666666,0.35369595222361166,0.1393,0.15701795841209829,high,1.0
136024094,0,0.8729,12,0.1757902489662091,0.5,96.83,103.4,96.83,0.0,0.8331364054089537,0.5333333333333333,0.23956807870868901,0.5,0.22830812854442342,low,0.9998
275600095,0,0.6424,12,0.19921319872588708,0.1824,75.58,81.68,75.58,0.0,0.5305238282788498,0.5333333333333333,0.27148902486250465,0.1824,0.1780954631379962,medium,0.9999
275600094,0,0.5825,10,0.3450953205142338,0.2134,78.74,78.74,81.09,0.0,0.4518839438098989,0.4,0.47029811603967875,0.2134,0.18556238185255197,high,1.0
275600095,0,0.6202,8,0.25953499245337475,0.1393,66.66,66.66,74.79,0.0,0.5013784954706577,0.26666666666666666,0.35369595222361166,0.1393,0.15701795841209829,high,1.0
78576157,0,0.9861,6,0.0,0.5,168.55,168.55,171.5,0.0,0.9817513456741499,0.13333333333333333,0.0,0.5,0.3977788279773157,medium,1.0
429636475,0,0.9622,6,0.0,0.5,150.78,150.78,153.59,0.0,0.9503741630563213,0.13333333333333333,0.0,0.5,0.35578922495274096,medium,1.0
1339262630,0,1.0,8,0.0,,82.96,82.96,83.59,0.0,1.0,0.26666666666666666,0.0,0.2432,0.19553402646502832,low,0.9551
137206572,0,0.6718,8,0.17805093283926085,0.2319,7.44,95.43,7.44,0.0,0.5691217014572665,0.26666666666666666,0.2426489531896099,0.2319,0.017084120982986766,medium,0.9618
137206572,0,1.0,8,0.0,,7.51,7.51,100.17,0.0,1.0,0.26666666666666666,0.0,0.2432,0.017249527410207938,low,1.0
417988253,0,0.5987,8,0.25799248665418495,0.0,90.27,90.27,116.96,0.0,0.473152159642904,0.26666666666666666,0.3515938154277309,0.0,0.2128071833648393,high,1.0
429692901,0,1.0,8,0.0,,6.19,6.19,110.86,0.0,1.0,0.26666666666666666,0.0,0.2432,0.014130434782608696,low,1.0
367214520,0,0.8148,8,0.0,0.353,78.86,78.86,118.9,0.0,0.7568596560325587,0.26666666666666666,0.0,0.353,0.18584593572778826,medium,0.9989
137519641,0,0.5959,8,0.33434209387447017,0.0,99.64,103.84,99.64,0.0,0.46947617172114997,0.26666666666666666,0.45564354980999866,0.0,0.23494801512287333,high,1.0
367214520,5,0.5261,10,0.1872803566661867,0.3366,4.46,4.46,10.57,0.45454545454545453,0.3778390442431403,0.4,0.25522687117315995,0.3366,0.010042533081285443,low,0.9827
417988260,0,1.0,12,0.0,,51.4,51.4,53.23,0.0,1.0,0.5333333333333333,0.0,0.2432,0.12095935727788278,low,1.0
367214632,0,0.5535,10,0.2263393048627043,0.1008,98.05,98.05,100.89,0.0,0.4138112117631613,0.4,0.3084566562770005,0.1008,0.23119092627599241,high,1.0
367214633,0,0.5389,12,0.16522878380390088,0.3074,36.67,36.67,38.23,0.0,0.3946435604568728,0.5333333333333333,0.22517484625033296,0.3074,0.08615311909262759,medium,1.0
934394520,0,0.5481,6,0.15623274771726303,0.3339,32.29,32.29,32.89,0.0,0.406721806485493,0.13333333333333333,0.2129149905760621,0.3339,0.07580340264650283,high,1.0
934394521,0,0.497,8,0.38521865142257694,0.2065,159.13,161.81,159.13,0.0,0.33963502691348296,0.26666666666666666,0.5249784487295336,0.2065,0.3755198487712665,high,1.0
137216216,0,0.5426,7,0.16895416158160978,0.0,74.05,74.05,90.71,0.0,0.3995011159249047,0.2,0.2302518149782248,0.0,0.17448015122873345,high,1.0
85817360,0,0.4191,6,0.6011886254951033,0.0708,112.71,112.71,118.07,0.0,0.23736379151897066,0.13333333333333333,0.8193037145027565,0.0708,0.2658317580340264,high,1.0
137216216,0,0.6648,9,0.1254692365391513,0.0,45.19,45.19,57.37,0.0,0.5599317316528816,0.3333333333333333,0.17099028024306645,0.0,0.10628544423440452,high,0.6442
109462886,0,1.0,12,0.0,,33.04,33.04,37.89,0.0,1.0,0.5333333333333333,0.0,0.2432,0.07757561436672966,low,1.0
137519639,0,0.5044,12,0.17032367495419928,0.1528,90.84,97.54,90.84,0.0,0.349350137849547,0.5333333333333333,0.2321181965856608,0.1528,0.21415406427221173,high,0.6708
137519645,1,0.568,10,0.19275001201612185,0.028,25.15,25.15,29.19,0.09090909090909091,0.43284757778653005,0.4,0.2626809525632748,0.028,0.05893194706994328,medium,0.7423
912795012,0,0.3705,8,0.5045216160496985,0.0627,132.71,138.1,132.71,0.0,0.17355914401995534,0.26666666666666666,0.6875652940639648,0.0627,0.3130907372400756,high,1.0
912795013,0,0.4595,8,0.19496470652237471,0.0263,145.02,145.02,146.04,0.0,0.29040304581856374,0.26666666666666666,0.2656991524401728,0.0263,0.3421786389413988,high,1.0
137519637,0,1.0,8,0.0,,43.16,43.16,45.22,0.0,1.0,0.26666666666666666,0.0,0.2432,0.10148865784499053,low,1.0
137519644,0,0.8683,8,0.029947553809638355,0.7491,55.61,55.61,56.02,0.0,0.8270972823946434,0.26666666666666666,0.04081271839815893,0.7491,0.13090737240075612,low,1.0
1339262634,0,0.5696,8,0.16021329779836085,0.0,88.47,88.47,162.75,0.0,0.43494814231324663,0.26666666666666666,0.21833970975554076,0.0,0.20855387523629487,high,1.0
1339262635,0,0.5495,8,0.42889040907461085,0.2784,139.6,139.6,171.88,0.0,0.4085598004463699,0.26666666666666666,0.5844946001432583,0.2784,0.3293714555765595,high,1.0
31784763,0,0.7036,7,0.0,0.0,27.26,27.26,142.55,0.0,0.6108704214257581,0.2,0.0,0.0,0.06391776937618147,medium,0.9949
137519642,0,1.0,8,0.0,,63.64,63.64,102.84,0.0,1.0,0.26666666666666666,0.0,0.2432,0.14988185255198486,low,0.999
289019419,0,0.9671,7,0.0,0.5,44.74,44.74,106.92,0.0,0.9568071419193906,0.2,0.0,0.5,0.10522211720226843,low,1.0
320844400,0,0.6864,10,0.07118705947378003,0.1235,76.8,76.8,148.83,0.0,0.5882893527635552,0.4,0.09701418120371885,0.1235,0.1809782608695652,medium,1.0
137216214,0,0.9186,7,0.012714296870396474,1.0,42.31,42.31,52.9,0.0,0.8931337797032951,0.2,0.017327125317162954,1.0,0.09948015122873345,low,1.0
420262318,2,0.5464,10,0.16115382061662048,0.1641,11.4,13.27,11.4,0.18181818181818182,0.4044899566758566,0.4,0.21962146028423735,0.1641,0.026441398865784494,medium,1.0
137216212,1,0.8948,7,0.015208155601758658,0.0,43.36,43.36,48.42,0.09090909090909091,0.8618878823683865,0.2,0.02072577199043873,0.0,0.10196124763705103,medium,1.0
398731629,0,0.8808,6,0.0,0.3601,50.39,50.39,57.57,0.0,0.8435079427596167,0.13333333333333333,0.0,0.3601,0.1185727788279773,medium,0.9999
43405588,0,1.0,8,0.0,,52.04,52.04,53.74,0.0,1.0,0.26666666666666666,0.0,0.2432,0.12247164461247635,low,0.9999
137519643,0,0.7465,8,0.060616513014647995,0.2896,14.98,14.98,17.32,0.0,0.6671918077983457,0.26666666666666666,0.0826085726958091,0.2896,0.03490075614366729,medium,0.9999
23086702,0,0.5739,11,0.3390594148615305,0.5,127.14,127.84,127.14,0.0,0.4405934094787973,0.4666666666666667,0.46207234510534784,0.5,0.2999291115311909,high,1.0
140358116,0,0.6521,10,0.22641247962414865,0.3231,42.15,42.15,44.08,0.0,0.543258500722069,0.4,0.30855637931119767,0.3231,0.09910207939508504,medium,0.9981
"[321378019, 1444853716]",0,0.5389,12,0.3851810691322105,0.4573,74.06,79.41,74.06,0.0,0.3946435604568728,0.5333333333333333,0.5249272313431911,0.4573,0.1745037807183365,high,0.9959
23086702,1,0.4787,12,0.32753311813690783,0.5,70.26,70.26,71.1,0.09090909090909091,0.3156098201391624,0.5333333333333333,0.44636423400599495,0.5,0.16552457466918716,medium,0.9229
23086702,3,0.8338,11,0.055488830952604,0.5,28.89,28.89,29.9,0.2727272727272727,0.7818038597873177,0.4666666666666667,0.07562053469565232,0.5,0.06776937618147447,low,1.0
140357938,2,0.6464,10,0.24270634032109673,0.5,57.07,62.8,57.07,0.18181818181818182,0.5357752395956412,0.4,0.3307617571684485,0.5,0.13435727788279772,medium,1.0
143702349,0,0.4261,8,0.489241827412485,0.0017,74.17,83.52,74.17,0.0,0.2465537613233556,0.26666666666666666,0.6667419001133952,0.0017,0.17476370510396974,high,1.0
"[510587659, 320826398]",0,0.5368,10,0.18331507000740205,0.0,28.86,28.86,32.89,0.0,0.39188656951555734,0.4,0.24982295308350053,0.0,0.0676984877126654,high,0.9982
806029416,0,0.9075,7,0.05045199143450955,0.0,53.26,53.26,58.3,0.0,0.8785611132991992,0.2,0.06875629749700181,0.0,0.12535444234404536,medium,1.0
14567697,0,1.0,10,0.0,,45.33,45.33,48.17,0.0,1.0,0.4,0.0,0.2432,0.10661625708884687,low,1.0
420655419,0,0.7193,9,0.06840777911798684,0.0344,45.44,47.52,45.44,0.0,0.6314822108441643,0.3333333333333333,0.09322656011013838,0.0344,0.10687618147448014,medium,0.9999
420655420,0,0.4824,11,0.1881086173372581,0.2468,16.92,16.92,23.35,0.0,0.3204673756071944,0.4666666666666667,0.2563556301276836,0.2468,0.039484877126654064,medium,0.9965
131553936,0,1.0,5,0.0,,348.25,348.52,348.25,0.0,1.0,0.06666666666666667,0.0,0.2432,0.8224007561436673,high,1.0
371495230,0,1.0,6,0.0,,342.48,342.68,342.48,0.0,1.0,0.13333333333333333,0.0,0.2432,0.8087665406427221,high,1.0
1331948136,0,1.0,6,0.0,,326.27,326.27,326.36,0.0,1.0,0.13333333333333333,0.0,0.2432,0.7704631379962192,high,1.0
11341864,0,0.8613,5,0.04333533893194676,0.5,246.63,246.63,246.71,0.0,0.8179073125902586,0.06666666666666667,0.05905767782439371,0.5,0.5822778827977315,high,1.0
4353020,0,0.3795,7,0.5413465506271031,0.034,182.3,182.3,188.11,0.0,0.18537481948273596,0.2,0.7377505510799999,0.034,0.43026937618147443,high,1.0
807334403,0,0.516,7,0.1792050417199217,0.0088,149.59,170.73,149.59,0.0,0.36457923066824205,0.2,0.244221780173965,0.0088,0.35297731568998103,high,1.0
14567208,0,0.3519,6,0.5454956932885546,0.4051,111.46,111.46,119.48,0.0,0.14914008139687537,0.13333333333333333,0.7434050293092404,0.4051,0.26287807183364836,high,1.0
43405582,0,0.4911,8,0.19304067021311594,0.4118,168.64,168.64,169.84,0.0,0.3318891952212156,0.26666666666666666,0.2630770634182528,0.4118,0.39799149338374284,high,1.0
1262859591,0,0.4017,8,0.48648074850207024,0.5447,196.36,198.62,196.36,0.0,0.21452015229092816,0.26666666666666666,0.66297908406631,0.5447,0.463492438563327,high,1.0
23086702,0,0.4567,11,0.38990184076073847,0.4887,147.91,148.06,147.91,0.0,0.28672705789680974,0.4666666666666667,0.5313607291948627,0.4887,0.3490075614366729,high,1.0
23086702,0,0.5739,11,0.33905941486153046,0.5,127.14,127.84,127.14,0.0,0.4405934094787973,0.4666666666666667,0.4620723451053478,0.5,0.2999291115311909,high,1.0
140357866,0,0.613,9,0.3562359273186997,0.4841,183.71,188.39,183.71,0.0,0.4919259551004332,0.3333333333333333,0.48548060644224866,0.4841,0.4336011342155009,high,1.0
14567386,0,0.4883,7,0.42616596703409665,0.0163,45.31,45.31,145.69,0.0,0.3282132072994617,0.2,0.5807817130574414,0.0163,0.10656899810964082,high,1.0
"[554357601, 321307754, 43407378, 461144181, 809156092]",0,0.8581,6,0.053482074063831826,0.331,64.05,64.05,69.64,0.0,0.8137061835368253,0.13333333333333333,0.07288571353744924,0.331,0.15085066162570887,medium,1.0
206649064,0,0.6836,8,0.03698533835390674,0.5,210.98,214.98,210.98,0.0,0.5846133648418012,0.26666666666666666,0.050403856311389696,0.5,0.49803875236294887,high,0.9989
206649064,0,0.6674,10,0.21374039247102003,0.2699,252.76,256.15,252.76,0.0,0.5633451490087961,0.4,0.2912867776674362,0.2699,0.5967627599243855,high,1.0
396960152,0,0.7214,9,0.27761288003442747,0.0024,221.52,224.67,221.52,0.0,0.6342392017854799,0.3333333333333333,0.37833261336024254,0.0024,0.5229442344045369,high,1.0
15211139,0,0.9078,8,0.06632200861585075,0.0,251.35,251.35,270.14,0.0,0.8789549691479585,0.26666666666666666,0.09038405869289509,0.0,0.593431001890359,high,1.0
206649064,0,0.6674,10,0.21374039247102003,0.2699,252.76,256.15,252.76,0.0,0.5633451490087961,0.4,0.2912867776674362,0.2699,0.5967627599243855,high,1.0
206649064,0,0.6836,8,0.03698533835390674,0.5,210.98,214.98,210.98,0.0,0.5846133648418012,0.26666666666666666,0.050403856311389696,0.5,0.49803875236294887,high,0.9989
15107646,0,0.5953,7,0.27156486180532496,0.0,145.87,153.44,145.87,0.0,0.4686884600236314,0.2,0.3700903353291116,0.0,0.3441871455576559,high,1.0
15107609,0,0.5241,7,0.33162408554736844,0.0,81.21,81.21,91.19,0.0,0.37521333858474465,0.2,0.45193943063008246,0.0,0.19139886578449902,high,1.0
15107626,0,0.5761,6,0.3457269236811252,0.0039,94.46,99.08,94.46,0.0,0.4434816857030326,0.13333333333333333,0.47115886888625774,0.0039,0.2227079395085066,high,1.0
4298484,0,1.0,6,0.0,,385.8,385.8,396.06,0.0,1.0,0.13333333333333333,0.0,0.2432,0.9111294896030245,high,1.0
339798889,0,1.0,6,0.0,,256.51,256.51,278.07,0.0,1.0,0.13333333333333333,0.0,0.2432,0.6056238185255198,high,0.9999
206651512,0,0.694,6,0.3185352506107192,0.0,91.97,91.97,95.02,0.0,0.5982670342654587,0.13333333333333333,0.4341018824341585,0.0,0.2168241965973535,high,1.0
"[71270649, 386095889]",0,0.8645,6,0.0,0.0,65.27,65.27,69.54,0.0,0.8221084416436918,0.13333333333333333,0.0,0.0,0.15373345935727786,medium,0.9856
131443340,0,0.9998,9,0.0,0.0,27.2,27.2,30.02,0.0,0.9997374294341604,0.3333333333333333,0.0,0.0,0.06377599243856331,low,1.0
416350385,0,0.7002,10,0.11130188537057677,0.197,11.39,11.39,18.83,0.0,0.6064067218064855,0.4,0.151682923209292,0.197,0.026417769376181472,medium,0.9997
15219008,0,0.4488,9,0.5473362684417247,0.0587,18.65,18.65,19.73,0.0,0.2763555205461467,0.3333333333333333,0.7459133769323708,0.0587,0.043572778827977304,high,1.0
207604324,0,0.6637,8,0.36453276788229455,0.0,73.68,73.68,75.91,0.0,0.5584875935407639,0.26666666666666666,0.4967875939734786,0.0,0.17360586011342155,high,1.0
207631422,0,0.7642,8,0.08629969018304158,0.4392,153.29,160.27,153.29,0.0,0.6904293028751477,0.26666666666666666,0.11760977125802081,0.4392,0.3617202268431001,medium,0.7933
207631422,0,0.6063,8,0.23767018182149036,0.3306,141.12,147.86,141.12,0.0,0.48312984114480756,0.26666666666666666,0.32389844806616125,0.3306,0.33296313799621924,high,1.0
15219937,0,0.4931,6,0.23176164168439012,0.1135,106.46,106.46,110.19,0.0,0.33451490087961133,0.13333333333333333,0.3158462516733433,0.1135,0.2510633270321361,high,1.0
207631425,0,0.714,5,0.08514114142230339,0.3455,72.64,72.64,77.05,0.0,0.6245240908494157,0.06666666666666667,0.11603089357662147,0.3455,0.17114839319470698,high,0.9999
207631418,0,0.9686,6,0.04742551529449829,0.0,199.86,201.19,199.86,0.0,0.9587764211631875,0.13333333333333333,0.06463179640331738,0.0,0.4717627599243856,high,1.0
1436553457,0,0.6418,6,0.3036264558619248,0.0,127.26,129.72,127.26,0.0,0.5297361165813312,0.13333333333333333,0.41378408133406785,0.0,0.3002126654064272,high,1.0
1327795303,0,0.8161,7,0.022789692256357595,0.0,44.73,44.73,51.18,0.0,0.758566364710516,0.2,0.031057938766941236,0.0,0.10519848771266539,medium,0.9996
140357938,0,0.5149,8,0.2456208624520149,0.5,182.21,190.84,182.21,0.0,0.3631350925561245,0.26666666666666666,0.33473368662053227,0.5,0.4300567107750472,high,1.0
208870620,0,0.7199,7,0.20068862673184976,0.5,174.79,183.55,174.79,0.0,0.632269922541683,0.2,0.27349974761157714,0.5,0.4125236294896029,high,1.0
79639779,0,0.5738,7,0.2571429408969862,0.2121,140.89,140.89,155.07,0.0,0.44046212419587755,0.2,0.3504360490213226,0.2121,0.33241965973534965,high,1.0
"[339798865, 15208964]",0,0.9302,6,0.0,0.5,203.71,203.71,213.87,0.0,0.9083628725219902,0.13333333333333333,0.0,0.5,0.48086011342155005,medium,0.955
339798891,0,1.0,6,0.0,,233.13,233.13,263.17,0.0,1.0,0.13333333333333333,0.0,0.2432,0.5503780718336483,high,0.9968
310280048,0,0.6009,12,0.10679872492265156,0.5,114.89,114.89,115.22,0.0,0.47604043586713923,0.5333333333333333,0.14554598727017873,0.5,0.27098298676748583,medium,0.9999
1117963154,0,0.6935,11,0.1104500725079898,0.5,102.13,102.13,102.56,0.0,0.5976106078508598,0.4666666666666667,0.15052206717712077,0.5,0.24083175803402646,medium,0.9991
44572473,0,0.5359,10,0.33042519444383184,0.3888,54.05,62.71,54.05,0.0,0.39070500196927926,0.4,0.45030557414518485,0.3888,0.1272211720226843,high,1.0
44336478,0,0.5445,9,0.1769317212530648,0.0026,90.94,96.16,90.94,0.0,0.40199553630038065,0.3333333333333333,0.24112368446196264,0.0026,0.21439035916824195,high,1.0
14567503,0,0.5065,6,0.40308086999835124,0.0048,192.94,208.24,192.94,0.0,0.3521071287908624,0.13333333333333333,0.5493211947625941,0.0048,0.4554111531190926,high,1.0
37352456,0,0.8111,5,0.061737426707469144,0.0,140.21,140.21,140.96,0.0,0.7520021005645267,0.06666666666666667,0.0841361610652814,0.0,0.330812854442344,high,1.0
"[43405576, 910599751]",0,0.9283,6,0.02286004153815485,0.3578,10.76,10.76,25.69,0.0,0.9058684521465142,0.13333333333333333,0.031153811219354365,0.3578,0.02492911153119092,medium,0.5808
"[43407376, 29975003, 29974988]",0,0.7764,6,0.07529422140483816,0.0634,86.48,86.48,209.17,0.0,0.7064461073913614,0.13333333333333333,0.10261144782433898,0.0634,0.20385160680529302,high,1.0
4078618,0,0.6837,7,0.23857624082189002,0.0,28.7,28.7,29.39,0.0,0.584744650124721,0.2,0.32513323108284714,0.0,0.067320415879017,high,1.0
4688562,0,0.562,12,0.15819458032933176,0.0,42.18,42.18,45.82,0.0,0.4249704608113431,0.5333333333333333,0.21558858864185526,0.0,0.09917296786389412,medium,0.9992
229826287,0,0.7374,9,0.04407577907635956,0.0369,42.2,42.2,43.22,0.0,0.6552448470526454,0.3333333333333333,0.06006675440195665,0.0369,0.09922022684310018,medium,1.0
29974989,0,0.7621,10,0.0,0.2139,54.23,54.23,56.74,0.0,0.6876723119338323,0.4,0.0,0.2139,0.12764650283553872,low,0.8812
44572474,0,0.527,14,0.18393023732913846,0.1151,7.92,7.92,19.13,0.0,0.3790206117894184,0.6666666666666666,0.25066130705489226,0.1151,0.018218336483931945,medium,0.9961
14567208,0,0.9302,10,0.0,0.1282,105.2,105.81,105.2,0.0,0.9083628725219902,0.4,0.0,0.1282,0.248086011342155,low,0.8879
310280048,0,0.6009,12,0.10679872492265156,0.5,114.89,114.89,115.22,0.0,0.47604043586713923,0.5333333333333333,0.14554598727017873,0.5,0.27098298676748583,medium,0.9999
6601787,0,0.4744,9,0.4426517870459052,0.2837,84.35,84.35,95.11,0.0,0.3099645529736116,0.3333333333333333,0.6032486943001006,0.2837,0.19881852551984874,high,1.0
44572472,0,0.5775,14,0.1600635657990759,0.0383,1.51,1.51,18.21,0.0,0.4453196796639097,0.6666666666666666,0.21813565402662033,0.0383,0.0030718336483931945,medium,0.6296
