borough,lighting,lighting_norm,visibility,visibility_norm,connectivity,connectivity_norm,enclosure,enclosure_norm,public_transport_proximity_m,public_transport_proximity_m_norm,dominant_land_use_score,dominant_land_use_score_norm,pedestrian_priority_score,pedestrian_priority_score_norm,risk_score,location_id
"London Borough of Southwark, London, UK",0.0,0.0,0.6082,0.47981943706850766,6,0.21428571428571427,0.2634696176185203,0.2319245088591407,156.24,0.28807855174836816,0.4331,0.4331,0.5075,0.4331210191082801,0.4189136319128277,SOU_16109_-27070
"London Borough of Southwark, London, UK",8.97440896540949,0.05492615734995329,0.8768,0.8364312267657993,7,0.2857142857142857,0.0,0.0,79.08,0.1453983986390281,0.215,0.215,0.4375,0.2547770700636942,0.28993954048838055,SOU_16039_-27154
"London Borough of Southwark, London, UK",4.985299593811668,0.0305115747434476,0.8898,0.8536909187466809,8,0.35714285714285715,0.0722043266956964,0.06355933241096105,75.46,0.1387044878788439,0.1578,0.1578,0.53,0.4904458598726115,0.2755301880942728,SOU_16042_-27153
"London Borough of Southwark, London, UK",0.0,0.0,0.7549,0.6745884227296867,8,0.35714285714285715,0.3668174693652418,0.32289856489891694,53.44,0.09798627933208824,0.4346,0.4346,0.4925,0.3949044585987261,0.37412093320272416,SOU_16098_-27114
"London Borough of Southwark, London, UK",0.0,0.0,0.7358,0.6492299522039299,8,0.35714285714285715,0.3523159414734028,0.31013329896646474,152.33,0.28084838846872173,0.4294,0.4294,0.5925,0.6496815286624205,0.3870238638762606,SOU_16090_-27063
"London Borough of Southwark, London, UK",58.15772270442997,0.3559432426904914,0.734,0.6468401486988847,6,0.21428571428571427,0.0037156829138472,0.003270805729554968,23.84,0.04325153941456018,0.4304,0.4304,0.5925,0.6496815286624205,0.19947568676074945,SOU_16274_-26986
"London Borough of Southwark, London, UK",6.963309106034657,0.04261760446939591,0.6563,0.5436802973977695,9,0.42857142857142855,0.3357604055704865,0.2955599505557832,30.79,0.056103108415466264,0.3951,0.3951,0.5925,0.6496815286624205,0.34304312677571697,SOU_16269_-26981
"London Borough of Southwark, London, UK",21.831255949475707,0.13361403564845153,0.7002,0.6019649495485927,11,0.5714285714285714,4.018420273943753e-05,3.5372964702648385e-05,208.63,0.3849553431091552,0.3472,0.3472,0.5475,0.535031847133758,0.3608424241360174,SOU_16024_-26952
"London Borough of Southwark, London, UK",1.704572075328276,0.010432508077655377,0.7564,0.6765799256505576,12,0.6428571428571429,0.3081335369339391,0.27124083551791767,203.14,0.3748035281717488,0.3708,0.3708,0.6525,0.8025477707006369,0.3953391156356318,SOU_16022_-26951
"London Borough of Southwark, London, UK",1.070630170308544,0.006552587632749045,0.7868,0.7169410515135423,12,0.6428571428571429,0.1968538519300528,0.1732846213486827,160.26,0.2955121211560865,0.3424,0.3424,0.4775,0.3566878980891719,0.40756298075593905,SOU_16025_-26947
"London Borough of Southwark, London, UK",21.831255949475707,0.13361403564845153,0.7002,0.6019649495485927,11,0.5714285714285714,4.018420273943753e-05,3.5372964702648385e-05,208.63,0.3849553431091552,0.3472,0.3472,0.5475,0.535031847133758,0.3608424241360174,SOU_16024_-26952
"London Borough of Southwark, London, UK",4.849883328254599,0.029682785333649264,0.7297,0.6411311736590547,13,0.7142857142857143,0.3183692135050668,0.2802509987506172,251.61,0.464431664786701,0.3572,0.3572,0.5475,0.535031847133758,0.45743174250132224,SOU_16023_-26955
"London Borough of Southwark, London, UK",0.0,0.0,0.7883,0.7189325544344132,12,0.6428571428571429,0.3389156207789821,0.29833739314741736,225.51,0.41616893803509686,0.0862,0.0862,0.5925,0.6496815286624205,0.40053373439537715,SOU_15915_-26930
"London Borough of Southwark, London, UK",0.0,0.0,0.8245,0.7669941582580988,12,0.6428571428571429,0.2315538906232111,0.2038300387066582,211.37,0.3900220048447642,0.0938,0.0938,0.5925,0.6496815286624205,0.3719595197422833,SOU_15918_-26930
"London Borough of Southwark, London, UK",0.0,0.0,0.7858,0.7156133828996283,13,0.7142857142857143,0.2209532339792758,0.19449859431488456,195.83,0.361286266388062,0.1379,0.1379,0.5925,0.6496815286624205,0.3814432160171991,SOU_15917_-26932
"London Borough of Southwark, London, UK",0.0,0.0,0.8245,0.7669941582580988,12,0.6428571428571429,0.2315538906232111,0.2038300387066582,211.37,0.3900220048447642,0.0938,0.0938,0.5925,0.6496815286624205,0.3719595197422833,SOU_15918_-26930
"London Borough of Southwark, London, UK",0.0,0.0,0.7872,0.7174721189591078,12,0.6428571428571429,0.1044627508175498,0.09195546870422905,209.04,0.3857134932228777,0.1303,0.1303,0.5925,0.6496815286624205,0.363906245319517,SOU_15919_-26927
"London Borough of Southwark, London, UK",0.0,0.0,0.7771,0.7040626659585767,12,0.6428571428571429,0.1263641386779152,0.11123461242015989,148.21,0.27322990439911987,0.1536,0.1536,0.5925,0.6496815286624205,0.3454685489767105,SOU_15924_-26931
"London Borough of Southwark, London, UK",0.0,0.0,0.53,0.3759957514604355,8,0.35714285714285715,0.2127067790017106,0.1872394839939745,62.26,0.11429575251021654,0.5778,0.5778,0.5925,0.6496815286624205,0.38490005978076297,SOU_16128_-27090
"London Borough of Southwark, London, UK",0.0,0.0,0.6559,0.5431492299522039,11,0.5714285714285714,0.2685228649543133,0.23637273297352215,6.84,0.011816046894358254,0.5354,0.5354,0.5025,0.4203821656050954,0.38387632770395597,SOU_16099_-27082
"London Borough of Southwark, London, UK",0.0,0.0,0.6167,0.4911046202867764,8,0.35714285714285715,0.3561887664699019,0.3135424322218634,26.0,0.04724569611124466,0.6115,0.6115,0.5925,0.6496815286624205,0.37397620442408375,SOU_16099_-27084
"London Borough of Southwark, London, UK",0.0,0.0,0.6498,0.5350504514073288,12,0.6428571428571429,0.2534381392188309,0.22309409523494947,9.05,0.01590266092198451,0.534,0.534,0.5025,0.4203821656050954,0.38966668079410544,SOU_16098_-27082
"London Borough of Southwark, London, UK",0.0,0.0,0.6195,0.4948220924057356,9,0.42857142857142855,0.5412817203049123,0.47647428295854904,114.62,0.2111170694724385,0.51,0.51,0.5925,0.6496815286624205,0.436061201263261,SOU_16079_-27085
"London Borough of Southwark, London, UK",0.0,0.0,0.6297,0.508364312267658,7,0.2857142857142857,0.5940653804865351,0.5229381772552179,84.74,0.1558645685016365,0.5442,0.5442,0.5925,0.6496815286624205,0.419357329966249,SOU_16078_-27082
"London Borough of Southwark, London, UK",0.0,0.0,0.8433,0.7919543281996814,10,0.5,0.093540964493144,0.08234134335631176,341.98,0.6315390447308568,0.3623,0.3623,0.5925,0.6496815286624205,0.41450254448031004,SOU_16067_-26999
"London Borough of Southwark, London, UK",0.0,0.0,0.8974,0.863781200212427,9,0.42857142857142855,0.2154395507764225,0.18964506213009136,320.4,0.5916344606963886,0.5,0.5,0.5925,0.6496815286624205,0.4164341515088365,SOU_16067_-27001
"London Borough of Southwark, London, UK",0.0,0.0,0.9074,0.8770578863515667,8,0.35714285714285715,0.0,0.0,347.29,0.6413580132768728,0.4053,0.4053,0.5925,0.6496815286624205,0.38124546586818636,SOU_16069_-26999
"London Borough of Southwark, London, UK",0.0,0.0,0.8907,0.8548858204992035,7,0.2857142857142857,0.0,0.0,368.39,0.6803750069342999,0.3054,0.3054,0.6075,0.6878980891719746,0.37535554165133617,SOU_16068_-26997
"London Borough of Southwark, London, UK",0.0,0.0,0.656,0.5432819968135953,8,0.35714285714285715,0.4617370676363078,0.4064534787789622,223.35,0.41217478133841234,0.4182,0.4182,0.5925,0.6496815286624205,0.4506550813657959,SOU_16145_-27128
"London Borough of Southwark, London, UK",0.0,0.0,0.6864,0.5836431226765799,8,0.35714285714285715,0.3342429548616399,0.29422418359506763,123.34,0.22724162798868325,0.3814,0.3814,0.5925,0.6496815286624205,0.37879681791948766,SOU_16107_-27072
"London Borough of Southwark, London, UK",0.0,0.0,0.7297,0.6411311736590547,7,0.2857142857142857,0.0,0.0,7.37,0.01279609460234102,0.1878,0.1878,0.62,0.7197452229299363,0.2494619827972186,SOU_16255_-26956
"London Borough of Southwark, London, UK",6.0269015464781255,0.03688650071001413,0.6712,0.5634625597450876,7,0.2857142857142857,0.2615825481578755,0.2302633774474847,36.2,0.06610699162336582,0.1116,0.1116,0.53,0.4904458598726115,0.3187280047698748,SOU_16256_-26960
"London Borough of Southwark, London, UK",0.0,0.0,0.8382,0.7851832182687201,12,0.6428571428571429,0.0999771289849095,0.0880069085253881,64.16,0.1178091310860038,0.1705,0.1705,0.53,0.4904458598726115,0.31458754600789635,SOU_15869_-26951
"London Borough of Southwark, London, UK",0.0,0.0,0.7449,0.661311736590547,11,0.5714285714285714,0.2777960793736349,0.2445356692512855,25.48,0.04628413986945026,0.1686,0.1686,0.4775,0.3566878980891719,0.35239047337274476,SOU_15864_-26965
"London Borough of Southwark, London, UK",0.0,0.0,0.7655,0.6886617100371747,10,0.5,0.1224453999321207,0.10778506264975102,75.62,0.1390003513378576,0.1635,0.1635,0.6075,0.6878980891719746,0.30287506482043347,SOU_15860_-26962
"London Borough of Southwark, London, UK",0.0,0.0,0.731,0.6428571428571428,8,0.35714285714285715,0.3407577188929772,0.2999589376132284,75.99,0.13968453558682667,0.1998,0.1998,0.5925,0.6496815286624205,0.33598526725484945,SOU_15860_-26970
"London Borough of Southwark, London, UK",0.0,0.0,0.7104,0.6155071694105152,8,0.35714285714285715,0.1936960850987332,0.17050493263897396,42.18,0.07716488840400156,0.2066,0.2066,0.5925,0.6496815286624205,0.30691014500244534,SOU_15863_-26977
"London Borough of Southwark, London, UK",0.0,0.0,0.7291,0.6403345724907062,8,0.35714285714285715,0.3179003049922971,0.2798382324608758,64.89,0.11915900811775366,0.351,0.351,0.6075,0.6878980891719746,0.3359938254685148,SOU_15859_-26989
"London Borough of Southwark, London, UK",0.0,0.0,0.6909,0.5896176314391927,8,0.35714285714285715,0.2628629937202397,0.2313905157902524,109.41,0.201483015588306,0.1814,0.1814,0.6075,0.6878980891719746,0.3414723720716559,SOU_15853_-26981
"London Borough of Southwark, London, UK",2.229564035262603,0.013645621176240078,0.509,0.34811471056824217,8,0.35714285714285715,0.4914710248112726,0.43262740151272977,40.25,0.07359603542964922,0.3401,0.3401,0.53,0.4904458598726115,0.4169029241677816,SOU_16290_-26976
"London Borough of Southwark, London, UK",9.950403961567137,0.06089954845998011,0.7204,0.6287838555496549,8,0.35714285714285715,0.4093222474387624,0.3603142634070514,51.61,0.09460234101961945,0.2181,0.2181,0.53,0.4904458598726115,0.34341602374968316,SOU_16240_-26787
"London Borough of Southwark, London, UK",0.0,0.0,0.6737,0.5667817312798725,10,0.5,0.2499056798977816,0.2199845758129208,70.93,0.13032785369551952,0.1603,0.1603,0.63,0.7452229299363058,0.3301711815033239,SOU_16245_-26784
"London Borough of Southwark, London, UK",0.0,0.0,0.6266,0.5042485395645248,8,0.35714285714285715,0.2452228628631864,0.21586243053240417,19.66,0.03552210654782818,0.2401,0.2401,0.53,0.4904458598726115,0.34312326654960174,SOU_16254_-27117
"London Borough of Southwark, London, UK",0.0,0.0,0.6282,0.506372809346787,12,0.6428571428571429,0.425524075374435,0.37457625315966814,34.0,0.06203886906192792,0.2908,0.2908,0.5625,0.5732484076433121,0.3912510774809711,SOU_16253_-27120
"London Borough of Southwark, London, UK",0.0,0.0,0.5921,0.45844397238449275,14,0.7857142857142857,0.2457871283010014,0.21635913670184537,19.0,0.03430166977939681,0.2927,0.2927,0.4775,0.3566878980891719,0.40514517686689594,SOU_16257_-27117
"London Borough of Southwark, London, UK",0.0,0.0,0.4418,0.25889537971322363,8,0.35714285714285715,0.4816116932780956,0.42394852368165353,13.06,0.023317738863514494,0.638,0.638,0.6025,0.6751592356687899,0.42348660935811255,SOU_16299_-27065
"London Borough of Southwark, London, UK",0.0,0.0,0.4922,0.32580987785448756,7,0.2857142857142857,0.461284866679461,0.4060554196563571,24.71,0.04486029697294699,0.6047,0.6047,0.6025,0.6751592356687899,0.40589159411731834,SOU_16299_-27066
"London Borough of Southwark, London, UK",0.0,0.0,0.4911,0.3243494423791822,8,0.35714285714285715,0.5670635849324986,0.4991692955572446,18.7,0.03374692579374619,0.6715,0.6715,0.4775,0.3566878980891719,0.4707217623554244,SOU_16301_-27063
"London Borough of Southwark, London, UK",0.0,0.0,0.4597,0.2826606479022836,7,0.2857142857142857,0.4729536818463777,0.4163271323912718,21.51,0.03894302779267369,0.6647,0.6647,0.4775,0.3566878980891719,0.45831843621127355,SOU_16299_-27061
"London Borough of Southwark, London, UK",0.0,0.0,0.6377,0.5189856611789698,12,0.6428571428571429,0.3035387758772692,0.2671962033093712,96.42,0.17746260100963407,0.397,0.397,0.5925,0.6496815286624205,0.3978544016818125,SOU_16103_-27074
"London Borough of Southwark, London, UK",0.0,0.0,0.6864,0.5836431226765799,8,0.35714285714285715,0.3342429548616399,0.29422418359506763,123.34,0.22724162798868325,0.3814,0.3814,0.5925,0.6496815286624205,0.37879681791948766,SOU_16107_-27072
"London Borough of Southwark, London, UK",0.0,0.0,0.6185,0.4934944237918216,13,0.7142857142857143,0.4163183762763934,0.3664727486215864,56.0,0.10272009467630688,0.5196,0.5196,0.5925,0.6496815286624205,0.41680053250376936,SOU_16103_-27079
"London Borough of Southwark, London, UK",0.0,0.0,0.6748,0.5682421667551778,11,0.5714285714285714,0.3043049058263246,0.2678706048352968,154.65,0.28513840862441986,0.5039,0.5039,0.5925,0.6496815286624205,0.4180651447521935,SOU_16137_-27110
"London Borough of Southwark, London, UK",0.0,0.0,0.6375,0.5187201274561869,11,0.5714285714285714,0.3566681382335165,0.3139644090017373,118.32,0.21795891196212946,0.498,0.498,0.5925,0.6496815286624205,0.4175380221354094,SOU_16140_-27107
"London Borough of Southwark, London, UK",0.0,0.0,0.5995,0.46826872012745624,11,0.5714285714285714,0.4205800383908916,0.3702241636870597,18.03,0.03250799755912647,0.5826,0.5826,0.4775,0.3566878980891719,0.4348803212796646,SOU_16127_-27098
"London Borough of Southwark, London, UK",0.0,0.0,0.596,0.46362187997875726,10,0.5,0.3438966996632141,0.3027220895092074,92.53,0.17026942066236433,0.4918,0.4918,0.4925,0.3949044585987261,0.43888829440758265,SOU_16132_-27105
"London Borough of Southwark, London, UK",0.0,0.0,0.7264,0.6367498672331386,11,0.5714285714285714,0.1081022106191943,0.09515917748339894,31.78,0.057933763568113326,0.4412,0.4412,0.5925,0.6496815286624205,0.3223631627490158,SOU_16124_-27103
"London Borough of Southwark, London, UK",7.29373186334082,0.04463989389589249,0.8121,0.7505310674455656,9,0.42857142857142855,0.1498124329362992,0.13187545206845047,18.54,0.03345106233473252,0.1296,0.1296,0.5625,0.5732484076433121,0.2695439799370181,SOU_16235_-26838
"London Borough of Southwark, London, UK",6.206844692579804,0.037987808394444524,0.8391,0.7863781200212426,8,0.35714285714285715,0.1375223337307559,0.12105684137686468,23.16,0.04199411971375211,0.1292,0.1292,0.53,0.4904458598726115,0.26979370302122574,SOU_16234_-26840
"London Borough of Southwark, London, UK",18.989345345037293,0.11622066415897175,0.8241,0.7664630908125333,11,0.5714285714285714,0.0,0.0,5.42,0.009190258695611976,0.115,0.115,0.5075,0.4331210191082801,0.25187301466513023,SOU_16232_-26838
"London Borough of Southwark, London, UK",0.0,0.0,0.7094,0.6141795007966012,8,0.35714285714285715,0.3071572323721588,0.27038142349905,213.97,0.39482978605373625,0.1083,0.1083,0.53,0.4904458598726115,0.4061093155432551,SOU_16011_-26892
"London Borough of Southwark, London, UK",0.0,0.0,0.6784,0.5730217737652682,12,0.6428571428571429,0.0306319277965922,0.02696437970286073,179.38,0.3308678045082195,0.3041,0.3041,0.5925,0.6496815286624205,0.37805697798146015,SOU_16180_-27149
"London Borough of Southwark, London, UK",0.0,0.0,0.6937,0.5933351035581519,8,0.35714285714285715,0.2535027468036965,0.22315096738029955,186.02,0.3431461380572866,0.3237,0.3237,0.53,0.4904458598726115,0.407355194126048,SOU_16179_-27151
"London Borough of Southwark, London, UK",0.0,0.0,0.6849,0.5816516197557089,12,0.6428571428571429,0.2893849939333203,0.254737047845751,201.26,0.3713271325283382,0.3032,0.3032,0.53,0.4904458598726115,0.4433090055661256,SOU_16182_-27149
"London Borough of Southwark, London, UK",0.0,0.0,0.7725,0.6979553903345724,8,0.35714285714285715,0.1793302906111234,0.15785914880618923,59.27,0.10876680411989867,0.5157,0.5157,0.5925,0.6496815286624205,0.32300254523534155,SOU_15904_-27014
"London Borough of Southwark, London, UK",0.0,0.0,0.6947,0.5946627721720659,12,0.6428571428571429,0.2929233450796053,0.25785175366720753,150.61,0.27766785628432483,0.0329,0.0329,0.5925,0.6496815286624205,0.37769281446233777,SOU_15795_-27092
"London Borough of Southwark, London, UK",0.0,0.0,0.7896,0.7206585236325013,11,0.5714285714285714,0.1090274244358407,0.09597361583099656,4.72,0.00789585606242719,0.1736,0.1736,0.5025,0.4203821656050954,0.30448223898600524,SOU_15804_-27104
"London Borough of Southwark, London, UK",0.0,0.0,0.7682,0.6922464152947424,12,0.6428571428571429,0.0876774656885401,0.0771798788476301,2.23,0.0032914809815270257,0.1941,0.1941,0.5025,0.4203821656050954,0.31198496141903137,SOU_15807_-27100
"London Borough of Southwark, London, UK",3.770589403960788,0.02307717284806922,0.8427,0.791157727031333,8,0.35714285714285715,0.2340524331072853,0.20602943172859528,44.99,0.08236099040292905,0.5,0.5,0.4925,0.3949044585987261,0.333256696356561,SOU_15669_-26898
"London Borough of Southwark, London, UK",0.0,0.0,0.6954,0.5955921402018056,12,0.6428571428571429,0.3770415589457137,0.3318985284465777,281.55,0.5197951145546331,0.401,0.401,0.5925,0.6496815286624205,0.4780512061014327,SOU_16022_-27040
"London Borough of Southwark, London, UK",0.0,0.0,0.7305,0.642193308550186,8,0.35714285714285715,0.3071403552811134,0.2703665670951615,283.97,0.5242700493722148,0.4222,0.4222,0.57,0.592356687898089,0.44558267574304583,SOU_16020_-27037
"London Borough of Southwark, London, UK",0.0,0.0,0.6796,0.5746149761019649,12,0.6428571428571429,0.3647380592942605,0.3210681217389494,337.27,0.622829564156142,0.4139,0.4139,0.4775,0.3566878980891719,0.5449512249013878,SOU_16018_-27043
"London Borough of Southwark, London, UK",0.0,0.0,0.8081,0.7452203929899097,8,0.35714285714285715,0.1129686577848466,0.09944296693504284,23.57,0.042752269827474626,0.1106,0.1106,0.5275,0.484076433121019,0.28065719694876257,SOU_16042_-27158
"London Borough of Southwark, London, UK",0.7808936956496224,0.00477931083441333,0.7007,0.6026287838555496,7,0.2857142857142857,0.1616567568315736,0.14230165994399188,85.61,0.15747332606002332,0.384,0.384,0.4375,0.2547770700636942,0.37623881065090176,SOU_16046_-27166
"London Borough of Southwark, London, UK",5.305612810299612,0.03247199065472357,0.8745,0.8333775889537972,7,0.2857142857142857,0.0,0.0,102.97,0.189574511363006,0.2517,0.2517,0.4575,0.30573248407643316,0.302041688053841,SOU_16036_-27153
"London Borough of Southwark, London, UK",2.1301803404945487,0.013037362239312882,0.7844,0.7137546468401487,10,0.5,0.1563753212020791,0.1376525684262928,162.79,0.30019046210174005,0.4372,0.4372,0.4575,0.30573248407643316,0.4040598372418622,SOU_16034_-27147
"London Borough of Southwark, London, UK",0.0,0.0,0.8613,0.8158523632501327,7,0.2857142857142857,0.0351456593397332,0.03093768402814625,77.24,0.14199596886037094,0.2069,0.2069,0.4975,0.4076433121019108,0.29150028687741714,SOU_16039_-27154
"London Borough of Southwark, London, UK",0.0,0.0,0.8251,0.767790759426447,7,0.2857142857142857,0.0589357142811789,0.051879365493732135,32.72,0.0596719613898186,0.1558,0.1558,0.5375,0.5095541401273884,0.26903504986455024,SOU_16041_-27158
"London Borough of Southwark, London, UK",0.0,0.0,0.6197,0.49508762612851837,8,0.35714285714285715,0.4263341825600915,0.37528936654577655,311.27,0.5747517520664214,0.112,0.112,0.5925,0.6496815286624205,0.4669271284080882,SOU_16027_-26895
"London Borough of Southwark, London, UK",0.0,0.0,0.5926,0.4591078066914498,8,0.35714285714285715,0.4092516394834569,0.3602521093131419,338.86,0.6257697072800903,0.0913,0.0913,0.5925,0.6496815286624205,0.48119787438150025,SOU_16027_-26892
"London Borough of Southwark, London, UK",0.0,0.0,0.7305,0.642193308550186,8,0.35714285714285715,0.3071403552811134,0.2703665670951615,283.97,0.5242700493722148,0.4222,0.4222,0.57,0.592356687898089,0.44558267574304583,SOU_16020_-27037
"London Borough of Southwark, London, UK",0.0,0.0,0.7183,0.6259957514604355,10,0.5,0.3225806467692965,0.2839581988453687,35.04,0.06396198154551674,0.4474,0.4474,0.5625,0.5732484076433121,0.35893969356878985,SOU_16187_-26961
"London Borough of Southwark, London, UK",3.121029887526773,0.019101667793047877,0.7673,0.6910515135422198,8,0.35714285714285715,0.1786111669420294,0.1572261255176934,73.51,0.13509865197211487,0.494,0.494,0.4775,0.3566878980891719,0.3581987251944252,SOU_16191_-26956
"London Borough of Southwark, London, UK",5.479468699778553,0.03353604244671818,0.6987,0.5999734466277217,12,0.6428571428571429,0.3866108455679464,0.34032208832438904,6.98,0.012074927420995212,0.4522,0.4522,0.5625,0.5732484076433121,0.3640257364976265,SOU_16189_-26962
"London Borough of Southwark, London, UK",0.0,0.0,0.6524,0.538502389803505,12,0.6428571428571429,0.0,0.0,17.03,0.03065885094029106,0.4405,0.4405,0.5625,0.5732484076433121,0.33120031855154036,SOU_16190_-26965
"London Borough of Southwark, London, UK",0.8064301154880663,0.004935601618531484,0.7698,0.6943706850770048,12,0.6428571428571429,0.2287370612461124,0.20135046715025384,115.68,0.21307716488840403,0.4058,0.4058,0.5925,0.6496815286624205,0.36655107719849717,SOU_16200_-26959
"London Borough of Southwark, London, UK",5.141447719177332,0.0314672495446286,0.7023,0.6047530536378121,14,0.7857142857142857,0.2224103387766904,0.19578124055527948,66.62,0.12235803176833893,0.4422,0.4422,0.4775,0.3566878980891719,0.4028950380975631,SOU_16196_-26971
"London Borough of Southwark, London, UK",12.255349647548025,0.07500652864321557,0.7509,0.6692777482740309,10,0.5,0.2290281582609536,0.20160671123944957,90.86,0.1671813458089092,0.481,0.481,0.5625,0.5732484076433121,0.3471943882538021,SOU_16178_-26917
"London Borough of Southwark, London, UK",2.618786373700328,0.016027782217434818,0.7506,0.6688794476898566,14,0.7857142857142857,0.3564459330374266,0.31376880834221943,29.5,0.05371770927716859,0.4147,0.4147,0.4775,0.3566878980891719,0.397218014539808,SOU_16178_-26911
"London Borough of Southwark, London, UK",3.3711130892923333,0.0206322543022764,0.7882,0.7187997875730218,14,0.7857142857142857,0.2377405143197852,0.20927594049713247,87.55,0.161060670500564,0.4729,0.4729,0.5925,0.6496815286624205,0.36506531704550327,SOU_16181_-26916
"London Borough of Southwark, London, UK",0.0,0.0,0.7565,0.676712692511949,8,0.35714285714285715,0.0,0.0,61.85,0.11353760239649402,0.2991,0.2991,0.5475,0.535031847133758,0.29965757197264103,SOU_15928_-26812
"London Borough of Southwark, London, UK",0.0,0.0,0.7644,0.6872012745618693,12,0.6428571428571429,0.2705456860478143,0.23815336253096664,54.83,0.10055659313226946,0.1165,0.1165,0.5625,0.5732484076433121,0.33544635200929973,SOU_15920_-26842
"London Borough of Southwark, London, UK",0.0,0.0,0.7799,0.7077801380775359,12,0.6428571428571429,0.3075039578439487,0.27068663567296464,70.21,0.12899646812995802,0.0476,0.0476,0.5625,0.5732484076433121,0.33827858774986824,SOU_15922_-26840
"London Borough of Southwark, London, UK",0.0,0.0,0.8087,0.7460169941582581,12,0.6428571428571429,0.2260659313220003,0.19899915051136294,83.6,0.15375654135616412,0.1029,0.1029,0.5925,0.6496815286624205,0.32203058255039546,SOU_15923_-26841
"London Borough of Southwark, London, UK",0.0,0.0,0.8478,0.7979288369622942,8,0.35714285714285715,0.1247724179948261,0.10983346779861614,171.07,0.3155013961056973,0.0564,0.0564,0.5525,0.5477707006369427,0.3220333286553943,SOU_15908_-26821
"London Borough of Southwark, London, UK",4.404643850018778,0.026957782078922292,0.7479,0.6652947424322889,8,0.35714285714285715,0.188865568668775,0.16625277195084412,50.74,0.09299358346123264,0.514,0.514,0.4875,0.38216560509554137,0.3508681379614651,SOU_15987_-26853
"London Borough of Southwark, London, UK",1.0460830129409109,0.006402351440787499,0.7358,0.6492299522039299,10,0.5,0.2900953516298719,0.255362354707985,75.68,0.1391113001349877,0.4051,0.4051,0.5925,0.6496815286624205,0.3537440314006025,SOU_15984_-26851
"London Borough of Southwark, London, UK",0.0,0.0,0.9933,0.9911046202867764,8,0.35714285714285715,0.0,0.0,63.73,0.11701399803990459,0.0,0.0,0.4925,0.3949044585987261,0.24717000882155613,SOU_15586_-26992
"London Borough of Southwark, London, UK",0.0,0.0,1.0,1.0,12,0.6428571428571429,0.0,0.0,154.28,0.28445422437545076,,0.3063,0.5925,0.6496815286624205,0.29677964412758456,SOU_15530_-26977
"London Borough of Southwark, London, UK",0.0,0.0,1.0,1.0,12,0.6428571428571429,0.0,0.0,107.09,0.19719299543260788,,0.3063,0.5925,0.6496815286624205,0.27806504009591904,SOU_15535_-26975
"London Borough of Southwark, London, UK",0.0,0.0,0.9871,0.9828730748805098,12,0.6428571428571429,0.0,0.0,102.7,0.18907524177592042,0.0,0.0,0.5925,0.6496815286624205,0.25629416486974294,SOU_15535_-26979
"London Borough of Southwark, London, UK",0.0,0.0,0.9881,0.9842007434944238,12,0.6428571428571429,0.0,0.0,52.17,0.09563786312616727,0.0416,0.0416,0.5925,0.6496815286624205,0.23982318811602174,SOU_15540_-26977
"London Borough of Southwark, London, UK",0.0,0.0,1.0,1.0,12,0.6428571428571429,0.0,0.0,107.09,0.19719299543260788,,0.3063,0.5925,0.6496815286624205,0.27806504009591904,SOU_15535_-26975
"London Borough of Southwark, London, UK",0.0,0.0,0.9871,0.9828730748805098,12,0.6428571428571429,0.0,0.0,102.7,0.18907524177592042,0.0,0.0,0.5925,0.6496815286624205,0.25629416486974294,SOU_15535_-26979
"London Borough of Southwark, London, UK",0.0,0.0,0.7587,0.6796335634625598,8,0.35714285714285715,0.2755688148083073,0.24257507415465887,168.92,0.31152573087520113,0.3537,0.3537,0.5925,0.6496815286624205,0.3721530416764695,SOU_16128_-26922
"London Borough of Southwark, London, UK",0.0,0.0,0.7082,0.6125862984599044,8,0.35714285714285715,0.114141913853352,0.10047574953788589,116.39,0.21439005898777716,0.2516,0.2516,0.5925,0.6496815286624205,0.3302490580380356,SOU_16192_-26868
"London Borough of Southwark, London, UK",0.9133397267679352,0.0055899214911842325,0.7401,0.6549389272437599,12,0.6428571428571429,0.2750320326680331,0.24210256071886793,56.64,0.10390354851236155,0.2894,0.2894,0.53,0.4904458598726115,0.36409805242937276,SOU_16187_-26866
"London Borough of Southwark, London, UK",0.0,0.0,0.7175,0.6249336165693044,8,0.35714285714285715,0.3648934811622791,0.321204935010749,105.12,0.19355017659350213,0.3622,0.3622,0.4925,0.3949044585987261,0.39815525573979643,SOU_16192_-26867
"London Borough of Southwark, London, UK",0.0,0.0,0.7175,0.6249336165693044,8,0.35714285714285715,0.364893481162279,0.32120493501074887,105.12,0.19355017659350213,0.3622,0.3622,0.4925,0.3949044585987261,0.39815525573979643,SOU_16192_-26867
"London Borough of Southwark, London, UK",0.0,0.0,0.8538,0.805894848645778,8,0.35714285714285715,0.1607883451844963,0.14153722286560522,192.07,0.3543334751012408,0.3902,0.3902,0.5925,0.6496815286624205,0.3485668348418494,SOU_16029_-26841
"London Borough of Southwark, London, UK",0.0,0.0,0.8957,0.8615241635687733,8,0.35714285714285715,0.0,0.0,320.07,0.591024242312173,0.5194,0.5194,0.5925,0.6496815286624205,0.3813700303770333,SOU_15596_-27017
"London Borough of Southwark, London, UK",0.0,0.0,0.7334,0.6460435475305364,8,0.35714285714285715,0.1362314882456261,0.11992054828979896,61.45,0.11279794374895986,0.3928,0.3928,0.5925,0.6496815286624205,0.3165542430825365,SOU_15871_-26985
