borough,lighting,lighting_norm,visibility,visibility_norm,connectivity,connectivity_norm,enclosure,enclosure_norm,public_transport_proximity_m,public_transport_proximity_m_norm,dominant_land_use_score,dominant_land_use_score_norm,pedestrian_priority_score,pedestrian_priority_score_norm,risk_score,location_id,risk_class,cluster_id,pc1_score
"London Borough of Islington, London, UK",0.0,0.0,0.795,0.7278279341476368,14,0.7857142857142857,0.2207193569571144,0.1942927192922215,42.22,0.0772388542687549,0.3699,0.3699,0.5925,0.6496815286624205,0.3390576921626049,ISL_16644_-27085,low,2,0.7752772925602567
"London Borough of Islington, London, UK",0.0,0.0,0.6815,0.5771375464684014,12,0.6428571428571429,0.2733593121230082,0.2406301143154833,163.1,0.300763697553579,0.4008,0.4008,0.5925,0.6496815286624205,0.4131560836295986,ISL_16614_-27114,medium,0,0.029829878818669556
"London Borough of Islington, London, UK",1.6141668444001327,0.0098792001151636,0.7444,0.6606479022835899,12,0.6428571428571429,0.2909990880755012,0.2561578871613481,100.84,0.1856358290648865,0.4761,0.4761,0.6525,0.8025477707006369,0.3605538753798021,ISL_16617_-27118,medium,0,0.13133238618945114
"London Borough of Islington, London, UK",7.375608582270863,0.0451410047283253,0.7319,0.6440520446096654,12,0.6428571428571429,0.4160190455314127,0.3662092566233682,163.37,0.3012629671406646,0.2604,0.2604,0.6525,0.8025477707006369,0.3815739904607807,ISL_16617_-27112,medium,0,0.15259903078358167
"London Borough of Islington, London, UK",2.115236814762724,0.0129459032419713,0.735,0.6481678173127987,12,0.6428571428571429,0.2476666640654038,0.2180136364236059,242.15,0.446938737772518,0.1677,0.1677,0.6525,0.8025477707006369,0.3909017352717837,ISL_16616_-27105,medium,0,1.2737123087699043
"London Borough of Islington, London, UK",2.40743127932566,0.014734223698419,0.7555,0.675385023898035,12,0.6428571428571429,0.2255180556702973,0.1985168717856957,190.93,0.3522254479557685,0.1317,0.1317,0.6525,0.8025477707006369,0.3582951842880046,ISL_16619_-27109,medium,0,1.437122913269853
"London Borough of Islington, London, UK",5.517646393542038,0.0337697017353681,0.7766,0.7033988316516196,12,0.6428571428571429,0.2746630719486019,0.2417777755143503,220.98,0.4077923038517724,0.1655,0.1655,0.6525,0.8025477707006369,0.371548552891885,ISL_16622_-27106,medium,0,1.3147985105232312
"London Borough of Islington, London, UK",0.0,0.0,0.7081,0.6124535315985129,10,0.5,0.3688230618774577,0.3246640286460148,142.74,0.2631150723940902,0.3397,0.3397,0.6675,0.8407643312101911,0.3723645285811978,ISL_16625_-27094,medium,0,-0.020892834151200888
"London Borough of Islington, London, UK",0.0,0.0,0.7539,0.6732607541157727,16,0.9285714285714286,0.2433677418670827,0.2142294224087935,144.41,0.2662031472475453,0.3705,0.3705,0.6525,0.8025477707006369,0.3871513138947937,ISL_16620_-27090,medium,0,0.9701703958109519
"London Borough of Islington, London, UK",0.0,0.0,0.7362,0.6497610196494954,14,0.7857142857142857,0.2952782592388009,0.2599247149244241,178.13,0.3285563712346752,0.3789,0.3789,0.6525,0.8025477707006369,0.4019903397819991,ISL_16621_-27094,medium,0,0.607444097660945
"London Borough of Islington, London, UK",0.0,0.0,0.7298,0.6412639405204461,14,0.7857142857142857,0.3105647083838935,0.273380923811891,123.55,0.2276299487786386,0.3907,0.3907,0.6525,0.8025477707006369,0.3830622059889868,ISL_16624_-27090,medium,0,0.3638857869492902
"London Borough of Islington, London, UK",0.0,0.0,0.8007,0.7353956452469463,14,0.7857142857142857,0.2465392584693054,0.2170212146350005,122.95,0.2265204608073374,0.4818,0.4818,0.6525,0.8025477707006369,0.3659121087607329,ISL_16617_-27087,medium,0,0.7862085117221917
"London Borough of Islington, London, UK",0.0,0.0,0.7581,0.6788369622942113,14,0.7857142857142857,0.1216959169858213,0.1071253149878006,141.8,0.2613768745723849,0.4281,0.4281,0.6525,0.8025477707006369,0.3610464614200774,ISL_16612_-27085,medium,0,1.204776366707359
"London Borough of Islington, London, UK",0.0,0.0,0.7539,0.6732607541157727,16,0.9285714285714286,0.2433677418670827,0.2142294224087935,144.41,0.2662031472475453,0.3705,0.3705,0.6525,0.8025477707006369,0.3871513138947937,ISL_16620_-27090,medium,0,0.9701703958109519
"London Borough of Islington, London, UK",0.0,0.0,0.7916,0.7233138608603292,16,0.9285714285714286,0.1130806569264853,0.0995415564656004,162.6,0.2998391242441613,0.4293,0.4293,0.6525,0.8025477707006369,0.3730336784693538,ISL_16615_-27090,medium,0,1.585341794166911
"London Borough of Islington, London, UK",0.0,0.0,0.7288,0.6399362719065321,12,0.6428571428571429,0.2255577525820667,0.1985518158025753,14.44,0.0258695611975073,0.464,0.464,0.6525,0.8025477707006369,0.3203396811797609,ISL_16620_-27125,low,2,0.1534716327182419
"London Borough of Islington, London, UK",0.0,0.0,0.6999,0.6015666489644185,14,0.7857142857142857,0.2552389259158102,0.2246792744826823,23.48,0.0425858466317794,0.4773,0.4773,0.5925,0.6496815286624205,0.3645457690923041,ISL_16619_-27129,medium,0,-0.16833608160554384
"London Borough of Islington, London, UK",0.0,0.0,0.7094,0.6141795007966012,12,0.6428571428571429,0.295856529300807,0.2604337489501724,13.39,0.0239279572477301,0.3683,0.3683,0.6525,0.8025477707006369,0.3260764368282041,ISL_16622_-27130,low,2,-0.005313355785887159
"London Borough of Islington, London, UK",3.568684400705846,0.0218414518082472,0.6867,0.584041423260754,10,0.5,0.3391630370241154,0.2985551863474644,30.3,0.0551970265722369,0.4347,0.4347,0.5225,0.4713375796178343,0.3719569394170769,ISL_16641_-27127,medium,0,-0.919687440263419
"London Borough of Islington, London, UK",0.0,0.0,0.6885,0.5864312267657993,10,0.5,0.2893719593206662,0.2547255738618993,32.94,0.0600787736459623,0.4282,0.4282,0.5925,0.6496815286624205,0.3490810199755984,ISL_16640_-27123,low,2,-0.46931221723706557
"London Borough of Islington, London, UK",0.0,0.0,0.6821,0.5779341476367499,10,0.5,0.3026645458157718,0.2664266444529256,30.52,0.0556038388283807,0.4246,0.4246,0.5625,0.5732484076433121,0.3600875146132372,ISL_16645_-27123,medium,0,-0.6324062118578365
"London Borough of Islington, London, UK",6.543372427469289,0.0400474621711341,0.7298,0.6412639405204461,12,0.6428571428571429,0.2147079139673826,0.1890010238947395,327.02,0.603875811313079,0.4163,0.4163,0.5925,0.6496815286624205,0.4574097779765358,ISL_16654_-27191,high,1,0.776361982377545
"London Borough of Islington, London, UK",1.48261004083915,0.0090740318059525,0.7741,0.7000796601168349,11,0.5714285714285714,0.3013094651505316,0.2652338070373971,298.04,0.550287542299229,0.3973,0.3973,0.5475,0.535031847133758,0.4621969893330534,ISL_16651_-27193,high,1,0.5395134821240903
"London Borough of Islington, London, UK",2.620046986496704,0.0160354975574731,0.7514,0.6699415825809877,14,0.7857142857142857,0.2030094920998599,0.1787032492572835,299.54,0.5530612622274821,0.4953,0.4953,0.5475,0.535031847133758,0.4781250141293768,ISL_16657_-27194,high,1,0.7410561259782786
"London Borough of Islington, London, UK",0.0,0.0,0.6166,0.4909718534253851,12,0.6428571428571429,0.3441952095804765,0.3029848589570718,49.59,0.0908670648495719,0.4778,0.4778,0.53,0.4904458598726115,0.4143088617218211,ISL_16647_-27151,medium,0,-1.1969944772453172
"London Borough of Islington, London, UK",0.0,0.0,0.6433,0.526420605416888,11,0.5714285714285714,0.3574959090829973,0.3146930711884783,20.52,0.0371123726400266,0.4059,0.4059,0.5475,0.535031847133758,0.3807043023638197,ISL_16637_-27150,medium,0,-1.0150722672387364
"London Borough of Islington, London, UK",0.0,0.0,0.6437,0.5269516728624536,12,0.6428571428571429,0.3404529739804654,0.2996906796835268,53.87,0.0987814123781874,0.494,0.494,0.63,0.7452229299363058,0.3798271920010697,ISL_16647_-27148,medium,0,-0.7974378544555858
"London Borough of Islington, London, UK",0.0,0.0,0.6783,0.5728890069038768,9,0.4285714285714285,0.3798055845426663,0.3343316183976759,89.25,0.1642042197525842,0.3172,0.3172,0.57,0.592356687898089,0.3800134152292159,ISL_16628_-27149,medium,0,-0.6123637606869583
"London Borough of Islington, London, UK",0.0,0.0,0.6492,0.5342538502389803,11,0.5714285714285714,0.2971359768128042,0.2615600087387323,77.8,0.1430314909669187,0.3399,0.3399,0.5475,0.535031847133758,0.3899744616799844,ISL_16628_-27152,medium,0,-0.4676490673868613
"London Borough of Islington, London, UK",0.0,0.0,0.6433,0.526420605416888,11,0.5714285714285714,0.3574959090829974,0.3146930711884784,20.52,0.0371123726400266,0.4059,0.4059,0.5475,0.535031847133758,0.3807043023638197,ISL_16637_-27150,medium,0,-1.015072267238737
"London Borough of Islington, London, UK",5.456117428183695,0.0333931254453998,0.6413,0.52376526818906,11,0.5714285714285714,0.3396852634480631,0.2990148868168472,3.28,0.0052330849313042,0.3109,0.3109,0.5225,0.4713375796178343,0.363294351896858,ISL_16620_-27142,medium,0,-0.9037109376192679
"London Borough of Islington, London, UK",2.327924880064411,0.0142476199551548,0.6959,0.5962559745087626,11,0.5714285714285714,0.371237486364135,0.3267893750837239,46.58,0.0853011335268773,0.3043,0.3043,0.53,0.4904458598726115,0.3762294643753784,ISL_16625_-27138,medium,0,-0.5605562031326937
"London Borough of Islington, London, UK",0.0,0.0,0.7707,0.6955655868295274,8,0.3571428571428571,0.2073567333336546,0.1825299970893613,82.56,0.1518334288725753,0.3631,0.3631,0.5925,0.6496815286624205,0.3248952236449794,ISL_16615_-27186,low,2,0.43830153901705254
"London Borough of Islington, London, UK",0.0,0.0,0.772,0.6972915560276155,12,0.6428571428571429,0.2489990574365021,0.2191865028853722,145.21,0.2676824645426136,0.3629,0.3629,0.5925,0.6496815286624205,0.3792199475823636,ISL_16621_-27189,medium,0,0.6658446537225758
"London Borough of Islington, London, UK",0.0,0.0,0.7872,0.7174721189591078,12,0.6428571428571429,0.2078654716630751,0.1829778243882171,101.89,0.1875774330146637,0.4185,0.4185,0.5925,0.6496815286624205,0.3563250702992968,ISL_16621_-27183,medium,0,0.6824684328775621
"London Borough of Islington, London, UK",0.0,0.0,0.7645,0.6873340414232607,12,0.6428571428571429,0.2650679257361023,0.2333314522043597,135.23,0.2492279812866362,0.3795,0.3795,0.5925,0.6496815286624205,0.3802011548906069,ISL_16614_-27195,medium,0,0.5017996591217749
"London Borough of Islington, London, UK",0.0,0.0,0.7334,0.6460435475305364,11,0.5714285714285714,0.2178825056649125,0.1917955230363596,193.86,0.3576434475489562,0.3766,0.3766,0.5925,0.6496815286624205,0.3992779221721071,ISL_16624_-27192,medium,0,0.5925855086166925
"London Borough of Islington, London, UK",1.4030957748995023,0.0085873799161846,0.8,0.7344662772172066,8,0.3571428571428571,0.2453946769839473,0.2160136734192793,280.48,0.5178165276724792,0.3797,0.3797,0.5925,0.6496815286624205,0.4068014908840353,ISL_16631_-27197,medium,0,0.8383908441458917
"London Borough of Islington, London, UK",0.0,0.0,0.7765,0.7032660647902284,8,0.3571428571428571,0.2278592564299949,0.2005777615430858,183.83,0.3390965069620371,0.2427,0.2427,0.5925,0.6496815286624205,0.3590660895784355,ISL_16632_-27186,medium,0,0.8960845979418319
"London Borough of Islington, London, UK",0.0,0.0,0.7744,0.700477960701009,12,0.6428571428571429,0.2210917783352164,0.1946205508121732,136.89,0.252297564673903,0.2839,0.2839,0.5925,0.6496815286624205,0.3648827366258551,ISL_16627_-27183,medium,0,0.9518530550416461
"London Borough of Islington, London, UK",0.0,0.0,0.749,0.6667551779075943,12,0.6428571428571429,0.1730809383034547,0.1523580288753804,193.05,0.3561456387876995,0.3155,0.3155,0.5925,0.6496815286624205,0.3899556015102245,ISL_16627_-27189,medium,0,1.0517366549840772
"London Borough of Islington, London, UK",0.0,0.0,0.8278,0.7713754646840149,10,0.5,0.1436461523587268,0.1264474577237218,206.29,0.3806283400210803,0.5068,0.5068,0.5925,0.6496815286624205,0.3783873329303748,ISL_16637_-27203,medium,0,1.0607256406111891
"London Borough of Islington, London, UK",0.0,0.0,0.7747,0.7008762612851833,8,0.3571428571428571,0.1341853157482108,0.1181193631824093,256.03,0.4726048928419534,0.4058,0.4058,0.5475,0.535031847133758,0.4040253904900137,ISL_16637_-27198,medium,0,0.9131960536784491
"London Borough of Islington, London, UK",0.0,0.0,0.8353,0.7813329792883696,12,0.6428571428571429,0.1092566904436509,0.0961754319141567,100.93,0.1858022522605817,0.5,0.5,0.5925,0.6496815286624205,0.338570087713033,ISL_16637_-27215,low,2,1.1360350854149743
"London Borough of Islington, London, UK",0.0,0.0,0.8492,0.7997875730217737,12,0.6428571428571429,0.1987884071091577,0.1749875530332932,116.93,0.2153885981619482,0.5,0.5,0.5925,0.6496815286624205,0.3547562504340183,ISL_16637_-27212,medium,0,0.9003634156926479
"London Borough of Islington, London, UK",0.0,0.0,0.8027,0.7380509824747743,12,0.6428571428571429,0.1990021641151215,0.1751757170010079,112.2,0.2066421346548567,0.5,0.5,0.5925,0.6496815286624205,0.3626285955308138,ISL_16642_-27210,medium,0,0.6353484394279303
"London Borough of Islington, London, UK",0.0,0.0,0.8059,0.7422995220392989,14,0.7857142857142857,0.1870284458386364,0.1646356070802034,84.45,0.1553283159821742,0.5,0.5,0.5925,0.6496815286624205,0.3599851486690786,ISL_16637_-27218,medium,0,0.7579535314604776
"London Borough of Islington, London, UK",0.0,0.0,0.7922,0.7241104620286777,16,0.9285714285714286,0.2135246479956824,0.1879594298702868,96.83,0.1782207511233565,0.5,0.5,0.5925,0.6496815286624205,0.3833805876064852,ISL_16636_-27225,medium,0,0.7288738698084494
"London Borough of Islington, London, UK",7.359248593434434,0.0450408765388772,0.8373,0.7839883165161976,14,0.7857142857142857,0.1599355292979265,0.1407865142737464,42.88,0.0784592910371863,0.3982,0.3982,0.57,0.592356687898089,0.3206219681472757,ISL_16627_-27221,low,2,1.0337586431015051
"London Borough of Islington, London, UK",0.0,0.0,0.7889,0.7197291556027616,13,0.7142857142857143,0.2176560754231227,0.1915962031941227,8.69,0.0152369681392037,0.5,0.5,0.57,0.592356687898089,0.3373752520477508,ISL_16643_-27220,low,2,0.25706945389050206
"London Borough of Islington, London, UK",4.82737766053264,0.0295450436894555,0.669,0.560541688794477,14,0.7857142857142857,0.2810550686764761,0.2474044611077075,47.55,0.0870948057471476,0.3438,0.3438,0.57,0.592356687898089,0.3740392012236142,ISL_16613_-27146,medium,0,-0.18833552742357154
"London Borough of Islington, London, UK",15.51707698080826,0.0949693083014435,0.6517,0.5375730217737652,11,0.5714285714285714,0.2965972505053821,0.2610857839101251,22.17,0.040163464561105,0.3915,0.3915,0.53,0.4904458598726115,0.3524275159555089,ISL_16610_-27152,medium,0,-0.9197378786924959
"London Borough of Islington, London, UK",10.574149556969486,0.0647170643377899,0.6264,0.5039830058417418,12,0.6428571428571429,0.3509089415091084,0.3088947585281654,56.83,0.1042548863699402,0.3333,0.3333,0.5225,0.4713375796178343,0.390851763477447,ISL_16616_-27145,medium,0,-0.9589147131933132
"London Borough of Islington, London, UK",0.0,0.0,0.7259,0.6360860329261816,12,0.6428571428571429,0.070587326158595,0.0621359346819097,187.4,0.3456979603912795,0.4918,0.4918,0.57,0.592356687898089,0.3992063270076242,ISL_16605_-27134,medium,0,0.8419432702543692
"London Borough of Islington, London, UK",0.0,0.0,0.6997,0.6013011152416357,12,0.6428571428571429,0.2486012099938118,0.2188362895530691,160.78,0.2964736773978809,0.47,0.47,0.57,0.592356687898089,0.417375677745506,ISL_16606_-27136,medium,0,-0.0002924259498874598
"London Borough of Islington, London, UK",0.0,0.0,0.6901,0.5885554965480616,12,0.6428571428571429,0.3461336239380435,0.3046911877622973,210.47,0.3883577728878123,0.3385,0.3385,0.5925,0.6496815286624205,0.43752803748629,ISL_16597_-27138,high,1,0.044891763289294284
"London Borough of Islington, London, UK",0.0,0.0,0.6664,0.5570897503983006,14,0.7857142857142857,0.3620285149809568,0.3186829900498568,304.2,0.5616782854712551,0.3487,0.3487,0.5925,0.6496815286624205,0.5005388862575874,ISL_16594_-27129,high,1,0.16054565193783202
"London Borough of Islington, London, UK",0.0,0.0,0.6724,0.5650557620817843,14,0.7857142857142857,0.2845792763560595,0.2505067168539031,227.46,0.4197747739418259,0.4767,0.4767,0.57,0.592356687898089,0.4709831630691338,ISL_16601_-27128,high,1,-0.034502910153924364
"London Borough of Islington, London, UK",0.0,0.0,0.6846,0.5812533191715348,14,0.7857142857142857,0.3584119390646672,0.3154994252778771,271.05,0.5003790750568613,0.2866,0.2866,0.57,0.592356687898089,0.4827672395227455,ISL_16597_-27124,high,1,0.2841320901663078
"London Borough of Islington, London, UK",0.0,0.0,0.6892,0.587360594795539,14,0.7857142857142857,0.2759578465399855,0.242917527277397,237.38,0.4381183084006731,0.4036,0.4036,0.5925,0.6496815286624205,0.4568121905405115,ISL_16600_-27124,high,1,0.34200674705240797
"London Borough of Islington, London, UK",0.0,0.0,0.6867,0.584041423260754,10,0.5,0.0810886147563582,0.0713799083227366,110.02,0.2026109950257956,0.4836,0.4836,0.53,0.4904458598726115,0.3761462799126764,ISL_16547_-27230,medium,0,0.2066535600961391
"London Borough of Islington, London, UK",0.0,0.0,0.6606,0.5493892724375995,6,0.2142857142857142,0.1649805521482662,0.1452274986169291,114.69,0.2112465097357569,0.4351,0.4351,0.5075,0.4331210191082801,0.3756155812781955,ISL_16544_-27231,medium,0,-0.43926482268266864
"London Borough of Islington, London, UK",2.8337659182157124,0.0173435234918279,0.6916,0.5905469994689325,9,0.4285714285714285,0.2088339955665692,0.1838303873238093,29.4,0.053532794615285,0.3233,0.3233,0.5025,0.4203821656050954,0.344889273778161,ISL_16531_-27230,low,2,-0.2360745909834777
"London Borough of Islington, London, UK",0.0,0.0,0.5022,0.3390865639936271,12,0.6428571428571429,0.414393025252579,0.3647779190825458,82.79,0.1522587325949074,0.7167,0.7167,0.5025,0.4203821656050954,0.4943875877197156,ISL_16496_-27199,high,1,-2.6461797315098754
"London Borough of Islington, London, UK",0.0,0.0,0.5287,0.3742697822623472,15,0.8571428571428571,0.292375624420054,0.2573696113765455,18.04,0.0325264890253148,0.6278,0.6278,0.53,0.4904458598726115,0.4426487519688229,ISL_16502_-27197,high,1,-1.7128354040302933
"London Borough of Islington, London, UK",0.0,0.0,0.5751,0.4358736059479553,14,0.7857142857142857,0.2819866840423288,0.2482245345496626,70.29,0.1291443998594648,0.6275,0.6275,0.53,0.4904458598726115,0.4479087289243288,ISL_16497_-27196,high,1,-1.3623640250324491
"London Borough of Islington, London, UK",0.0,0.0,0.5863,0.4507434944237918,13,0.7142857142857143,0.3575930177109191,0.314778553040391,50.82,0.0931415151907394,0.539,0.539,0.4775,0.3566878980891719,0.451398460674045,ISL_16506_-27205,high,1,-1.6323393752285689
"London Borough of Islington, London, UK",1.5492144399438836,0.0094816713195435,0.548,0.3998937865108869,12,0.6428571428571429,0.5387152288310694,0.474215076451391,61.3,0.1125205717561345,0.5518,0.5518,0.57,0.592356687898089,0.4543831665135563,ISL_16486_-27193,high,1,-2.382688529468285
"London Borough of Islington, London, UK",0.0,0.0,0.4856,0.3170472650026553,12,0.6428571428571429,0.4704171162912859,0.4140942687849432,2.26,0.003346955380092,0.5416,0.5416,0.5625,0.5732484076433121,0.4359316988653547,ISL_16489_-27189,high,1,-2.5686132412465383
"London Borough of Islington, London, UK",0.0,0.0,0.5539,0.4077270313329792,12,0.6428571428571429,0.5039463830464671,0.4436090902466794,1.73,0.0023669076721093,0.5523,0.5523,0.5625,0.5732484076433121,0.4263776117662757,ISL_16492_-27192,high,1,-2.3521501127770854
"London Borough of Islington, London, UK",0.0,0.0,0.5341,0.3814391927774827,10,0.5,0.2805682548283802,0.246975933281061,57.07,0.1046986815584607,0.6286,0.6286,0.5025,0.4203821656050954,0.4359006008333536,ISL_16480_-27181,high,1,-1.9269944067763916
"London Borough of Islington, London, UK",1.4564973661328977,0.0089142141638914,0.4757,0.303903345724907,8,0.3571428571428571,0.3982743868958647,0.3505891586548755,79.53,0.146230514617504,0.5754,0.5754,0.5075,0.4331210191082801,0.4560227152629764,ISL_16480_-27184,high,1,-2.6525266304769115
"London Borough of Islington, London, UK",2.506513666648645,0.0153406385406317,0.5039,0.3413436006372809,10,0.5,0.3572017507753982,0.3144341323338452,81.02,0.1489857430795687,0.5878,0.5878,0.53,0.4904458598726115,0.4484704464653142,ISL_16482_-27182,high,1,-2.196444503648983
"London Borough of Islington, London, UK",0.0,0.0,0.6365,0.5173924588422729,11,0.5714285714285714,0.3780488163841431,0.3327851873669269,87.73,0.1613935168919543,0.3708,0.3708,0.5075,0.4331210191082801,0.4238873343699107,ISL_16550_-27121,medium,0,-1.0063267041923927
"London Borough of Islington, London, UK",0.0,0.0,0.6991,0.6005045140732874,11,0.5714285714285714,0.2653184728631896,0.2335520014271545,117.17,0.2158323933504687,0.2977,0.2977,0.5075,0.4331210191082801,0.4005777752299843,ISL_16549_-27118,medium,0,0.0077059761060846175
"London Borough of Islington, London, UK",0.0,0.0,0.7125,0.6182952734997345,12,0.6428571428571429,0.4545381494242376,0.4001164840782338,77.27,0.142051443258936,0.3647,0.3647,0.53,0.4904458598726115,0.4120437944278612,ISL_16557_-27122,medium,0,-0.7776542327956613
"London Borough of Islington, London, UK",0.0,0.0,0.4544,0.2756240042485396,11,0.5714285714285714,0.6640047813871752,0.5845037625033412,67.26,0.1235414856043935,0.6283,0.6283,0.455,0.2993630573248407,0.5386696755375597,ISL_16591_-27178,high,1,-3.8909790134012225
"London Borough of Islington, London, UK",0.0,0.0,0.5133,0.3538236856080722,11,0.5714285714285714,0.4926967464404996,0.4337063679963268,50.87,0.0932339725216812,0.644,0.644,0.585,0.6305732484076433,0.4499857602832137,ISL_16585_-27174,high,1,-2.6335500544189427
"London Borough of Islington, London, UK",0.0,0.0,0.5426,0.3927243759957514,8,0.3571428571428571,0.5844677996524411,0.5144897108198732,97.66,0.1797555428169899,0.5987,0.5987,0.5925,0.6496815286624205,0.4535696627789849,ISL_16585_-27184,high,1,-2.781211368547814
"London Borough of Islington, London, UK",0.0,0.0,0.7256,0.6356877323420075,12,0.6428571428571429,0.1139715818503789,0.1003258113154464,113.45,0.208953567928401,0.3276,0.3276,0.5925,0.6496815286624205,0.3538130654977022,ISL_16605_-27193,medium,0,0.9473824432499589
"London Borough of Islington, London, UK",0.0,0.0,0.7302,0.6417950079660116,10,0.5,0.299155736895971,0.2633379437793487,108.77,0.2002995617522513,0.3857,0.3857,0.6475,0.7898089171974522,0.3533504696234213,ISL_16606_-27188,medium,0,0.13414903675342346
"London Borough of Islington, London, UK",0.0,0.0,0.7645,0.6873340414232607,12,0.6428571428571429,0.2650679257361023,0.2333314522043597,135.23,0.2492279812866362,0.3795,0.3795,0.5925,0.6496815286624205,0.3802011548906069,ISL_16614_-27195,medium,0,0.5017996591217749
"London Borough of Islington, London, UK",1.0157624085755157,0.0062167799683107,0.8307,0.7752257036643654,12,0.6428571428571429,0.1569911176451117,0.1381946358149293,180.94,0.3337524732336027,0.3655,0.3655,0.5475,0.535031847133758,0.3813700515750408,ISL_16622_-27202,medium,0,1.285698729607863
"London Borough of Islington, London, UK",2.226967280706712,0.0136297282355588,0.8345,0.7802708443972385,14,0.7857142857142857,0.150851736520808,0.132790320263013,45.94,0.0841176796908226,0.2789,0.2789,0.6075,0.6878980891719746,0.3082519319968926,ISL_16610_-27205,low,2,1.495457913800849
"London Borough of Islington, London, UK",0.0,0.0,0.7398,0.6545406266595858,14,0.7857142857142857,0.2622097950113749,0.2308155242936608,19.89,0.0359474102701603,0.325,0.325,0.6075,0.6878980891719746,0.3390239848274333,ISL_16601_-27204,low,2,0.4073403581975287
"London Borough of Islington, London, UK",0.0,0.0,0.7682,0.6922464152947424,12,0.6428571428571429,0.3067436116133188,0.2700173253832406,44.76,0.0819356866805969,0.314,0.314,0.6075,0.6878980891719746,0.3374842981852935,ISL_16607_-27200,low,2,0.34988388521111924
"London Borough of Islington, London, UK",0.7017996064233595,0.0042952305560309,0.7331,0.6456452469463622,14,0.7857142857142857,0.2940323220523191,0.258827953283913,90.06,0.1657020285138408,0.3465,0.3465,0.4775,0.3566878980891719,0.4155645541219117,ISL_16618_-27244,medium,0,0.0014780484642614858
"London Borough of Islington, London, UK",12.038525191196678,0.0736794959380229,0.749,0.6667551779075943,14,0.7857142857142857,0.2387408964130251,0.2101565472545388,57.85,0.1061410159211524,0.3086,0.3086,0.53,0.4904458598726115,0.3542750771936219,ISL_16618_-27234,medium,0,0.3282674377129636
"London Borough of Islington, London, UK",6.401460055811994,0.0391789145837,0.7531,0.6721986192246415,14,0.7857142857142857,0.3448958628844009,0.3036016233296094,2.34,0.0034948871095989,0.3092,0.3092,0.53,0.4904458598726115,0.3532601197413708,ISL_16611_-27239,medium,0,-0.1221197081644571
"London Borough of Islington, London, UK",1.5389814969167972,0.0094190425446542,0.736,0.6494954859267127,14,0.7857142857142857,0.2793050580417179,0.2458639785251874,15.76,0.02831043473437,0.319,0.319,0.53,0.4904458598726115,0.3611980959491417,ISL_16624_-27238,medium,0,0.10183910435335428
"London Borough of Islington, London, UK",0.0,0.0,0.7922,0.7241104620286777,16,0.9285714285714286,0.2135246479956824,0.1879594298702868,96.83,0.1782207511233565,0.5,0.5,0.5925,0.6496815286624205,0.3833805876064852,ISL_16636_-27225,medium,0,0.7288738698084494
"London Borough of Islington, London, UK",0.0,0.0,0.8119,0.7502655337227827,14,0.7857142857142857,0.1470358952099517,0.1294313480600543,90.53,0.1665711274246935,0.4126,0.4126,0.53,0.4904458598726115,0.3677511810235729,ISL_16629_-27230,medium,0,0.9963568553993243
"London Borough of Islington, London, UK",0.0,0.0,0.7657,0.6889272437599576,11,0.5714285714285714,0.1932893182822408,0.1701468678458189,128.09,0.2360250744281514,0.4149,0.4149,0.5925,0.6496815286624205,0.3638669663276443,ISL_16636_-27233,medium,0,0.6282813524227567
"London Borough of Islington, London, UK",0.0,0.0,0.7908,0.7222517259691981,14,0.7857142857142857,0.2235147713613746,0.1967534398816617,109.07,0.2008543057379019,0.4725,0.4725,0.53,0.4904458598726115,0.3959372790245644,ISL_16640_-27230,medium,0,0.4871285970936593
"London Borough of Islington, London, UK",5.943590145445364,0.0363766091795737,0.657,0.5446096654275093,9,0.4285714285714285,0.5088288844950131,0.447907011808541,117.58,0.2165905434641913,0.2827,0.2827,0.6525,0.8025477707006369,0.3779363118179779,ISL_16636_-27241,medium,0,-0.9346828997012737
"London Borough of Islington, London, UK",0.0,0.0,0.7003,0.6020977164099841,13,0.7142857142857143,0.3657490157525307,0.3219580367970179,81.39,0.1496699273285379,0.338,0.338,0.53,0.4904458598726115,0.4073097662448657,ISL_16633_-27238,medium,0,-0.368310786094738
"London Borough of Islington, London, UK",5.379607486414865,0.0329248609483585,0.6949,0.5949283058948486,13,0.7142857142857143,0.3335503293442156,0.2936144858454602,106.82,0.1966937258455222,0.3042,0.3042,0.5625,0.5732484076433121,0.3937981462801627,ISL_16640_-27239,medium,0,-0.11290648759536477
"London Borough of Islington, London, UK",0.0,0.0,0.7793,0.7069835369091875,14,0.7857142857142857,0.2225396488459576,0.1958950683832332,120.01,0.2210839697479613,0.4733,0.4733,0.5925,0.6496815286624205,0.3836137076864582,ISL_16662_-27235,medium,0,0.616568478848861
"London Borough of Islington, London, UK",0.0,0.0,0.8471,0.7969994689325544,16,0.9285714285714286,0.088384673345233,0.0778024128229798,127.95,0.2357661939015144,0.5,0.5,0.57,0.592356687898089,0.3740235953622687,ISL_16658_-27231,medium,0,1.5235233323533293
"London Borough of Islington, London, UK",0.0,0.0,0.7572,0.6776420605416887,10,0.5,0.3309018776644396,0.2912831321940552,66.72,0.1225429464302224,0.4421,0.4421,0.6075,0.6878980891719746,0.3510990365481831,ISL_16658_-27238,medium,0,-0.1726486971316421
