osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
4743390,0,0.2869,10,0.26350744613512517,0.1916,156.83,156.83,159.18,0.0,0.21611520281411456,0.7777777777777778,0.4027014443307576,0.1916,0.5948252968625518,high,1.0
1391556727,0,0.1387,10,0.3234395901149671,0.2071,120.93,120.93,122.55,0.0,0.05320435308343408,0.7777777777777778,0.49429187677016995,0.2071,0.45862893129481397,high,1.0
12373202,0,0.1462,10,0.31370246759237164,0.1448,169.71,169.71,174.81,0.0,0.06144882928437946,0.7777777777777778,0.47941126007038987,0.1448,0.6436890625592778,high,1.0
352987332,0,0.1896,10,0.3040029646890424,0.1785,227.83,227.83,229.4,0.0,0.10915686490051664,0.7777777777777778,0.4645881350097869,0.1785,0.8641830114951252,high,1.0
12373202,0,0.1633,11,0.3107088923890389,0.1477,72.27,72.27,78.08,0.0,0.0802462350225349,0.8888888888888888,0.4748363720519441,0.1477,0.2740240525057855,high,0.9934
"[284142072, 284142071]",0,0.2703,9,0.6543493941846757,0.1506,83.98,83.98,90.27,0.0,0.1978674288226888,0.6666666666666666,1.0,0.1506,0.31844910656701697,high,1.0
4743390,0,0.2171,9,0.32086680177571,0.3465,134.33,138.61,134.33,0.0,0.13938661097064964,0.6666666666666666,0.4903600501923172,0.3465,0.5094654577184264,high,1.0
1391554614,0,0.1845,4,0.3408060977583353,0.2819,100.84,107.13,100.84,0.0,0.1035506210838738,0.1111111111111111,0.5208319909625381,0.2819,0.38241207936568156,high,1.0
4743390,0,0.1799,12,0.31992337364434903,0.2452,193.94,198.75,193.94,0.0,0.09849400901396065,1.0,0.48891826979220476,0.2452,0.7356121248909292,high,1.0
4743390,0,0.2171,9,0.32086680177571,0.3465,134.33,138.61,134.33,0.0,0.13938661097064964,0.6666666666666666,0.4903600501923172,0.3465,0.5094654577184264,high,1.0
"[1391552737, 1433177571]",0,0.4233,9,0.2759127655952968,0.393,180.33,182.15,180.33,0.0,0.3660547433219743,0.6666666666666666,0.42165969441919665,0.393,0.6839789066353049,high,1.0
4743390,0,0.1799,12,0.31992337364434903,0.2452,193.94,198.75,193.94,0.0,0.09849400901396065,1.0,0.48891826979220476,0.2452,0.7356121248909292,high,1.0
