osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
283341694,0,0.9939,6,0.029424598098610446,0.5,87.51,87.51,90.41,0.0,0.9924486258974994,0.23076923076923078,0.04682205561551337,0.49994999499949994,0.07398501333559122,0.0,low,1.0
"[31236760, 638513787]",0,1.0,6,0.037249889926028915,0.3449,20.89,87.34,20.89,0.0,1.0,0.23076923076923078,0.05927547198455385,0.34483448344834483,0.017577579272681092,0.0,low,1.0
238758031,0,1.0,6,0.05568305093796955,0.3449,30.71,90.84,30.71,0.0,1.0,0.23076923076923078,0.08861058614284459,0.34483448344834483,0.025892214554845267,0.0,low,1.0
238758031,0,1.0,7,0.037249889926028915,1.0,43.4,69.9,43.4,0.0,1.0,0.3076923076923077,0.05927547198455385,1.0,0.03663689090216333,0.0,low,0.9991
236186036,0,1.0,7,0.05568305093796955,0.3449,37.53,86.78,37.53,0.0,1.0,0.3076923076923077,0.08861058614284459,0.34483448344834483,0.03166673722535032,0.0,low,1.0
894268683,0,1.0,6,0.05568305093796955,0.3449,59.09,72.99,59.09,0.0,1.0,0.23076923076923078,0.08861058614284459,0.34483448344834483,0.04992167986114052,0.0,low,1.0
23057028,0,1.0,6,0.07461232047776767,0.5,262.0,458.54,262.0,0.0,1.0,0.23076923076923078,0.11873522306883498,0.49994999499949994,0.22172642987172433,0.0,low,0.901
"[369282588, 32639246]",0,1.0,5,0.05344548188314435,0.5,283.63,283.63,289.58,0.0,1.0,0.15384615384615385,0.0850496481345542,0.49994999499949994,0.24004064180178655,0.0,low,0.9797
23057028,0,1.0,5,0.07461232047776767,0.5,232.7,480.42,232.7,0.0,1.0,0.15384615384615385,0.11873522306883498,0.49994999499949994,0.19691799669785362,0.0,low,0.9962
23057028,0,1.0,4,0.05344548188314435,0.5,212.18,511.99,212.18,0.0,1.0,0.07692307692307693,0.0850496481345542,0.49994999499949994,0.17954362643410526,0.0,low,0.9999
23057028,0,1.0,5,0.05344548188314435,0.5,237.7,512.55,237.7,0.0,1.0,0.15384615384615385,0.0850496481345542,0.49994999499949994,0.20115151771728546,0.0,low,0.9987
23057028,0,1.0,6,0.05344548188314435,0.5,271.28,475.87,271.28,0.0,1.0,0.23076923076923078,0.0850496481345542,0.49994999499949994,0.22958384488378983,0.0,low,0.9533
23057034,0,1.0,6,0.05344548188314435,0.5,373.02,424.26,373.02,0.0,1.0,0.23076923076923078,0.0850496481345542,0.49994999499949994,0.3157275305871894,0.0,medium,0.9565
"[157153624, 243526201, 29110022]",0,1.0,4,0.0422985465445657,0.25,832.47,833.92,832.47,0.0,1.0,0.07692307692307693,0.06731006345559067,0.24992499249924993,0.7047457770627832,0.0,medium,1.0
"[157153625, 762543149]",0,1.0,3,0.0422985465445657,0.25,1181.18,1182.41,1181.18,0.0,1.0,0.0,0.06731006345559067,0.24992499249924993,1.0,0.0,medium,0.9896
70971079,0,1.0,7,0.18218835096769276,1.0,72.87,72.87,157.51,0.0,1.0,0.3076923076923077,0.28993511293435953,1.0,0.06158926379069473,0.0,medium,0.983
380099002,0,1.0,8,0.25089081375644273,1.0,61.89,194.05,61.89,0.0,1.0,0.38461538461538464,0.3992703803666881,1.0,0.052292451632022355,0.0,medium,0.9999
380099002,0,1.0,8,0.18782371843048662,1.0,89.1,89.1,259.19,0.0,1.0,0.38461538461538464,0.2989034145586923,1.0,0.07533127301977055,0.0,medium,0.9991
421001290,0,1.0,7,0.18782371843048662,1.0,173.19,173.19,184.61,0.0,1.0,0.3076923076923077,0.2989034145586923,1.0,0.1465306295245756,0.0,medium,1.0
285531484,0,1.0,7,0.029424598098610446,0.5,98.21,99.78,98.21,0.0,1.0,0.3076923076923077,0.04682205561551337,0.49994999499949994,0.0830447483171754,0.0,low,1.0
285531485,0,0.6876,8,0.15808881512554215,0.5,223.02,223.02,238.75,0.0,0.6132706115375093,0.38461538461538464,0.2515823510486823,0.49994999499949994,0.18872190000423353,0.0,medium,1.0
283341696,0,1.0,6,0.00026789348045828693,0.5,75.32,75.32,76.95,0.0,1.0,0.23076923076923078,0.0004211557427785768,0.49994999499949994,0.06366368909021633,0.0,low,1.0
285531473,0,1.0,7,0.00026789348045828693,0.5,85.13,85.13,87.43,0.0,1.0,0.3076923076923077,0.0004211557427785768,0.49994999499949994,0.07196985733034164,0.0,low,1.0
