osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
27608629,0,0.8085,12,0.14328685966376714,0.086,93.35,3661.94,93.35,0.0,0.7512017669221774,0.5714285714285714,0.14803894458839728,0.08590859085908589,0.025481915047543127,0.0,medium,0.8176
53473620,0,0.8777,12,0.0619911091411084,0.1474,66.9,3625.82,66.9,0.0,0.8411069247758867,0.5714285714285714,0.06404703398068326,0.14731473147314733,0.018261038113672166,0.0,low,1.0
53473620,0,0.7543,12,0.15816214809279358,0.222,90.1,3766.12,90.1,0.0,0.6807847213199948,0.5714285714285714,0.16340756949144825,0.22192219221922194,0.024594661738088282,0.0,medium,1.0
4313021,0,0.9154,13,0.0016878688616407446,0.5,71.57,4893.01,71.57,0.0,0.8900870469013902,0.6428571428571429,0.0017438467372512226,0.49994999499949994,0.0195359528691042,0.0,low,0.935
4313022,0,0.8205,13,0.0671731287865987,0.4912,125.33,4939.48,125.33,0.0,0.7667922567233988,0.6428571428571429,0.06940091444839759,0.49114911491149116,0.03421248761257879,0.0,medium,1.0
197209870,0,0.9374,13,0.0671731287865987,0.5,121.4,4909.66,121.4,0.0,0.9186696115369625,0.6428571428571429,0.06940091444839759,0.49994999499949994,0.03313959361068417,0.0,medium,0.8904
672483285,0,0.8142,13,0.09384295964351476,0.5,75.84,4913.02,75.84,0.0,0.7586072495777576,0.6428571428571429,0.0969552458231058,0.49994999499949994,0.020701667217218722,0.0,medium,1.0
23590403,0,0.9094,12,0.13822053945103627,0.0132,53.37,5829.11,53.37,0.0,0.8822918020007795,0.5714285714285714,0.14280460070594375,0.013101310131013101,0.014567334336157074,0.0,low,1.0
"[257795217, 257795213]",0,0.8829,12,0.03222501936041041,0.0507,93.67,6051.01,93.67,0.0,0.8478628036897493,0.5714285714285714,0.03329375676842917,0.050605060506050605,0.025569275373397142,0.0,low,1.0
"[257795217, 4313022]",0,0.87,12,0.038796256919989336,0.3751,121.24,5591.52,121.24,0.0,0.8311030271534363,0.5714285714285714,0.040082928331983056,0.37503750375037503,0.03309591344775716,0.0,low,0.7566
257795213,0,0.9828,12,0.07181566200214906,0.4661,116.13,6359.79,116.13,0.0,0.9776536312849161,0.5714285714285714,0.07419741650818443,0.46604660466046605,0.03170087824427585,0.0,low,0.9989
257795213,0,0.8898,12,0.07820141404450309,0.5,162.69,6312.76,162.69,0.0,0.8568273353254514,0.5714285714285714,0.08079495095809316,0.49994999499949994,0.0444118056560351,0.0,medium,0.9985
23590413,0,0.8448,12,0.0935433568399821,0.0476,153.29,6338.08,153.29,0.0,0.7983629985708718,0.5714285714285714,0.09664570674227621,0.04750475047504751,0.0418455960840734,0.0,low,0.998
4005541,0,0.853,12,0.09727805507886497,0.0092,145.51,6655.51,145.51,0.0,0.8090164999350397,0.5714285714285714,0.1005042656289379,0.009100910091009102,0.03972164816174765,0.0,low,0.9998
558331952,0,0.9908,14,0.01147667667066579,0.0092,19.03,6769.47,19.03,0.0,0.9880472911523969,0.7142857142857143,0.011857298734014157,0.009100910091009102,0.0051924793679480425,0.0,low,1.0
"[558331952, 257795213]",0,0.9552,12,0.1700375653258243,0.0092,97.22,6605.7,97.22,0.0,0.9417955047421074,0.5714285714285714,0.17567683296774786,0.009100910091009102,0.026538428988340128,0.0,low,1.0
4005537,0,0.9324,14,0.033006724894283204,0.0224,63.64,6898.68,63.64,0.0,0.9121735741197868,0.7142857142857143,0.03410138743670499,0.0223022302230223,0.017371054794034384,0.0,low,1.0
558331952,0,0.9263,14,0.0007551685404097054,0.0415,30.27,6958.6,30.27,0.0,0.9042484084708327,0.7142857142857143,0.0007802135645334327,0.041404140414041404,0.008261010813570335,0.0,low,1.0
558331952,0,0.9908,14,0.01147667667066579,0.0092,19.03,6769.47,19.03,0.0,0.9880472911523969,0.7142857142857143,0.011857298734014157,0.009100910091009102,0.0051924793679480425,0.0,low,1.0
558375501,0,0.8259,14,0.011476676670665792,0.0016,14.43,6806.46,14.43,0.0,0.7738079771339481,0.7142857142857143,0.011857298734014159,0.0015001500150015003,0.003936674683796571,0.0,low,1.0
