osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,risk_class,risk_probability
109462900,0,0.5365,12,0.17171129568690638,0.0452,44.92,44.92,48.77,0.0,0.3914927136667979,0.5333333333333333,0.23400672352189242,0.04491347404221266,0.10564744801512287,medium,0.9944
"[44572476, 137216215]",0,0.5366,12,0.1774980593537081,0.0003,108.08,108.08,115.83,0.0,0.39162399894971767,0.5333333333333333,0.24189298822295488,0.0,0.2548913043478261,high,0.9993
109462895,0,0.5403,12,0.1387504056496674,0.0588,39.4,39.4,96.45,0.0,0.39648155441774974,0.5333333333333333,0.1890872627345913,0.058517555266579965,0.09260396975425329,medium,0.9999
109462900,0,0.5365,12,0.1717112956869064,0.0452,44.92,44.92,48.77,0.0,0.3914927136667979,0.5333333333333333,0.23400672352189247,0.04491347404221266,0.10564744801512287,medium,0.9944
1253915891,0,0.3903,10,0.48102023689744167,0.2014,76.12,76.12,98.62,0.0,0.19955363003807267,0.4,0.655536325427998,0.2011603481044313,0.17937145557655956,high,1.0
109462891,0,0.4448,10,0.3842635512571713,0.189,102.38,102.38,146.1,0.0,0.27110410922935535,0.4,0.5236752579138327,0.18875662698809642,0.24142249527410206,high,1.0
109462895,0,0.5403,12,0.13875040564966734,0.0588,39.4,39.4,96.45,0.0,0.39648155441774974,0.5333333333333333,0.18908726273459123,0.058517555266579965,0.09260396975425329,medium,0.9999
"[982244933, 109462887]",0,0.5396,12,0.16297006090831076,0.0292,12.42,12.42,78.27,0.0,0.3955625574373112,0.5333333333333333,0.22209407333477357,0.02890867260178053,0.028851606805293,medium,1.0
"[982244933, 109462887]",0,0.5396,12,0.1629700609083108,0.0292,12.42,12.42,78.27,0.0,0.3955625574373112,0.5333333333333333,0.22209407333477363,0.02890867260178053,0.028851606805293,medium,1.0
109462899,0,0.5504,12,0.1871298707262793,0.1762,32.57,32.57,34.91,0.0,0.409741367992648,0.5333333333333333,0.25501932591505244,0.17595278583575072,0.07646502835538752,medium,1.0
