id,lon,lat,first_seen_at,last_seen_at,object_type
216922958069664,-0.13177344,51.50859,2016-06-27T18:57:03+0000,2022-07-22T19:10:44+0000,panoptic
216922961402997,-0.13147032,51.50824,2016-06-27T18:57:27+0000,2024-05-11T12:00:20+0000,panoptic
216922964736330,-0.13174719,51.508568,2016-06-27T18:56:58+0000,2022-07-22T19:10:46+0000,panoptic
216922968069663,-0.13351664,51.509995,2016-06-27T18:55:14+0000,2024-05-11T11:58:55+0000,panoptic
216922971402996,-0.13281897,51.50958,2016-06-27T18:56:32+0000,2024-05-11T12:00:00+0000,panoptic
216922978069662,-0.13207777,51.508953,2016-06-27T18:56:42+0000,2024-05-11T12:00:08+0000,panoptic
216922981402995,-0.1339993,51.510063,2016-06-27T18:55:06+0000,2024-05-11T11:58:53+0000,panoptic
216922984736328,-0.13463771,51.510178,2016-06-27T18:55:04+0000,2023-06-23T08:25:51+0000,panoptic
216922988069661,-0.1330037,51.509747,2016-06-27T18:56:28+0000,2024-05-11T11:59:58+0000,panoptic
216922991402994,-0.13456073,51.509968,2016-06-27T18:55:09+0000,2023-06-23T08:25:23+0000,panoptic
216922994736327,-0.1339695,51.50987,2016-06-27T18:55:10+0000,2024-05-11T11:58:49+0000,panoptic
216922998069660,-0.13337916,51.510162,2016-06-27T18:55:21+0000,2022-09-10T19:00:52+0000,panoptic
216923001402993,-0.1347841,51.510044,2016-06-27T18:55:06+0000,2023-08-13T18:01:59+0000,panoptic
216923004736326,-0.1343269,51.509872,2016-06-27T18:55:05+0000,2024-05-11T11:58:49+0000,panoptic
216923008069659,-0.1324666,51.50907,2016-06-27T18:56:38+0000,2020-06-20T16:54:26+0000,panoptic
216923011402992,-0.13460602,51.510185,2016-06-27T18:55:04+0000,2024-05-11T11:38:54+0000,panoptic
216923014736325,-0.1333627,51.510155,2016-06-27T18:55:16+0000,2023-08-13T18:03:19+0000,panoptic
216923018069658,-0.13157988,51.50837,2016-06-27T18:57:25+0000,2024-05-11T12:00:18+0000,panoptic
216923021402991,-0.13327825,51.510128,2016-06-27T18:55:23+0000,2016-06-27T18:55:23+0000,panoptic
216923024736324,-0.1319158,51.50852,2016-06-27T18:56:56+0000,2024-05-11T12:00:16+0000,panoptic
216923028069657,-0.13128187,51.508068,2016-06-27T18:57:48+0000,2024-05-11T12:00:26+0000,panoptic
216923031402990,-0.13192438,51.508774,2016-06-27T18:56:53+0000,2022-07-22T19:10:43+0000,panoptic
216923034736323,-0.13261057,51.509346,2016-06-27T18:56:33+0000,2024-05-11T12:00:04+0000,panoptic
216923038069656,-0.13269159,51.509644,2016-06-27T18:56:28+0000,2024-05-11T11:59:58+0000,panoptic
216923041402989,-0.1323006,51.50922,2016-06-27T18:56:35+0000,2020-06-20T16:54:25+0000,panoptic
216923044736322,-0.13247286,51.509403,2016-06-27T18:56:32+0000,2024-05-11T12:00:02+0000,panoptic
216923048069655,-0.13217889,51.509068,2016-06-27T18:56:38+0000,2022-07-22T19:10:11+0000,panoptic
216923051402988,-0.1325282,51.50926,2016-06-27T18:56:37+0000,2022-07-22T19:10:03+0000,panoptic
