risk_probability,risk_class,osmid,shap_Lighting_high,shap_Visibility_high,shap_Connectivity_high,shap_Enclosure_high,shap_Land Use_high,shap_Transit Proximity_high,shap_Lighting_low,shap_Visibility_low,shap_Connectivity_low,shap_Enclosure_low,shap_Land Use_low,shap_Transit Proximity_low,shap_Lighting_medium,shap_Visibility_medium,shap_Connectivity_medium,shap_Enclosure_medium,shap_Land Use_medium,shap_Transit Proximity_medium
1.0,medium,"[237559984, 30727695]",0.004711982713051843,0.0,-0.1963802852111605,0.0,0.0,-0.5179957301727098,-0.00017940338505707983,0.0,-0.01590242137709915,0.0,0.0,0.007811782983336062,-0.004532579327994585,0.0,0.21228270658825918,0.0,0.0,0.5101839471893732
0.9849,medium,"[199514512, 1068478002, 201487146]",0.003141451245863819,0.0,-0.38747161647113937,0.0,0.0,-0.3253350064809608,-0.0032899874664042887,0.0,0.01422124028574942,0.0,0.0,-0.004133515796144015,0.00014853622054035454,0.0,0.3732503761853901,0.0,0.0,0.3294685222771047
0.9995,medium,199515248,0.004646457096676271,0.0,-0.1383804660815598,0.0,0.0,-0.5754240256997463,-6.447262275781351e-05,0.0,-0.01643738255524374,0.0,0.0,0.00823177643465145,-0.004581984473918402,0.0,0.15481784863680295,0.0,0.0,0.5671922492650943
0.8484,high,"[1242256465, 146590618, 1068477991]",0.006000840492367349,0.0,0.34472791600835895,0.0,0.0,-0.21201269323492336,-1.3883969160891421e-06,0.0,-0.009308326425436973,0.0,0.0,0.00103963605849931,-0.005999452095451274,0.0,-0.33541958958292195,0.0,0.0,0.2109730571764246
0.9965,medium,534022322,0.00472924655866977,0.0,-0.2782671093862078,0.0,0.0,-0.4326733525056217,-9.53691983805044e-09,0.0,-0.008958451044274696,0.0,0.0,0.0006883818192296963,-0.004729237021749863,0.0,0.28722556043048303,0.0,0.0,0.43198497068639247
1.0,medium,"[1068477998, 1068477999, 232718096, 1068478001, 1068478000]",0.0031972655464375666,0.0,-0.32168033025981735,0.0,0.0,-0.3911819327290107,-0.0009008093674278145,0.0,-0.008701686731933486,0.0,0.0,0.0013327851790704151,-0.00229645617900974,0.0,0.33038201699175146,0.0,0.0,0.3898491475499412
0.9995,medium,"[1256612363, 959597046]",0.003141636438037776,0.0,-0.41317585692034253,0.0,0.0,-0.29963095072948726,-0.003325200079166443,0.0,0.0077519953315118035,0.0,0.0,-0.01223518334860529,0.00018356364112874501,0.0,0.4054238615888316,0.0,0.0,0.311866134078093
1.0,high,228533858,0.005316360756071559,0.0,-0.051806812372647504,0.0,0.0,0.33682336653716,-2.830556969368736e-13,0.0,-0.004135028708239652,0.0,0.0,-0.0041350500553310795,-0.005316360755788493,0.0,0.055941841080887254,0.0,0.0,-0.3326883164818281
0.8811,high,2418096,0.009116970767662408,0.0,-0.012631936041711034,0.0,0.0,0.17495165311537947,-1.037783574353579e-12,0.0,-0.004145790534652293,0.0,0.0,-0.004124288228163693,-0.009116970766624613,0.0,0.016777726576363193,0.0,0.0,-0.170827364887217
1.0,high,193958142,0.005081591349825387,0.0,-0.057374557473417576,0.0,0.0,0.3426266835995283,-2.830556969368736e-13,0.0,-0.004135028702619703,0.0,0.0,-0.004135050060951027,-0.005081591349542308,0.0,0.06150958617603703,0.0,0.0,-0.338491633538578
1.0,high,"[6010081, 6010078]",0.004711977596582595,0.0,-0.07301042914130695,0.0,0.0,0.3586332798067294,-2.830556969368736e-13,0.0,-0.004135028696727577,0.0,0.0,-0.004135050066843153,-0.00471197759629946,0.0,0.07714545783803478,0.0,0.0,-0.35449822973988493
1.0,high,193958142,0.004715699663183998,0.0,-0.06826839753685343,0.0,0.0,0.353887515769069,-2.830556969368736e-13,0.0,-0.004135028696746165,0.0,0.0,-0.004135050066824566,-0.004715699662900905,0.0,0.07240342623359977,0.0,0.0,-0.3497524657022436
